Wavelength,Gray_Value
79.9678,9.0174
80.199,9.1114
80.4302,9.1661
80.6614,9.1614
80.8926,9.1727
81.1238,9.1207
81.355,9.030000000000001
81.5862,8.9786
81.8174,8.9619
82.0486,8.901900000000001
82.2798,8.7953
82.511,8.659299999999998
82.7422,8.6106
82.9734,8.6533
83.2046,8.678
83.4358,8.74
83.667,8.831999999999999
83.8982,8.829400000000001
84.1294,8.840100000000001
84.3606,8.900099999999998
84.5918,8.9941
84.82300000000001,9.0661
85.0542,9.0395
85.2854,9.0255
85.5166,9.0748
85.7478,9.1268
85.979,9.1442
86.2102,9.2035
86.4414,9.2275
86.6726,9.1735
86.9038,9.0755
87.135,9.0962
87.36619999999999,9.0815
87.5974,9.0395
87.8286,9.012799999999999
88.0598,9.0634
88.291,9.1194
88.5222,9.070699999999999
88.7534,8.954699999999999
88.9846,8.9087
89.2158,8.9213
89.447,8.8479
89.6782,8.8806
89.9094,8.8586
90.1406,8.8233
90.37180000000001,8.7393
90.603,8.5753
90.8342,8.508700000000001
91.0654,8.536
91.2966,8.578
91.5278,8.593399999999999
91.759,8.6288
91.9902,8.6194
92.2214,8.656699999999999
92.4526,8.630700000000001
92.6838,8.5987
92.91499999999999,8.608
93.1462,8.654599999999999
93.3774,8.704
93.6086,8.7127
93.8398,8.693999999999999
94.071,8.654
94.3022,8.592699999999999
94.5334,8.5394
94.7646,8.4641
94.9958,8.3848
95.227,8.3468
95.4582,8.2802
95.6894,8.2422
95.92060000000001,8.250200000000001
96.1518,8.3089
96.383,8.369499999999999
96.6142,8.496799999999999
96.8454,8.587399999999999
97.0766,8.7167
97.3078,8.8507
97.539,8.968700000000002
97.7702,9.0327
98.0014,9.0173
98.23259999999999,8.9473
98.46379999999999,8.8506
98.695,8.77
98.9262,8.685400000000001
99.1574,8.6361
99.3886,8.5961
99.6198,8.519400000000001
99.851,8.4107
100.0822,8.395999999999999
100.3134,8.409400000000002
100.5446,8.3667
100.7758,8.315999999999999
101.007,8.3213
101.2382,8.3139
101.46940000000001,8.294599999999999
101.7006,8.2853
101.9318,8.34
102.163,8.4534
102.3942,8.5081
102.6254,8.5314
102.8566,8.5687
103.0878,8.6221
103.319,8.614799999999999
103.5502,8.6042
103.78139999999999,8.6182
104.01259999999999,8.6028
104.2438,8.552800000000001
104.475,8.4268
104.7062,8.3028
104.9374,8.240100000000002
105.1686,8.2688
105.3998,8.2708
105.631,8.308800000000002
105.8622,8.3328
106.0934,8.3241
106.3246,8.355500000000001
106.5558,8.3595
106.787,8.4008
107.01820000000001,8.420100000000001
107.2494,8.4095
107.4806,8.4208
107.7118,8.4054
107.943,8.3214
108.1742,8.2414
108.4054,8.164100000000001
108.6366,8.1467
108.8678,8.158000000000001
109.099,8.148
109.33019999999999,8.28
109.56139999999999,8.4286
109.7926,8.5113
110.0238,8.612
110.255,8.6973
110.4862,8.7546
110.7174,8.8366
110.9486,8.8413
111.1798,8.790000000000001
111.411,8.772
111.6422,8.615300000000001
111.8734,8.4673
112.1046,8.3973
112.3358,8.412600000000001
112.56700000000001,8.417300000000001
112.79820000000001,8.3786
113.0294,8.3306
113.2606,8.2973
113.4918,8.3226
113.723,8.363299999999999
113.9542,8.4187
114.1854,8.4387
114.41659999999999,8.348
114.64779999999999,8.212
114.87899999999999,8.238
115.11019999999999,8.2774
115.3414,8.25
115.5726,8.2053
115.8038,8.109300000000001
116.035,8.0366
116.2662,7.995900000000001
116.4974,7.9839
116.7286,8.0093
116.9598,8.0233
117.191,7.899300000000001
117.4222,7.829300000000001
117.6534,7.8340000000000005
117.8846,7.8573
118.11580000000001,7.8667
118.34700000000001,7.81
118.5782,7.8307
118.8094,7.8681
119.0406,7.9587
119.2718,8.0014
119.503,8.004
119.7342,8.0986
119.96539999999999,8.160599999999999
120.19659999999999,8.1306
120.42779999999999,8.1299
120.65899999999999,8.2226
120.8902,8.211899999999998
121.1214,8.1245
121.3526,7.9392
121.5838,7.8345
121.815,7.8084999999999996
122.0462,7.6539
122.2774,7.615900000000001
122.5086,7.721299999999999
122.7398,7.8
122.971,7.714
123.2022,7.5953
123.4334,7.598700000000001
123.66460000000001,7.712000000000001
123.89580000000001,7.811400000000001
124.127,7.8988
124.3582,7.992100000000001
124.5894,7.950799999999999
124.8206,7.808800000000001
125.0518,7.6808000000000005
125.283,7.6275
125.51419999999999,7.6149000000000004
125.74539999999999,7.556900000000001
125.97659999999999,7.5129
126.20779999999999,7.490199999999999
126.439,7.464800000000001
126.6702,7.442099999999999
126.9014,7.4047
127.1326,7.423299999999999
127.3638,7.501899999999999
127.595,7.610499999999999
127.8262,7.769800000000001
128.0574,7.8443999999999985
128.2886,7.8024000000000004
128.5198,7.737100000000001
128.751,7.711799999999999
128.9822,7.7492
129.2134,7.777200000000001
129.4446,7.785200000000001
129.67579999999998,7.7292000000000005
129.90699999999998,7.687200000000002
130.13819999999998,7.5872
130.36939999999998,7.5099
130.6006,7.4619
130.8318,7.435899999999999
131.063,7.413200000000001
131.2942,7.3985
131.5254,7.5512
131.7566,7.7066
131.9878,7.8420000000000005
132.219,7.862699999999999
132.4502,7.792699999999999
132.6814,7.748
132.9126,7.7379999999999995
133.1438,7.6673
133.375,7.658699999999999
133.6062,7.619400000000001
133.8374,7.4487
134.0686,7.314699999999999
134.2998,7.2527
134.531,7.3434
134.7622,7.5267
134.9934,7.6747
135.2246,7.762100000000001
135.4558,7.8541
135.687,7.890100000000001
135.9182,7.9140999999999995
136.1494,7.9375
136.38060000000002,7.942100000000001
136.6118,7.8854
136.843,7.7274
137.0742,7.520100000000001
137.3054,7.403499999999999
137.5366,7.3875
137.7678,7.3962
137.999,7.3895
138.2302,7.428100000000001
138.4614,7.4581
138.6926,7.4215
138.9238,7.4415
139.155,7.4801
139.3862,7.5421
139.6174,7.6054
139.8486,7.612699999999999
140.0798,7.564699999999999
140.311,7.4474
140.54219999999998,7.2901
140.77339999999998,7.1714
141.00459999999998,7.080699999999998
141.23579999999998,7.034699999999999
141.46699999999998,7.0421000000000005
141.69819999999999,7.0733999999999995
141.9294,7.1021
142.1606,7.1634
142.3918,7.25
142.623,7.3279999999999985
142.8542,7.4093
143.0854,7.4566
143.3166,7.5799
143.5478,7.6559
143.779,7.6872
144.0102,7.645899999999999
144.2414,7.495899999999999
144.4726,7.2946
144.7038,7.134
144.935,7.052000000000001
145.1662,7.114700000000001
145.3974,7.226699999999999
145.6286,7.262700000000001
145.8598,7.226700000000001
146.091,7.146699999999998
146.3222,7.1634
146.5534,7.2794
146.7846,7.4661
147.0158,7.6021
147.247,7.689400000000001
147.47820000000002,7.6947
147.70940000000002,7.622699999999999
147.94060000000002,7.4734
148.1718,7.4140999999999995
148.403,7.4208
148.6342,7.4181
148.8654,7.4494
149.0966,7.497400000000001
149.3278,7.5774
149.559,7.6061
149.7902,7.5181
150.0214,7.4188
150.2526,7.4661
150.4838,7.5281
150.715,7.556099999999999
150.94619999999998,7.5348
151.17739999999998,7.456799999999999
151.40859999999998,7.312099999999999
151.63979999999998,7.1661
151.87099999999998,7.156700000000001
152.10219999999998,7.2027
152.33339999999998,7.32
152.56459999999998,7.409999999999999
152.79579999999999,7.444599999999999
153.027,7.4792000000000005
153.2582,7.491200000000001
153.4894,7.4704999999999995
153.7206,7.4492
153.9518,7.441800000000001
154.183,7.3911999999999995
154.4142,7.3372
154.6454,7.312600000000001
154.8766,7.308
155.1078,7.3027
155.339,7.3021
155.5702,7.3713999999999995
155.8014,7.474100000000002
156.0326,7.544700000000001
156.2638,7.6547
156.495,7.780000000000001
156.7262,7.903999999999999
