Distance_(pixels),Gray_Value
0,11.983
1,11.673
2,11.293
3,11.043
4,11.263
5,11.533
6,11.823
7,12.003
8,11.073
9,11.373
10,11.663
11,11.673
12,11.603
13,11.493
14,11.823
15,12.083
16,11.780
17,11.950
18,11.820
19,11.290
20,11.170
21,11.250
22,11.303
23,11.133
24,11.280
25,11.670
26,11.863
27,11.563
28,10.913
29,10.793
30,11.077
31,11.457
32,11.903
33,11.710
34,11.483
35,11.303
36,11.303
37,11.303
38,11.253
39,11.133
40,11.210
41,11.700
42,11.890
43,11.630
44,11.330
45,11.430
46,11.523
47,11.447
48,11.200
49,11.843
50,12.370
51,11.953
52,11.367
53,11.133
54,11.237
55,11.237
56,11.333
57,11.723
58,11.920
59,11.860
60,11.923
61,12.013
62,11.907
63,11.537
64,11.157
65,11.250
66,11.240
67,10.860
68,10.970
69,11.250
70,11.533
71,11.523
72,11.063
73,11.443
74,11.643
75,11.243
76,10.613
77,10.333
78,10.483
79,10.823
80,11.243
81,11.303
82,11.153
83,10.883
84,11.123
85,11.503
86,11.393
87,10.773
88,11.063
89,11.403
90,11.663
91,11.333
92,10.977
93,10.947
94,11.147
95,11.373
96,10.210
97,10.533
98,10.813
99,10.967
100,11.173
101,11.313
102,11.017
103,10.490
104,10.633
105,11.240
106,11.510
107,11.240
108,10.550
109,10.290
110,10.187
111,10.143
112,10.357
113,10.527
114,10.777
115,10.953
116,11.147
117,11.027
118,11.087
119,11.087
120,10.507
121,10.470
122,10.230
123,10.200
124,10.557
125,10.297
126,10.277
127,10.727
128,10.477
129,10.887
130,11.017
131,10.537
132,10.550
133,11.090
134,10.920
135,10.440
136,10.973
137,11.393
138,11.613
139,11.263
140,10.497
141,9.967
142,9.987
143,10.173
144,9.773
145,10.210
146,10.653
147,11.013
148,11.073
149,10.723
150,10.397
151,10.057
152,10.420
153,11.180
154,11.290
155,11.030
156,11.130
157,10.940
158,10.690
159,10.730
160,10.780
161,10.783
162,11.067
163,11.337
164,11.423
165,11.210
166,10.920
167,10.960
168,10.437
169,11.507
170,11.990
171,11.530
172,10.703
173,10.777
174,10.900
175,10.907
176,11.157
177,12.187
178,12.327
179,11.957
180,11.767
181,11.437
182,11.200
183,11.470
184,11.417
185,12.297
186,12.120
187,11.800
188,12.207
189,11.837
190,11.550
191,12.220
192,11.393
193,11.623
194,11.950
195,12.030
196,11.710
197,11.550
198,11.507
199,11.597
200,11.930
201,12.080
202,12.127
203,11.817
204,11.847
205,12.237
206,12.427
207,12.407
208,11.633
209,11.663
210,11.897
211,12.057
212,12.157
213,12.177
214,12.000
215,11.820
216,11.777
217,11.667
218,11.550
219,11.580
220,11.597
221,11.987
222,12.170
223,12.270
224,11.577
225,11.917
226,11.827
227,11.817
228,12.187
229,11.947
230,11.487
231,11.657
232,12.167
233,12.237
234,11.687
235,11.447
236,11.587
237,11.477
238,11.387
239,11.747
240,11.747
241,11.737
242,11.907
243,12.097
244,12.153
245,12.093
246,12.287
247,12.317
248,11.810
249,11.780
250,11.703
251,12.113
252,12.647
253,12.647
254,11.983
255,11.377
256,12.207
257,13.397
258,12.987
259,11.910
260,12.023
261,11.963
262,11.810
263,12.090
264,12.307
265,11.887
266,11.970
267,12.690
268,12.863
269,12.353
270,12.107
271,12.217
272,12.000
273,12.460
274,12.770
275,12.890
276,12.570
277,12.220
278,12.370
279,12.480
280,12.327
281,12.717
282,12.617
283,12.177
284,11.877
285,12.107
286,12.297
287,12.473
288,12.180
289,11.827
290,11.680
291,11.937
292,12.750
293,13.050
294,12.807
295,12.287
296,11.927
297,12.167
298,12.220
299,11.970
300,12.273
301,12.643
302,12.430
303,11.730
304,11.910
305,12.657
306,12.287
307,11.807
308,11.950
309,12.190
310,11.610
311,11.110
312,12.077
313,12.497
314,12.450
315,12.270
316,12.267
317,12.317
318,12.073
319,11.723
320,12.220
321,12.020
322,11.803
323,11.973
324,12.367
325,12.507
326,12.330
327,12.040
328,11.260
329,12.210
330,12.300
331,11.510
332,11.490
333,11.530
334,11.670
335,11.870
336,11.863
337,12.093
338,11.873
339,11.773
340,11.943
341,11.653
342,11.303
343,11.403
344,11.763
345,12.043
346,12.293
347,12.393
348,12.233
349,11.863
350,11.433
351,11.373
352,11.650
353,12.250
354,11.700
355,11.120
356,11.487
357,11.427
358,11.197
359,11.567
360,11.340
361,11.790
362,11.380
363,11.280
364,11.973
365,11.630
366,10.930
367,11.173
368,10.640
369,10.873
370,11.080
371,11.350
372,11.550
373,11.490
374,11.583
375,11.590
376,11.263
377,11.517
378,11.580
379,11.460
380,11.953
381,12.167
382,12.020
383,11.593
384,11.247
385,11.600
386,12.110
387,11.980
388,11.667
389,11.637
390,12.153
391,12.733
