Wavelength,Transmittance,Absorbance
181.18,1.0615867375008234,-0.02595548421000804
181.4162,1.0615867375008234,-0.02595548421000804
181.6524,1.0615867375008234,-0.02595548421000804
181.8886,1.0615867375008234,-0.02595548421000804
182.1248,1.0615867375008234,-0.02595548421000804
182.36100000000002,1.0615867375008234,-0.02595548421000804
182.59720000000002,1.0615867375008234,-0.02595548421000804
182.8334,1.0615867375008234,-0.02595548421000804
183.0696,1.0615867375008234,-0.02595548421000804
183.3058,1.0615867375008234,-0.02595548421000804
183.542,1.0615867375008234,-0.02595548421000804
183.7782,1.0615867375008234,-0.02595548421000804
184.0144,1.0615867375008234,-0.02595548421000804
184.25060000000002,1.0615867375008234,-0.02595548421000804
184.48680000000002,1.0615867375008234,-0.02595548421000804
184.723,1.0615867375008234,-0.02595548421000804
184.9592,1.0615867375008234,-0.02595548421000804
185.1954,1.0615867375008234,-0.02595548421000804
185.4316,1.0615867375008234,-0.02595548421000804
185.6678,1.0615867375008234,-0.02595548421000804
185.904,1.0615867375008234,-0.02595548421000804
186.1402,1.0615867375008234,-0.02595548421000804
186.37640000000002,1.0615867375008234,-0.02595548421000804
186.61260000000001,1.0615867375008234,-0.02595548421000804
186.8488,1.0615867375008234,-0.02595548421000804
187.085,1.0615867375008234,-0.02595548421000804
187.3212,1.0615867375008234,-0.02595548421000804
187.5574,1.0615867375008234,-0.02595548421000804
187.7936,1.0615867375008234,-0.02595548421000804
188.0298,1.0615867375008234,-0.02595548421000804
188.26600000000002,1.0615867375008234,-0.02595548421000804
188.50220000000002,1.0615867375008234,-0.02595548421000804
188.7384,1.0615867375008234,-0.02595548421000804
188.9746,1.0615867375008234,-0.02595548421000804
189.2108,1.0615867375008234,-0.02595548421000804
189.447,1.0615867375008234,-0.02595548421000804
189.6832,1.0615867375008234,-0.02595548421000804
189.9194,1.0615867375008234,-0.02595548421000804
190.1556,1.0615867375008234,-0.02595548421000804
190.39180000000002,1.0615867375008234,-0.02595548421000804
190.62800000000001,1.0615867375008234,-0.02595548421000804
190.8642,1.0615867375008234,-0.02595548421000804
191.1004,1.0615867375008234,-0.02595548421000804
191.3366,0.9727469550889417,0.01200011995895663
191.5728,0.9727469550889417,0.01200011995895663
191.809,0.9727469550889417,0.01200011995895663
192.0452,0.9727469550889417,0.01200011995895663
192.28140000000002,0.9727469550889417,0.01200011995895663
192.51760000000002,0.9727469550889417,0.01200011995895663
192.7538,0.9727469550889417,0.01200011995895663
192.99,0.9727469550889417,0.01200011995895663
193.2262,0.9727469550889417,0.01200011995895663
193.4624,0.9727469550889417,0.01200011995895663
193.6986,0.9727469550889417,0.01200011995895663
193.9348,0.9727469550889417,0.01200011995895663
194.171,0.9727469550889417,0.01200011995895663
194.40720000000002,0.9727469550889417,0.01200011995895663
194.6434,0.9727469550889417,0.01200011995895663
194.8796,0.9727469550889417,0.01200011995895663
195.1158,0.9727469550889417,0.01200011995895663
195.352,0.9727469550889417,0.01200011995895663
195.5882,0.9727469550889417,0.01200011995895663
195.8244,0.9727469550889417,0.01200011995895663
196.0606,0.9727469550889417,0.01200011995895663
196.29680000000002,0.9727469550889417,0.01200011995895663
196.53300000000002,0.9727469550889417,0.01200011995895663
196.7692,0.9727469550889417,0.01200011995895663
197.0054,0.9727469550889417,0.01200011995895663
197.2416,0.9727469550889417,0.01200011995895663
197.4778,0.9727469550889417,0.01200011995895663
197.714,0.9727469550889417,0.01200011995895663
197.9502,0.9727469550889417,0.01200011995895663
198.1864,0.9727469550889417,0.01200011995895663
198.42260000000002,0.9727469550889417,0.01200011995895663
198.6588,0.9727469550889417,0.01200011995895663
198.895,0.9727469550889417,0.01200011995895663
199.1312,0.9727469550889417,0.01200011995895663
199.3674,0.9727469550889417,0.01200011995895663
