Wavelength,Gray_Value
77.887,8.865454545454547
78.1182,8.865454545454547
78.3494,8.865454545454547
78.5806,8.865454545454547
78.8118,8.865454545454547
79.043,8.865454545454547
79.27420000000001,8.865454545454547
79.5054,8.865454545454547
79.7366,8.865454545454547
79.9678,8.865454545454547
80.199,8.865454545454547
80.4302,8.865454545454547
80.6614,8.865454545454547
80.8926,8.865454545454547
81.1238,8.865454545454547
81.355,8.865454545454547
81.5862,8.865454545454547
81.8174,8.865454545454547
82.0486,8.865454545454547
82.2798,8.865454545454547
82.511,8.865454545454547
82.7422,8.865454545454547
82.9734,9.034090909090908
83.2046,9.034090909090908
83.4358,9.034090909090908
83.667,9.034090909090908
83.8982,9.034090909090908
84.1294,9.034090909090908
84.3606,9.034090909090908
84.5918,9.034090909090908
84.82300000000001,9.034090909090908
85.0542,9.034090909090908
85.2854,9.034090909090908
85.5166,9.034090909090908
85.7478,9.034090909090908
85.979,9.034090909090908
86.2102,9.034090909090908
86.4414,9.034090909090908
86.6726,9.034090909090908
86.9038,9.034090909090908
87.135,9.034090909090908
87.36619999999999,9.034090909090908
87.5974,9.034090909090908
87.8286,9.034090909090908
88.0598,8.718772727272729
88.291,8.718772727272729
88.5222,8.718772727272729
88.7534,8.718772727272729
88.9846,8.718772727272729
89.2158,8.718772727272729
89.447,8.718772727272729
89.6782,8.718772727272729
89.9094,8.718772727272729
90.1406,8.718772727272729
90.37180000000001,8.718772727272729
90.603,8.718772727272729
90.8342,8.718772727272729
91.0654,8.718772727272729
91.2966,8.718772727272729
91.5278,8.718772727272729
91.759,8.718772727272729
91.9902,8.718772727272729
92.2214,8.718772727272729
92.4526,8.718772727272729
92.6838,8.718772727272729
92.91499999999999,8.718772727272729
93.1462,8.658863636363636
93.3774,8.658863636363636
93.6086,8.658863636363636
93.8398,8.658863636363636
94.071,8.658863636363636
94.3022,8.658863636363636
94.5334,8.658863636363636
94.7646,8.658863636363636
94.9958,8.658863636363636
95.227,8.658863636363636
95.4582,8.658863636363636
95.6894,8.658863636363636
95.92060000000001,8.658863636363636
96.1518,8.658863636363636
96.383,8.658863636363636
96.6142,8.658863636363636
96.8454,8.658863636363636
97.0766,8.658863636363636
97.3078,8.658863636363636
97.539,8.658863636363636
97.7702,8.658863636363636
98.0014,8.658863636363636
98.23259999999999,8.444909090909091
98.46379999999999,8.444909090909091
98.695,8.444909090909091
98.9262,8.444909090909091
99.1574,8.444909090909091
99.3886,8.444909090909091
99.6198,8.444909090909091
99.851,8.444909090909091
100.0822,8.444909090909091
100.3134,8.444909090909091
100.5446,8.444909090909091
100.7758,8.444909090909091
101.007,8.444909090909091
101.2382,8.444909090909091
101.46940000000001,8.444909090909091
101.7006,8.444909090909091
101.9318,8.444909090909091
102.163,8.444909090909091
102.3942,8.444909090909091
102.6254,8.444909090909091
102.8566,8.444909090909091
103.0878,8.444909090909091
103.319,8.274363636363638
103.5502,8.274363636363638
103.78139999999999,8.274363636363638
104.01259999999999,8.274363636363638
104.2438,8.274363636363638
104.475,8.274363636363638
104.7062,8.274363636363638
104.9374,8.274363636363638
105.1686,8.274363636363638
105.3998,8.274363636363638
105.631,8.274363636363638
105.8622,8.274363636363638
106.0934,8.274363636363638
106.3246,8.274363636363638
106.5558,8.274363636363638
106.787,8.274363636363638
107.01820000000001,8.274363636363638
107.2494,8.274363636363638
107.4806,8.274363636363638
107.7118,8.274363636363638
107.943,8.274363636363638
108.1742,8.274363636363638
108.4054,8.521181818181818
108.6366,8.521181818181818
108.8678,8.521181818181818
109.099,8.521181818181818
109.33019999999999,8.521181818181818
109.56139999999999,8.521181818181818
109.7926,8.521181818181818
110.0238,8.521181818181818
110.255,8.521181818181818
110.4862,8.521181818181818
110.7174,8.521181818181818
110.9486,8.521181818181818
111.1798,8.521181818181818
111.411,8.521181818181818
111.6422,8.521181818181818
111.8734,8.521181818181818
112.1046,8.521181818181818
112.3358,8.521181818181818
112.56700000000001,8.521181818181818
112.79820000000001,8.521181818181818
113.0294,8.521181818181818
113.2606,8.521181818181818
113.4918,7.98118181818182
113.723,7.98118181818182
113.9542,7.98118181818182
114.1854,7.98118181818182
114.41659999999999,7.98118181818182
114.64779999999999,7.98118181818182
114.87899999999999,7.98118181818182
115.11019999999999,7.98118181818182
115.3414,7.98118181818182
115.5726,7.98118181818182
115.8038,7.98118181818182
116.035,7.98118181818182
116.2662,7.98118181818182
116.4974,7.98118181818182
116.7286,7.98118181818182
116.9598,7.98118181818182
117.191,7.98118181818182
117.4222,7.98118181818182
117.6534,7.98118181818182
117.8846,7.98118181818182
118.11580000000001,7.98118181818182
118.34700000000001,7.98118181818182
118.5782,7.91481818181818
118.8094,7.91481818181818
