Distance_(pixels),Gray_Value
0,29.330
1,28.073
2,27.427
3,27.690
4,27.853
5,27.943
6,27.723
7,26.923
8,27.390
9,27.370
10,27.590
11,27.347
12,26.823
13,26.983
14,27.233
15,27.063
16,26.913
17,26.940
18,26.637
19,26.333
20,26.277
21,26.390
22,26.377
23,26.573
24,26.933
25,27.110
26,26.737
27,26.207
28,26.253
29,26.793
30,26.590
31,26.003
32,25.420
33,25.193
34,25.307
35,25.520
36,25.550
37,25.823
38,25.533
39,24.487
40,25.353
41,24.930
42,24.503
43,24.813
44,25.087
45,24.323
46,23.367
47,23.623
48,24.783
49,24.043
50,23.343
51,22.957
52,23.033
53,23.500
54,23.753
55,23.770
56,24.117
57,22.897
58,22.543
59,22.843
60,22.917
61,23.740
62,23.373
63,21.957
64,21.543
65,21.420
66,21.573
67,22.193
68,22.860
69,22.853
70,22.020
71,21.250
72,21.597
73,21.687
74,21.787
75,22.010
76,22.007
77,21.810
78,21.307
79,21.343
80,21.493
81,22.693
82,23.240
83,22.647
84,21.860
85,21.703
86,21.447
87,21.240
88,20.883
89,20.690
90,21.047
91,21.623
92,21.690
93,21.763
94,21.900
95,21.657
96,20.470
97,21.287
98,21.637
99,21.293
100,20.647
101,21.440
102,21.887
103,21.180
104,20.747
105,20.607
106,20.483
107,20.817
108,20.870
109,20.913
110,20.613
111,20.903
112,20.943
113,21.053
114,20.730
115,20.493
116,21.020
117,21.877
118,21.447
119,20.547
120,20.150
121,19.960
122,20.287
123,20.723
124,21.027
125,21.543
126,21.827
127,21.617
128,21.363
129,20.910
130,20.277
131,20.630
132,20.833
133,20.203
134,19.793
135,19.963
136,21.303
137,20.037
138,20.033
139,20.810
140,20.430
141,20.760
142,21.127
143,20.627
144,20.503
145,20.247
146,19.837
147,20.347
148,20.963
149,21.110
150,20.830
151,20.597
152,21.303
153,20.673
154,20.393
155,19.797
156,19.243
157,19.597
158,19.907
159,19.550
160,19.790
161,20.167
162,19.893
163,19.420
164,19.487
165,19.757
166,19.517
167,19.083
168,19.903
169,19.577
170,19.337
171,19.403
172,19.423
173,19.727
174,19.560
175,19.333
176,18.610
177,18.080
178,18.093
179,18.593
180,18.723
181,18.887
182,19.047
183,18.857
184,19.080
185,18.873
186,18.903
187,18.897
188,18.767
189,19.067
190,18.467
191,17.493
192,17.667
193,18.037
194,17.970
195,18.310
196,18.903
197,18.593
198,17.697
199,17.377
200,17.243
201,17.367
202,16.767
203,16.183
204,16.127
205,17.067
206,17.320
207,17.237
208,16.387
209,16.243
210,16.017
211,16.150
212,16.460
213,16.593
214,16.283
215,15.783
216,16.473
217,17.043
218,17.150
219,16.813
220,16.723
221,17.037
222,16.740
223,16.280
224,14.500
225,14.933
226,15.330
227,14.900
228,14.833
229,15.840
230,15.490
231,13.857
232,13.433
233,14.063
234,15.013
235,16.200
236,16.867
237,16.757
238,15.553
239,14.737
240,14.093
241,14.350
242,14.690
243,15.090
244,15.097
245,14.800
246,14.227
247,13.963
248,13.813
249,14.300
250,15.210
251,15.290
252,14.560
253,14.920
254,15.417
255,14.807
256,14.850
257,13.300
258,12.043
259,12.110
260,12.293
261,12.370
262,12.353
263,12.047
264,13.077
265,14.027
266,14.740
267,14.693
268,13.697
269,13.097
270,12.547
271,12.387
272,13.710
273,13.963
274,13.953
275,13.483
276,12.273
277,12.270
278,13.123
279,13.880
280,14.180
281,14.153
282,13.293
283,12.917
284,13.063
285,14.073
286,14.580
287,14.823
288,14.610
289,14.530
290,14.207
291,13.687
292,13.793
293,14.427
294,14.403
295,13.953
296,13.583
297,13.370
298,13.190
299,13.213
300,13.623
301,13.710
302,13.247
303,12.867
304,12.687
305,14.063
306,14.947
307,14.617
308,14.063
309,13.870
310,14.030
311,13.950
312,13.847
313,14.097
314,14.287
315,14.020
316,13.620
317,13.483
318,13.927
319,14.653
320,13.690
321,14.023
322,13.947
323,13.480
324,13.507
325,14.063
326,14.317
327,14.013
328,13.957
329,14.337
330,14.850
331,15.217
332,14.857
333,14.450
334,14.310
335,14.827
336,14.170
337,14.703
338,14.933
339,14.133
340,13.467
341,14.603
342,14.820
343,13.193
344,13.063
345,13.560
346,13.650
347,13.300
348,13.013
349,13.480
350,13.450
351,13.060
352,14.110
353,13.350
354,12.630
355,12.797
356,12.973
357,12.737
358,12.500
359,12.537
360,12.897
361,12.337
362,11.693
363,11.977
364,12.350
365,11.827
366,11.627
367,12.510
368,13.337
369,12.767
370,12.037
371,11.810
372,11.633
373,11.320
374,11.190
375,11.507
376,12.363
377,12.223
378,12.233
379,12.257
380,11.370
381,11.247
382,11.500
383,11.780
384,12.387
385,13.620
386,14.067
387,13.303
388,12.837
389,13.123
390,12.983
391,12.463
392,12.463
393,13.053
394,12.917
395,12.500
396,12.207
397,12.697
398,12.757
399,12.560
400,13.937
401,13.920
402,14.127
403,13.983
404,12.840
405,12.537
406,12.877
407,12.833
408,13.740
409,13.720
410,12.890
411,11.800
412,11.107
413,11.567
414,12.273
415,13.017
416,13.343
417,13.470
418,13.653
419,13.443
420,13.347
421,12.880
422,12.380
423,11.867
424,13.030
425,13.590
426,14.320
427,14.703
428,14.123
429,14.097
430,13.877
431,13.303
432,12.800
433,12.433
434,12.460
