Distance_(pixels),Gray_Value
0,17.440
1,17.890
2,17.887
3,17.350
4,16.863
5,16.970
6,17.187
7,17.327
8,17.163
9,17.220
10,17.383
11,17.843
12,18.150
13,18.010
14,17.753
15,17.467
16,16.963
17,16.927
18,16.893
19,17.160
20,18.113
21,18.820
22,18.883
23,18.580
24,17.807
25,18.170
26,17.900
27,17.520
28,17.440
29,17.150
30,17.173
31,17.720
32,16.990
33,16.833
34,17.057
35,17.300
36,17.333
37,16.793
38,16.750
39,17.207
40,16.987
41,16.903
42,16.687
43,16.647
44,16.750
45,16.557
46,16.507
47,16.987
48,16.597
49,16.823
50,17.203
51,17.263
52,17.177
53,16.717
54,16.377
55,16.197
56,15.810
57,16.120
58,16.740
59,17.480
60,17.960
61,17.910
62,17.557
63,16.993
64,16.667
65,16.810
66,17.127
67,17.047
68,16.523
69,15.937
70,16.347
71,17.260
72,17.033
73,17.217
74,17.337
75,17.307
76,17.283
77,17.393
78,17.430
79,17.530
80,16.807
81,16.847
82,16.713
83,16.573
84,16.367
85,16.787
86,17.537
87,18.137
88,17.017
89,16.667
90,16.987
91,17.557
92,17.563
93,17.693
94,17.813
95,17.707
96,17.853
97,17.717
98,17.590
99,17.650
100,18.147
101,18.353
102,18.060
103,17.610
104,17.140
105,17.890
106,17.977
107,18.180
108,18.797
109,18.907
110,18.130
111,17.843
112,16.880
113,17.373
114,18.113
115,18.703
116,18.830
117,18.427
118,18.337
119,18.787
120,17.393
121,17.770
122,18.280
123,18.430
124,18.670
125,18.710
126,18.600
127,17.990
128,17.043
129,17.743
130,17.990
131,18.057
132,18.337
133,18.147
134,17.850
135,18.070
136,17.830
137,18.280
138,18.663
139,18.323
140,17.583
141,17.463
142,18.020
143,18.677
144,17.997
145,18.673
146,18.963
147,18.843
148,18.767
149,18.827
150,18.660
151,18.160
152,17.863
153,18.433
154,18.560
155,18.623
156,18.863
157,18.513
158,18.143
159,18.277
160,18.650
161,18.953
162,19.040
163,18.623
164,18.003
165,17.683
166,17.780
167,17.737
168,18.110
169,18.990
170,19.140
171,18.640
172,18.770
173,18.930
174,19.130
175,19.563
176,19.813
177,19.190
178,18.383
179,18.133
180,18.723
181,19.383
182,19.193
183,18.403
184,19.423
185,19.363
186,19.497
187,19.047
188,18.077
189,18.227
190,19.270
191,19.807
192,18.727
193,18.827
194,19.307
195,19.417
196,19.580
197,19.680
198,19.587
199,19.560
200,18.743
201,19.247
202,19.277
203,18.863
204,19.153
205,19.337
206,19.403
207,19.517
208,19.307
209,19.743
210,19.880
211,19.727
212,19.303
213,18.617
214,18.667
215,19.400
216,19.203
217,19.273
218,19.430
219,19.280
220,19.050
221,19.040
222,19.350
223,19.727
224,18.847
225,19.520
226,19.730
227,19.423
228,19.010
229,18.370
230,18.427
231,19.117
232,19.703
233,19.983
234,20.147
235,19.867
236,19.630
237,19.970
238,19.870
239,18.987
240,18.723
241,19.210
242,19.457
243,18.977
244,19.053
245,19.227
246,19.363
247,18.947
248,18.763
249,19.253
250,20.000
251,20.097
252,19.437
253,19.287
254,19.130
255,18.460
256,18.180
257,18.810
258,19.227
259,19.007
260,18.860
261,18.707
262,18.137
263,17.377
264,17.797
265,18.610
266,19.267
267,19.347
268,19.327
269,18.957
270,18.850
271,19.360
272,19.227
273,19.470
274,19.317
275,19.060
276,19.213
277,19.527
278,19.143
279,18.447
280,18.673
281,19.600
282,19.437
283,18.720
284,18.467
285,18.537
286,18.290
287,18.170
288,17.910
289,19.390
290,19.840
291,19.490
292,19.323
293,18.387
294,18.153
295,18.953
296,18.963
297,19.243
298,19.237
299,18.967
300,18.933
301,18.913
302,18.810
303,18.643
304,18.263
305,19.143
306,19.390
307,19.210
308,19.167
309,18.987
310,19.060
311,19.637
312,18.737
313,18.520
314,18.057
315,18.337
316,19.170
317,19.480
318,19.323
319,19.353
320,19.020
321,18.473
322,18.053
323,18.263
324,18.580
325,18.900
326,19.460
327,19.900
328,19.510
329,18.870
330,18.330
331,18.240
332,18.540
333,19.350
334,19.453
335,18.747
336,18.167
337,19.620
338,19.410
339,18.070
340,18.290
341,18.820
342,18.780
343,18.940
344,18.473
345,18.713
346,18.877
347,19.040
348,18.667
349,18.260
350,18.400
351,18.897
352,18.917
353,18.880
354,18.730
355,18.680
356,18.593
357,18.733
358,18.907
359,18.957
360,18.823
361,18.897
362,18.857
363,18.847
364,18.523
365,18.283
366,18.680
367,19.373
368,18.323
369,18.317
370,18.140
371,18.517
372,19.190
373,18.643
374,18.440
375,18.997
376,18.817
377,18.797
378,18.723
379,18.677
380,18.460
381,18.617
382,18.540
383,18.660
384,18.137
385,18.303
386,18.220
387,18.207
388,18.757
389,19.223
390,19.483
391,20.067
392,19.330
393,18.790
394,18.507
395,18.827
396,19.067
397,19.107
398,18.927
399,18.773
400,18.370
401,18.697
402,18.497
403,18.117
404,18.867
405,19.967
406,20.487
407,20.167
408,19.430
409,20.247
410,20.377
411,20.283
412,20.740
413,20.637
414,20.257
415,20.300
416,19.833
417,20.560
418,20.643
419,20.023
420,20.140
421,20.890
422,21.130
423,20.670
424,19.623
425,19.913
426,20.213
427,20.543
428,20.773
429,20.923
430,20.973
431,20.823
432,20.047
433,19.870
434,19.930
435,20.407
436,21.043
437,21.153
438,21.250
439,21.107
440,20.790
441,21.337
442,21.710
443,21.310
444,20.887
445,20.777
446,21.613
447,22.427
448,19.780
449,20.263
450,21.807
451,22.387
452,21.347
453,21.007
454,21.773
455,21.603
456,20.887
457,21.823
458,21.247
459,21.537
460,22.237
461,21.687
462,21.583
463,21.527
464,21.350
465,21.613
466,21.803
467,21.813
468,21.750
469,21.720
470,21.933
471,21.873
472,21.850
473,21.733
474,21.770
475,21.680
476,22.103
477,23.057
478,23.403
479,22.930
480,21.590
481,21.727
482,21.923
483,22.013
484,22.077
485,21.997
486,22.133
487,22.163
488,22.127
489,22.413
490,22.627
491,22.387
492,22.020
493,21.960
494,22.173
495,22.587
