Distance_(pixels),Gray_Value
0,35.133
1,35.330
2,35.420
3,35.287
4,35.377
5,35.953
6,35.887
7,34.837
8,34.843
9,35.597
10,35.827
11,35.103
12,34.547
13,34.910
14,35.050
15,34.907
16,35.397
17,35.127
18,34.683
19,34.793
20,34.983
21,34.813
22,34.287
23,33.757
24,34.267
25,33.867
26,34.273
27,34.650
28,34.260
29,33.747
30,33.457
31,33.257
32,34.130
33,33.713
34,33.347
35,33.337
36,33.203
37,33.533
38,33.537
39,33.010
40,32.163
41,32.650
42,32.553
43,32.160
44,32.390
45,33.353
46,32.827
47,31.457
48,31.123
49,31.923
50,32.363
51,32.143
52,31.697
53,31.847
54,31.933
55,31.633
56,32.473
57,31.747
58,31.477
59,31.817
60,31.977
61,32.300
62,31.990
63,31.413
64,31.067
65,30.680
66,30.807
67,30.977
68,30.970
69,30.700
70,30.763
71,31.227
72,32.387
73,31.203
74,29.657
75,29.607
76,30.687
77,31.753
78,31.147
79,29.810
80,29.420
81,29.873
82,30.300
83,30.177
84,30.080
85,30.047
86,29.903
87,29.677
88,30.807
89,30.263
90,30.010
91,29.843
92,29.587
93,29.743
94,29.583
95,29.143
96,29.280
97,29.170
98,28.813
99,28.460
100,28.133
101,28.373
102,28.650
103,28.610
104,28.303
105,28.933
106,29.510
107,28.763
108,28.057
109,27.837
110,27.590
111,27.760
112,28.057
113,27.420
114,27.073
115,27.170
116,26.907
117,26.790
118,26.660
119,26.187
120,26.933
121,27.443
122,28.197
123,27.943
124,27.003
125,26.693
126,26.757
127,26.643
128,27.713
129,26.923
130,26.223
131,26.377
132,26.587
133,26.370
134,25.893
135,25.677
136,26.687
137,26.860
138,27.097
139,27.400
140,27.287
141,27.447
142,27.020
143,26.660
144,26.650
145,26.233
146,26.563
147,26.453
148,26.067
149,26.390
150,26.683
151,26.207
152,25.600
153,25.927
154,26.733
155,26.683
156,25.890
157,26.257
158,26.710
159,26.350
160,26.600
161,25.480
162,24.590
163,24.717
164,25.193
165,25.403
166,25.187
167,25.203
168,25.107
169,25.553
170,25.213
171,24.340
172,23.510
173,23.643
174,23.543
175,23.427
176,24.093
177,23.723
178,23.270
179,23.247
180,23.240
181,23.443
182,23.380
183,23.110
184,22.740
185,23.173
186,23.747
187,23.783
188,23.513
189,23.077
190,22.453
191,22.003
192,21.427
193,20.837
194,20.477
195,20.880
196,21.527
197,22.200
198,22.273
199,22.127
200,22.070
201,22.197
202,22.190
203,21.967
204,21.803
205,21.763
206,21.097
207,20.317
208,21.420
209,21.697
210,21.810
211,21.993
212,22.183
213,22.370
214,22.093
215,21.673
216,21.447
217,21.347
218,21.333
219,20.963
220,19.963
221,20.050
222,20.670
223,21.313
224,21.563
225,22.667
226,22.143
227,21.307
228,20.977
229,22.007
230,22.600
231,20.853
232,20.053
233,20.717
234,20.703
235,19.913
236,19.750
237,21.457
238,21.847
239,20.883
240,20.030
241,20.050
242,20.260
243,19.993
244,19.060
245,18.997
246,19.190
247,19.090
248,21.467
249,22.183
250,21.017
251,19.603
252,19.683
253,19.570
254,19.237
255,19.357
256,20.073
257,18.827
258,18.340
259,18.397
260,18.293
261,19.273
262,19.750
263,18.603
264,17.237
265,16.860
266,16.310
267,16.170
268,16.187
269,16.633
270,16.917
271,17.140
272,17.800
273,17.490
274,16.580
275,16.493
276,16.780
277,16.290
278,15.687
279,15.970
280,16.410
281,15.480
282,15.363
283,15.677
284,16.017
285,16.297
286,16.467
287,16.250
288,16.090
289,15.223
290,15.493
291,16.193
292,15.923
293,16.260
294,16.347
295,15.687
296,16.360
297,16.283
298,15.820
299,15.390
300,15.103
301,15.333
302,15.050
303,14.793
304,15.133
305,15.757
306,16.267
307,15.837
308,14.547
309,14.340
310,14.927
311,15.063
312,15.873
313,15.960
314,16.287
315,16.053
316,15.140
317,14.547
318,14.617
319,14.473
320,15.320
321,14.803
322,14.417
323,14.677
324,15.197
325,15.367
326,14.880
327,14.240
328,14.890
329,14.820
330,14.463
331,14.113
332,14.053
333,13.780
334,13.837
335,14.740
336,14.970
337,14.680
338,13.937
339,13.777
340,14.647
341,14.917
342,13.997
343,13.403
344,13.867
345,14.420
346,14.247
347,13.970
348,14.157
349,14.483
350,13.323
351,12.040
352,12.350
353,12.413
354,12.587
355,13.363
356,14.257
357,14.540
358,14.197
359,13.663
360,13.593
361,13.283
362,12.810
363,13.110
364,13.510
365,13.730
366,13.380
367,12.753
368,12.973
369,12.830
370,12.843
371,13.443
372,14.103
373,13.857
374,12.643
375,12.043
376,11.793
377,11.767
378,11.867
379,12.103
380,13.110
381,13.810
382,13.330
383,12.663
384,12.593
385,12.983
386,13.407
387,13.093
388,12.853
389,13.323
390,13.393
391,12.400
392,12.387
393,12.760
394,12.960
395,13.527
396,14.283
397,13.987
398,13.540
399,13.577
400,13.397
401,12.463
402,11.953
403,11.600
404,11.147
405,11.903
406,12.767
407,12.183
408,12.020
409,12.540
410,12.897
411,12.303
412,11.720
413,12.753
414,13.157
415,12.503
416,12.180
417,12.080
418,12.763
419,13.007
420,13.037
421,13.910
422,15.060
423,14.737
424,14.123
425,13.970
426,13.540
427,13.623
428,13.870
429,14.227
430,13.773
431,13.167
432,14.173
433,14.080
434,14.247
435,14.293
436,14.070
437,13.883
438,14.327
439,15.013
440,14.947
441,15.520
442,15.473
443,14.680
444,14.580
445,15.480
446,16.060
447,16.527
448,16.760
449,16.563
450,15.313
451,14.667
452,14.360
453,15.033
454,16.267
455,15.830
456,16.717
457,17.717
458,17.533
459,16.463
460,14.707
461,14.967
462,16.283
463,15.970
464,16.300
465,16.707
466,16.230
467,15.363
468,15.147
469,15.713
470,15.513
471,15.070
472,13.770
473,14.033
474,14.137
475,14.897
476,16.097
477,16.660
478,16.550
479,16.977
480,16.903
481,16.483
482,16.070
483,16.597
484,17.137
485,17.137
486,16.517
487,15.797
488,16.400
489,16.800
490,16.977
491,17.087
492,17.430
493,16.990
494,16.240
495,16.253
496,16.980
497,15.683
498,15.703
499,16.320
500,15.727
501,15.290
502,15.553
503,15.383
504,15.637
505,16.487
506,17.003
507,16.333
508,16.313
509,17.330
510,17.570
511,16.690
512,16.660
513,15.887
514,15.463
515,16.197
516,16.667
517,16.457
518,16.020
519,15.990
520,16.093
521,15.483
522,14.970
523,14.687
524,15.087
525,16.183
526,16.680
527,16.547
528,16.130
529,16.123
530,16.450
531,16.087
532,15.207
533,15.580
534,16.020
535,15.133
536,15.073
537,15.863
538,16.330
539,15.907
540,16.083
541,16.650
542,16.447
543,16.067
544,16.183
545,16.473
546,16.437
547,16.280
548,15.857
549,15.157
550,14.960
551,15.440
552,17.930
553,17.490
554,17.220
555,16.510
556,15.330
557,15.563
558,15.730
559,15.027
560,15.413
561,15.550
562,15.873
563,16.070
564,16.323
565,16.287
566,16.200
567,16.013
568,15.857
569,15.263
570,14.910
571,16.073
572,18.047
573,19.057
574,18.153
575,16.787
576,15.963
577,15.733
578,15.830
579,16.100
580,15.900
581,16.197
582,15.890
583,15.063
584,15.897
585,16.280
586,15.830
587,15.487
588,15.433
589,14.987
590,15.003
591,16.013
592,17.717
593,18.160
594,17.733
595,16.883
596,15.947
597,16.127
598,16.530
599,17.003
600,15.940
601,15.727
602,16.367
603,17.373
604,17.187
605,16.977
606,16.540
607,16.170
608,17.047
609,16.820
610,16.613
611,17.050
612,17.427
613,17.937
614,17.877
615,17.700
616,17.660
617,17.413
618,16.847
619,16.333
620,16.577
621,17.293
622,17.743
623,17.837
624,17.603
625,17.757
626,17.127
627,16.520
628,16.427
629,16.957
630,17.203
631,17.290
632,18.187
633,17.437
634,16.657
635,17.073
636,18.100
637,17.880
638,16.800
639,16.310
640,16.747
641,15.893
642,15.990
643,16.883
644,16.537
645,16.073
646,15.963
647,16.053
648,16.117
649,16.453
650,16.213
651,15.767
652,15.643
653,16.503
654,16.337
655,16.063
656,16.223
657,16.463
658,16.570
659,15.810
660,14.530
661,15.290
662,16.847
663,17.170
664,16.307
665,15.270
666,14.973
667,15.523
668,15.880
669,16.203
670,16.453
671,16.547
672,16.293
673,16.893
674,17.057
675,16.567
676,16.467
677,16.547
678,16.510
679,16.520
680,17.703
681,17.590
682,17.367
683,16.907
684,16.427
685,16.407
686,16.400
687,16.637
688,17.097
689,17.540
690,18.153
691,17.787
692,16.657
693,16.773
694,16.600
695,15.557
696,15.843
697,16.170
698,15.930
699,15.740
700,16.010
701,16.170
702,16.043
703,16.107
704,16.663
705,16.570
706,17.267
707,18.087
708,17.683
709,16.917
710,16.373
711,16.080
712,15.993
713,15.677
714,15.297
715,16.283
716,17.527
717,17.877
718,17.587
719,17.267
720,17.300
721,17.423
722,16.737
723,16.333
724,16.053
725,16.263
726,16.607
727,16.853
728,17.473
729,17.270
730,17.163
731,17.373
732,17.683
733,17.850
734,16.973
735,16.260
736,16.910
737,18.193
738,18.240
739,17.663
740,16.930
741,15.583
742,15.093
743,16.397
744,17.203
745,16.370
746,16.443
747,17.180
748,16.770
749,16.840
750,16.760
751,16.190
752,15.727
753,15.763
754,16.370
755,17.313
756,18.000
757,18.863
758,18.980
759,18.173
760,16.800
761,16.783
762,17.350
763,17.217
764,16.370
765,16.510
766,17.040
767,16.517
768,16.810
769,16.997
770,17.270
771,16.970
772,16.010
773,16.820
774,17.463
775,16.740
776,16.920
777,17.033
778,16.573
779,16.500
780,16.973
781,17.227
782,16.817
783,16.920
784,17.613
785,16.663
786,16.200
787,16.450
788,16.473
789,16.690
790,16.497
791,16.090
792,16.187
793,16.387
794,16.850
795,16.753
796,16.127
797,16.277
798,16.703
799,16.433
800,17.033
801,17.993
802,18.863
803,17.970
804,16.370
805,16.920
806,18.153
807,18.070
808,18.247
809,18.190
810,18.087
811,17.380
812,16.230
813,16.120
814,16.197
815,15.930
816,16.337
817,15.650
818,15.140
819,15.843
820,17.430
821,17.607
822,16.470
823,15.870
824,15.713
825,15.613
826,15.893
827,16.357
828,16.363
829,16.783
830,16.867
831,16.443
832,16.597
833,16.123
834,15.477
