Distance_(pixels),Gray_Value
0,31.260
1,31.257
2,31.300
3,31.517
4,31.893
5,31.960
6,31.180
7,30.817
8,31.273
9,31.023
10,31.360
11,31.790
12,31.510
13,31.343
14,31.137
15,30.787
16,30.690
17,31.237
18,31.467
19,31.267
20,31.063
21,31.637
22,31.560
23,30.463
24,30.193
25,30.250
26,30.480
27,30.723
28,30.513
29,29.840
30,29.820
31,30.223
32,30.060
33,29.593
34,30.260
35,31.213
36,30.227
37,29.113
38,29.060
39,29.630
40,30.597
41,29.900
42,28.767
43,28.977
44,29.353
45,29.290
46,29.533
47,28.973
48,28.873
49,29.130
50,29.227
51,29.130
52,28.233
53,27.693
54,27.693
55,28.353
56,29.497
57,29.197
58,27.807
59,27.410
60,27.690
61,27.963
62,27.950
63,27.507
64,27.280
65,26.723
66,27.103
67,27.623
68,27.567
69,28.050
70,27.613
71,26.240
72,25.543
73,26.093
74,26.803
75,27.590
76,27.657
77,27.187
78,26.527
79,26.303
80,25.870
81,26.090
82,26.063
83,25.557
84,25.727
85,26.990
86,27.473
87,26.803
88,25.620
89,25.477
90,25.667
91,25.623
92,25.097
93,25.313
94,25.737
95,25.630
96,25.567
97,25.910
98,25.940
99,25.540
100,25.693
101,26.020
102,25.573
103,24.890
104,25.473
105,24.937
106,24.860
107,25.177
108,25.453
109,25.327
110,24.907
111,24.627
112,25.533
113,24.113
114,23.120
115,23.840
116,25.180
117,25.633
118,25.140
119,24.620
120,23.917
121,24.310
122,24.573
123,24.297
124,23.380
125,22.833
126,22.707
127,23.127
128,23.663
129,23.237
130,22.697
131,22.590
132,22.970
133,23.317
134,23.097
135,22.617
136,21.910
137,22.257
138,22.917
139,22.967
140,22.483
141,22.740
142,23.250
143,23.240
144,22.073
145,22.077
146,22.070
147,21.903
148,21.803
149,22.223
150,22.323
151,21.970
152,21.707
153,21.977
154,22.263
155,22.293
156,22.713
157,22.867
158,22.483
159,21.870
160,23.423
161,23.030
162,21.943
163,22.687
164,23.303
165,23.410
166,24.010
167,23.800
168,23.253
169,23.533
170,23.527
171,22.447
