Wavelength,Transmittance,Absorbance
644.7893999999999,0.9862163493627436,0.006027802069364137
645.0206000000001,0.9862163493627436,0.006027802069364137
645.2518,0.9862163493627436,0.006027802069364137
645.483,0.9862163493627436,0.006027802069364137
645.7141999999999,0.9862163493627436,0.006027802069364137
645.9454000000001,1.0083006848999512,-0.0035900621888110334
646.1766,1.0083006848999512,-0.0035900621888110334
646.4078,1.0083006848999512,-0.0035900621888110334
646.6389999999999,1.0083006848999512,-0.0035900621888110334
646.8702000000001,1.0083006848999512,-0.0035900621888110334
647.1014,1.0083006848999512,-0.0035900621888110334
647.3326,1.0083006848999512,-0.0035900621888110334
647.5637999999999,1.0083006848999512,-0.0035900621888110334
647.7950000000001,1.0083006848999512,-0.0035900621888110334
648.0262,1.0083006848999512,-0.0035900621888110334
648.2574,1.0083006848999512,-0.0035900621888110334
648.4885999999999,1.0083006848999512,-0.0035900621888110334
648.7198000000001,1.0083006848999512,-0.0035900621888110334
648.951,1.0206986374565856,-0.00889753502617505
649.1822,1.0206986374565856,-0.00889753502617505
649.4133999999999,1.0206986374565856,-0.00889753502617505
649.6446000000001,1.0206986374565856,-0.00889753502617505
649.8758,1.0206986374565856,-0.00889753502617505
650.107,1.0206986374565856,-0.00889753502617505
650.3381999999999,1.0206986374565856,-0.00889753502617505
650.5693999999999,1.0206986374565856,-0.00889753502617505
650.8006,1.0206986374565856,-0.00889753502617505
651.0318,1.0206986374565856,-0.00889753502617505
651.2629999999999,1.0206986374565856,-0.00889753502617505
651.4941999999999,1.0206986374565856,-0.00889753502617505
651.7254,1.0206986374565856,-0.00889753502617505
651.9566,1.0149600190953574,-0.0064489350292799
652.1877999999999,1.0149600190953574,-0.0064489350292799
652.4189999999999,1.0149600190953574,-0.0064489350292799
652.6502,1.0149600190953574,-0.0064489350292799
652.8814,1.0149600190953574,-0.0064489350292799
653.1125999999999,1.0149600190953574,-0.0064489350292799
653.3437999999999,1.0149600190953574,-0.0064489350292799
653.575,1.0149600190953574,-0.0064489350292799
653.8062,1.0149600190953574,-0.0064489350292799
654.0373999999999,1.0149600190953574,-0.0064489350292799
654.2685999999999,1.0149600190953574,-0.0064489350292799
654.4998,1.0149600190953574,-0.0064489350292799
654.731,1.0149600190953574,-0.0064489350292799
654.9621999999999,1.02338380514531,-0.010038540062639968
655.1933999999999,1.02338380514531,-0.010038540062639968
655.4246,1.02338380514531,-0.010038540062639968
655.6558,1.02338380514531,-0.010038540062639968
655.887,1.02338380514531,-0.010038540062639968
656.1181999999999,1.02338380514531,-0.010038540062639968
656.3494000000001,1.02338380514531,-0.010038540062639968
656.5806,1.02338380514531,-0.010038540062639968
656.8118,1.02338380514531,-0.010038540062639968
657.0429999999999,1.02338380514531,-0.010038540062639968
657.2742000000001,1.02338380514531,-0.010038540062639968
657.5054,1.02338380514531,-0.010038540062639968
