Distance_(pixels),Gray_Value
0,93.683
1,93.823
2,94.453
3,94.533
4,93.863
5,93.773
6,93.977
7,93.987
8,93.747
9,93.617
10,94.027
11,94.087
12,93.277
13,93.007
14,93.497
15,93.853
16,92.613
17,93.163
18,93.237
19,93.197
20,93.330
21,93.230
22,92.977
23,92.907
24,92.627
25,93.047
26,93.083
27,93.003
28,92.887
29,92.707
30,92.683
31,93.297
32,92.457
33,93.127
34,92.550
35,91.900
36,92.770
37,93.140
38,92.637
39,92.287
40,92.560
41,92.977
42,92.570
43,92.177
44,92.643
45,92.783
46,92.380
47,92.053
48,92.607
49,92.900
50,92.400
51,91.930
52,92.130
53,92.220
54,92.190
55,92.380
56,91.130
57,91.750
58,92.080
59,91.860
60,91.870
61,92.410
62,92.190
63,91.480
64,91.733
65,92.050
66,91.323
67,91.493
68,91.757
69,91.237
70,91.907
71,92.037
72,91.003
73,91.673
74,91.250
75,90.720
76,90.967
77,90.717
78,90.453
79,91.267
80,90.697
81,90.617
82,90.137
83,89.997
84,90.137
85,90.277
86,89.917
87,89.647
88,89.840
89,90.270
90,89.457
91,88.977
92,89.540
93,90.030
94,89.843
95,89.273
96,88.740
97,89.120
98,89.380
99,88.870
100,88.310
101,88.560
102,88.683
103,88.533
104,88.660
105,89.060
106,88.730
107,89.460
108,88.920
109,88.320
110,89.093
111,88.607
112,88.607
113,88.387
114,88.430
115,88.670
116,88.747
117,88.673
118,88.313
119,87.980
120,88.643
121,88.483
122,87.590
123,87.290
124,87.923
125,88.343
126,88.283
127,88.187
128,87.223
129,87.583
130,87.503
131,88.163
132,87.920
133,87.020
134,87.660
135,88.330
136,87.283
137,87.423
138,87.140
139,87.450
140,87.790
141,87.400
142,86.940
143,87.097
144,87.757
145,87.540
146,87.193
147,87.423
148,88.067
149,88.170
150,87.123
151,86.147
152,86.753
153,87.943
154,86.883
155,86.523
156,86.693
157,86.327
158,86.270
159,86.323
160,87.113
161,86.760
162,86.083
163,85.443
164,86.030
165,86.800
166,85.750
167,85.600
168,86.037
169,85.607
170,85.563
171,85.070
172,85.330
173,85.557
174,84.670
175,85.030
176,83.863
177,85.347
178,85.097
179,84.077
180,84.110
181,84.510
182,84.127
183,84.047
184,83.423
185,83.937
186,83.870
187,83.787
188,83.423
189,82.823
190,82.383
191,82.637
192,81.923
193,82.573
194,82.440
195,82.270
196,81.963
197,81.673
198,81.680
199,81.723
200,81.080
201,81.080
202,80.587
203,80.840
204,80.463
205,80.350
206,80.410
207,80.007
208,79.540
209,79.580
210,79.687
211,79.397
212,78.600
213,78.470
214,78.697
215,78.867
216,77.410
217,78.867
218,78.343
219,77.837
220,78.353
221,77.943
222,76.907
223,77.043
224,76.657
225,76.607
226,77.480
227,77.510
228,76.220
229,75.910
230,76.187
231,76.317
232,76.017
233,76.137
234,75.913
235,75.983
236,75.773
237,75.393
238,75.490
239,76.110
240,74.797
241,74.680
242,75.100
243,75.240
244,75.030
245,74.860
246,74.663
247,74.810
248,74.827
249,74.560
250,74.253
251,73.903
252,73.537
253,73.357
254,73.723
255,74.453
256,73.820
257,73.413
258,73.280
259,73.047
260,72.853
261,72.983
262,73.410
263,73.810
264,73.270
265,73.490
266,72.763
267,72.873
268,73.320
269,73.540
270,73.643
271,73.567
272,72.703
273,72.123
274,71.893
275,72.273
276,73.090
277,73.220
278,72.690
279,71.860
280,72.303
281,72.973
282,71.753
283,71.253
284,71.300
285,71.470
286,71.790
287,71.530
288,71.323
289,71.273
290,70.423
291,70.093
292,70.677
293,70.713
294,70.013
295,70.023
296,70.250
297,70.683
298,70.330
299,69.510
300,69.667
301,70.257
302,69.503
303,67.970
304,69.043
305,70.767
306,68.940
307,69.090
308,69.787
309,69.547
310,70.333
311,69.013
312,68.433
313,69.053
314,68.223
315,68.273
316,68.757
317,68.847
318,69.497
319,69.227
320,68.310
321,67.790
322,68.010
323,68.370
324,68.347
325,68.457
326,67.663
327,67.223
328,67.527
329,69.007
330,67.527
331,66.267
332,67.837
333,68.597
334,67.273
335,66.603
336,66.660
337,67.110
338,67.290
339,66.990
340,66.340
341,65.930
342,66.280
343,67.270
344,65.783
345,66.543
346,66.480
347,65.870
348,66.143
349,66.303
350,66.087
351,66.790
352,65.963
353,65.363
354,64.697
355,65.297
356,65.767
357,65.507
358,65.927
359,66.140
360,65.567
361,65.407
362,65.360
363,65.097
364,64.833
365,65.423
366,65.527
367,64.737
368,63.953
369,65.383
370,65.017
371,64.357
372,64.140
373,64.310
374,64.987
375,64.757
376,64.470
377,64.750
378,64.410
379,64.120
380,64.680
381,64.800
382,64.353
383,63.820
384,63.047
385,63.477
386,62.467
387,63.857
388,64.090
389,62.780
390,63.827
391,63.797
392,63.483
393,64.043
394,63.533
395,62.443
396,62.553
397,63.393
398,63.870
399,63.850
400,62.357
401,62.537
402,62.297
403,62.157
404,62.727
405,62.527
406,61.940
407,61.730
408,62.447
409,62.907
410,62.397
411,61.787
412,62.490
413,62.470
414,61.493
415,61.783
416,61.740
417,61.660
418,61.880
419,62.180
420,62.280
421,61.810
422,61.150
423,60.530
424,61.030
425,62.130
426,61.593
427,61.193
428,61.993
429,60.563
430,59.080
431,60.137
432,60.857
433,61.810
434,61.810
435,60.730
436,60.380
437,60.940
438,60.833
439,60.183
440,59.660
441,60.930
442,61.573
443,61.073
444,60.433
445,59.603
446,59.517
447,60.187
448,59.613
449,60.637
450,61.403
451,61.023
452,60.310
453,59.660
454,58.587
455,59.467
456,59.747
457,60.087
458,60.110
459,59.980
460,59.627
461,59.077
462,59.253
463,59.823
464,59.603
465,59.433
466,58.847
467,59.377
468,59.463
469,58.643
470,59.170
471,59.410
472,59.173
473,59.083
474,58.477
475,58.067
476,58.553
477,59.073
478,59.013
479,58.543
480,59.047
481,59.057
482,58.247
483,57.597
484,58.117
485,58.317
486,58.637
487,59.227
488,58.307
489,58.357
490,58.767
491,58.757
492,57.917
493,57.837
494,58.147
495,57.767
496,57.807
497,57.877
498,58.217
499,58.507
500,57.977
501,57.207
502,57.013
503,57.273
504,57.247
505,58.347
506,58.510
507,57.403
508,57.043
509,57.573
510,57.790
511,57.243
512,56.670
513,57.790
514,57.350
515,56.880
516,57.270
517,57.500
518,57.330
519,57.120
520,56.153
521,56.763
522,56.873
523,57.363
524,56.600
525,56.270
526,57.240
527,56.530
528,56.853
529,57.493
530,56.903
531,56.343
532,57.060
533,56.750
534,56.243
535,56.733
536,57.203
537,56.903
538,57.183
539,56.993
540,56.553
541,56.793
542,56.963
543,57.027
544,55.333
545,56.100
546,56.480
547,55.630
548,55.220
549,56.803
550,57.453
551,55.933
552,55.217
553,56.697
554,56.593
555,55.893
556,56.127
557,56.067
558,55.763
559,56.080
560,54.937
561,55.283
562,55.057
563,55.807
564,56.043
565,55.813
566,55.927
567,55.037
568,56.053
569,56.583
570,55.667
571,55.337
572,56.217
573,56.547
574,56.737
575,56.523
576,55.417
577,56.387
578,56.357
579,56.097
580,55.387
581,55.017
582,56.233
583,56.753
584,55.660
585,56.620
586,56.873
587,56.613
588,56.860
589,56.530
590,55.950
591,56.980
592,55.697
593,56.020
594,55.807
595,55.923
596,57.737
597,57.577
598,55.417
599,55.797
600,56.807
601,56.937
602,56.367
603,56.267
604,56.797
605,56.727
606,56.517
607,57.117
608,56.740
609,56.257
610,55.900
611,56.830
612,57.053
613,56.573
614,56.940
615,56.900
616,56.770
617,56.600
618,56.143
619,56.163
620,56.750
621,56.720
622,56.617
623,56.837
624,57.053
625,56.723
626,57.367
627,57.627
628,56.367
629,56.197
630,56.950
631,57.190
632,56.300
633,57.680
634,57.603
635,56.923
636,57.133
637,57.063
638,56.753
639,57.267
640,57.027
641,57.213
642,57.197
643,57.257
644,57.640
645,57.500
646,56.813
647,56.313
648,56.573
649,58.203
650,58.247
651,56.847
652,56.633
653,57.503
654,57.883
655,57.747
656,57.670
657,58.157
658,58.227
659,57.467
660,57.180
661,57.560
662,57.503
663,57.213
664,58.663
665,58.263
666,57.143
667,56.763
668,57.400
669,57.540
670,57.927
671,59.227
672,57.647
673,57.227
674,58.030
675,58.900
676,57.720
677,57.030
678,58.083
679,58.383
680,57.307
681,58.227
682,57.953
683,57.503
684,57.963
685,58.343
686,58.143
687,58.337
688,56.837
689,58.433
690,57.743
691,58.043
692,58.163
693,57.473
694,58.130
695,58.030
696,57.663
697,58.313
698,57.923
699,57.883
700,58.583
701,57.643
702,57.100
703,58.480
704,57.940
705,57.920
706,58.010
707,57.850
708,57.680
709,57.660
710,57.547
711,57.237
712,56.770
713,58.010
714,58.497
715,57.627
716,57.763
717,58.113
718,57.370
719,57.000
720,57.963
721,58.973
722,58.143
723,57.003
724,57.767
725,58.647
726,58.357
727,58.007
728,57.717
729,58.177
730,58.457
731,58.137
732,57.737
733,57.627
734,57.727
735,57.657
736,57.750
737,58.700
738,58.490
739,58.340
740,58.747
741,57.897
742,57.067
743,57.697
744,58.013
745,58.373
746,58.323
747,58.303
748,57.813
749,58.303
750,58.903
751,57.463
752,58.253
753,58.863
754,57.943
755,57.213
756,58.373
757,58.853
758,58.113
759,57.877
760,57.690
761,58.857
762,59.137
763,58.687
764,58.747
765,58.267
766,57.863
767,58.330
768,58.037
769,59.403
770,58.303
771,57.283
772,58.833
773,59.263
774,58.183
775,58.393
776,58.643
777,58.663
778,57.623
779,57.983
780,58.463
781,58.423
782,58.973
783,58.943
784,58.297
785,58.577
786,58.297
787,58.537
788,58.317
789,57.597
790,58.447
791,59.037
792,58.547
793,58.527
794,58.623
795,58.453
796,58.340
797,58.460
798,58.817
799,58.890
800,58.577
801,58.303
802,58.737
803,58.727
804,58.193
805,58.593
806,59.163
807,58.783
808,59.073
809,59.013
810,58.797
811,58.777
812,58.953
813,58.883
814,58.387
815,58.277
816,58.030
817,60.010
818,59.570
819,58.030
820,58.190
821,58.410
822,58.540
823,59.510
824,57.840
825,56.970
826,58.560
827,59.840
828,58.763
829,57.893
830,58.657
831,58.943
832,57.763
833,58.210
834,58.280
835,57.800
836,59.073
837,59.503
838,57.947
839,57.347
840,58.863
841,59.163
842,58.987
843,58.377
844,58.467
845,58.587
846,58.500
847,58.513
848,57.857
849,58.750
850,58.860
851,58.230
852,57.990
853,58.380
854,58.280
855,57.800
856,58.083
857,58.883
858,58.573
859,58.573
860,59.230
861,58.420
862,57.570
863,58.560
864,58.520
865,58.550
866,58.540
867,58.470
868,58.530
869,58.610
870,58.400
871,57.970
872,57.700
873,58.780
874,58.320
875,57.270
876,57.910
877,58.670
878,58.420
879,57.980
880,56.987
881,58.237
882,58.713
883,57.933
884,57.783
885,57.813
886,58.040
887,58.403
888,57.450
889,57.840
890,58.373
891,58.003
892,57.197
893,57.827
894,58.680
895,58.370
896,58.090
897,57.090
898,57.803
899,58.473
900,57.760
901,57.280
902,57.923
903,58.183
904,56.933
905,57.383
906,57.977
907,58.387
908,58.507
909,57.417
910,57.030
911,57.980
912,57.827
913,58.097
914,58.170
915,58.040
916,57.813
917,57.673
918,57.427
919,57.057
920,56.780
921,58.280
922,58.690
923,57.590
924,56.963
925,57.303
926,57.887
927,58.267
928,57.850
929,57.200
930,57.240
931,57.640
932,57.470
933,57.150
934,57.483
935,58.123
936,57.390
937,57.660
938,58.397
939,57.987
940,57.610
941,58.030
942,57.900
943,57.620
944,57.240
945,57.210
946,58.360
947,58.900
948,57.993
949,57.763
950,58.360
951,58.140
952,58.417
953,58.567
954,57.377
955,57.327
956,57.830
957,57.540
958,57.977
959,57.977
960,57.593
961,58.073
962,58.217
963,58.687
964,58.300
965,57.820
966,58.273
967,58.453
968,58.047
969,59.217
970,58.797
971,58.507
972,58.557
973,58.357
974,58.587
975,59.067
976,58.077
977,58.333
978,58.173
979,57.693
980,58.017
981,58.850
982,59.263
983,58.923
984,57.560
985,58.690
986,58.730
987,58.150
988,58.317
989,58.407
990,58.400
991,58.703
992,59.310
993,59.127
994,58.753
995,58.483
996,58.693
997,58.863
998,58.450
999,58.050
1000,58.303
1001,58.543
1002,59.137
1003,59.047
1004,58.487
1005,58.247
1006,58.280
1007,58.443
1008,58.300
1009,58.583
1010,58.593
1011,59.083
1012,59.150
1013,58.880
1014,59.657
1015,59.217
1016,58.890
1017,59.700
1018,60.297
1019,60.077
1020,60.587
1021,60.507
1022,60.000
1023,59.780
1024,59.850
1025,62.173
1026,61.890
1027,60.840
1028,61.247
1029,61.483
1030,61.963
1031,61.293
1032,61.293
1033,62.230
1034,62.683
1035,63.050
1036,63.827
1037,62.483
1038,61.923
1039,63.570
1040,63.850
1041,64.533
1042,65.063
1043,65.473
1044,65.250
1045,64.787
1046,66.227
1047,66.830
1048,66.543
1049,66.540
1050,67.160
1051,68.123
1052,68.537
1053,68.467
1054,68.847
1055,69.643
1056,70.477
1057,69.967
1058,70.043
1059,70.427
