Distance_(pixels),Gray_Value
0,77.433
1,77.513
2,77.423
3,77.230
4,77.257
5,77.667
6,77.533
7,77.180
8,77.597
9,77.530
10,77.287
11,77.393
12,77.817
13,77.497
14,77.340
15,77.533
16,77.237
17,77.073
18,77.260
19,77.513
20,77.627
21,77.367
22,77.117
23,77.280
24,77.550
25,77.427
26,77.147
27,76.887
28,77.187
29,77.487
30,77.433
31,77.057
32,77.347
33,77.170
34,77.100
35,77.200
36,77.087
37,77.037
38,76.840
39,76.970
40,76.607
41,76.693
42,76.820
43,76.673
44,76.610
45,76.737
46,76.733
47,76.500
48,76.147
49,76.803
50,76.410
51,76.013
52,76.550
53,76.577
54,76.150
55,76.320
56,75.617
57,76.287
58,76.430
59,75.870
60,75.427
61,75.957
62,75.483
63,74.570
64,74.093
65,74.530
66,74.730
67,74.660
68,74.520
69,74.163
70,74.103
71,74.517
72,74.217
73,74.463
74,73.633
75,73.573
76,73.890
77,73.627
78,73.560
79,73.153
80,72.523
81,72.960
82,72.510
83,72.200
84,72.900
85,72.760
86,72.123
87,72.623
88,72.013
89,71.773
90,71.447
91,71.613
92,71.297
93,71.067
94,70.460
95,70.400
96,70.563
97,70.990
98,70.237
99,69.583
100,69.417
101,69.647
102,69.120
103,69.293
104,68.513
105,68.857
106,68.317
107,68.063
108,68.117
109,68.680
110,68.060
111,67.587
112,67.043
113,67.537
114,66.753
115,66.517
116,67.233
117,67.497
118,66.803
119,66.817
120,66.357
121,67.080
122,66.390
123,65.493
124,65.097
125,65.253
126,65.297
127,65.427
128,64.670
129,64.653
130,64.740
131,64.680
132,64.003
133,64.103
134,64.140
135,64.380
136,63.107
137,64.147
138,64.467
139,64.177
140,63.567
141,63.530
142,63.533
143,63.393
144,63.330
145,63.167
146,63.193
147,63.273
148,62.787
149,62.567
150,62.170
151,62.380
152,62.097
153,61.947
154,61.640
155,61.900
156,61.770
157,61.530
158,61.127
159,61.050
160,60.327
161,60.360
162,60.587
163,60.710
164,60.330
165,60.273
166,60.260
167,60.690
168,60.093
169,60.433
170,60.017
171,59.517
172,59.437
173,59.937
174,59.827
175,59.233
176,58.683
177,58.703
178,58.630
179,58.960
180,59.393
181,59.143
182,58.580
183,58.800
184,57.957
185,58.170
186,58.187
187,57.897
188,57.287
189,57.997
190,58.657
191,58.347
192,56.590
193,58.043
194,58.310
195,57.280
196,57.110
197,57.510
198,57.463
199,57.253
200,57.097
201,57.537
202,57.273
203,57.623
204,57.627
205,57.107
206,57.077
207,57.273
208,56.857
209,56.877
210,57.577
211,58.007
212,56.833
213,56.253
214,56.390
215,56.830
216,57.007
217,57.487
218,57.360
219,56.700
220,56.240
221,56.520
222,56.803
223,57.080
224,56.200
225,56.207
226,56.280
227,56.420
228,56.333
229,56.173
230,56.093
231,56.063
232,56.573
233,56.773
234,56.270
235,55.670
236,55.710
237,56.340
238,56.400
239,55.710
240,55.813
241,56.633
242,56.313
243,55.443
244,55.473
245,56.693
246,56.973
247,56.213
248,55.633
249,56.373
250,56.413
251,56.053
252,56.223
253,56.313
254,56.283
255,56.573
256,55.777
257,55.757
258,56.230
259,56.750
260,56.203
261,55.443
262,55.820
263,56.940
264,56.417
265,56.637
266,56.377
267,56.257
268,56.417
269,56.067
270,56.137
271,56.807
272,55.380
273,55.200
274,55.500
275,56.770
276,57.950
277,57.220
278,56.490
279,56.900
280,56.513
281,56.383
282,56.550
283,56.570
284,56.503
285,57.163
286,57.793
287,57.633
288,56.570
289,56.070
290,55.767
