Distance_(pixels),Gray_Value
0,66.313
1,66.513
2,65.840
3,65.400
4,66.173
5,66.973
6,66.820
7,66.620
8,66.240
9,66.460
10,65.767
11,65.447
12,66.093
13,65.953
14,65.507
15,66.033
16,65.607
17,65.927
18,65.833
19,65.693
20,65.740
21,65.680
22,65.767
23,65.467
24,65.240
25,65.580
26,65.667
27,65.507
28,65.687
29,65.807
30,65.567
31,65.247
32,64.967
33,65.547
34,65.287
35,64.807
36,64.907
37,65.027
38,65.347
39,65.747
40,65.147
41,64.867
42,64.867
43,64.847
44,64.727
45,65.307
46,65.607
47,64.987
48,64.567
49,64.860
50,64.867
51,64.887
52,64.760
53,64.400
54,64.300
55,64.900
56,63.987
57,64.267
58,64.500
59,63.840
60,63.547
61,64.427
62,64.813
63,64.133
64,63.440
65,64.213
66,64.333
67,64.613
68,64.120
69,63.180
70,63.700
71,63.860
72,63.653
73,63.773
74,64.113
75,64.453
76,64.500
77,64.020
78,63.800
79,64.100
80,63.020
81,63.420
82,63.720
83,63.960
84,63.880
85,63.100
86,63.000
87,63.840
88,62.880
89,63.640
90,63.560
91,62.900
92,63.020
93,63.380
94,63.500
95,63.640
96,63.313
97,63.213
98,62.953
99,63.273
100,63.500
101,63.100
102,62.660
103,63.360
104,62.607
105,62.507
106,62.467
107,62.447
108,62.587
109,62.827
110,62.967
111,63.087
112,61.867
113,62.227
114,62.620
115,61.880
116,60.940
117,61.660
118,62.220
119,61.620
120,61.207
121,61.687
122,61.760
123,61.500
124,60.787
125,60.427
126,60.927
127,61.407
128,59.867
129,60.647
130,59.667
131,59.867
132,60.707
133,59.687
134,59.307
135,59.467
136,58.647
137,59.327
138,60.093
139,60.193
140,59.427
141,59.307
142,59.627
143,59.447
144,58.760
145,58.680
146,58.087
147,58.267
148,59.167
149,59.207
150,58.527
151,58.067
152,57.240
153,58.247
154,58.647
155,58.207
156,57.967
157,57.707
158,57.720
159,58.127
160,56.247
161,56.427
162,56.727
163,56.927
164,56.827
165,56.687
166,56.460
167,56.340
168,55.847
169,56.147
170,56.000
171,56.020
172,56.067
173,55.627
174,55.420
175,55.893
176,55.140
177,55.460
178,55.400
179,55.300
180,55.460
181,55.840
182,55.420
183,54.420
184,54.680
185,55.420
186,55.713
187,55.113
188,54.600
189,54.760
190,55.113
191,55.073
192,53.767
193,54.067
194,54.073
195,53.633
196,53.753
197,54.333
198,54.547
199,54.387
200,53.813
201,53.193
202,53.253
203,54.653
204,53.993
205,52.193
206,52.987
207,54.027
208,53.167
209,53.167
210,53.260
211,53.520
212,53.513
213,53.213
214,52.813
215,52.733
216,52.793
217,53.233
218,53.247
219,52.547
220,52.060
221,52.800
222,53.533
223,53.153
224,52.533
225,52.853
226,52.160
227,52.720
228,52.780
229,51.780
230,51.967
231,52.467
232,52.387
233,52.867
234,52.400
235,51.880
236,52.120
237,52.640
238,52.773
239,52.787
240,52.533
241,52.253
242,52.093
243,52.073
244,52.013
245,51.893
246,52.040
247,52.540
248,52.673
249,52.933
250,52.560
251,51.660
252,51.307
253,51.867
254,51.953
255,51.533
256,51.127
257,52.307
258,51.847
259,50.927
260,51.567
261,52.127
262,51.547
263,51.027
264,49.787
265,51.207
266,51.647
267,51.267
268,50.933
269,50.453
270,50.153
271,50.493
272,50.400
273,50.860
274,50.800
275,50.500
276,50.120
277,49.600
278,49.660
279,50.640
280,49.993
281,49.833
282,50.233
283,50.213
284,49.953
285,50.073
286,50.373
287,50.213
288,49.340
289,49.220
290,49.240
291,49.220
292,49.320
293,49.620
294,50.087
295,50.587
296,48.400
297,48.480
298,48.787
299,49.167
300,49.700
301,49.760
302,49.820
303,49.660
304,48.767
305,49.367
306,49.120
307,48.760
308,49.060
309,49.100
310,49.073
311,49.233
312,49.133
313,49.233
314,48.953
315,49.013
316,49.633
317,49.333
318,48.573
319,48.513
320,49.207
321,49.907
322,49.780
323,48.980
324,48.747
325,49.167
326,49.500
327,49.900
328,49.320
329,49.080
330,49.080
331,48.960
332,49.013
333,49.593
334,49.360
335,48.240
336,47.900
337,49.600
338,49.300
339,48.640
340,49.420
341,49.500
342,48.680
343,48.820
344,48.533
345,48.813
346,49.113
347,48.913
348,48.273
349,47.873
350,48.393
351,49.193
352,48.020
353,48.180
354,48.507
355,48.587
356,47.993
357,47.513
358,47.560
359,48.200
360,47.360
361,47.720
362,48.527
363,48.887
364,48.093
365,47.033
366,47.080
367,47.733
368,47.533
369,48.000
370,48.227
371,48.007
372,47.820
373,47.920
374,48.187
375,48.087
376,47.427
377,47.667
378,47.913
379,47.993
380,47.573
381,47.073
382,47.493
383,48.207
384,47.727
385,47.167
386,47.093
387,47.513
388,47.253
389,46.813
390,46.747
391,47.187
392,47.380
393,47.920
394,47.880
395,47.040
396,46.893
397,47.113
398,46.947
399,46.273
400,46.180
401,47.253
402,47.813
403,47.173
404,46.807
405,47.093
406,47.087
407,46.727
408,46.460
409,47.680
410,47.193
411,46.560
412,47.320
413,47.320
414,46.527
415,46.827
416,46.313
417,46.493
418,46.647
419,46.507
420,46.220
421,45.920
422,46.133
423,46.553
424,46.420
425,46.640
426,46.973
427,46.833
428,46.487
429,45.967
430,45.553
431,45.353
432,46.140
433,46.600
434,46.293
435,45.893
436,46.567
437,46.947
438,46.140
439,45.200
440,45.120
441,45.920
442,46.267
443,45.887
444,45.873
445,45.713
446,45.600
447,45.800
448,45.347
449,46.047
450,46.107
451,45.607
452,45.667
453,45.887
454,45.867
455,45.787
456,45.593
457,45.273
458,44.793
459,44.853
460,45.193
461,45.753
462,45.713
463,45.133
464,45.167
465,46.287
466,46.027
467,44.967
468,44.967
469,45.047
470,45.080
471,45.820
472,45.520
473,45.740
474,45.407
475,44.627
476,45.327
477,46.507
478,46.247
479,45.067
480,44.413
481,45.233
482,45.567
483,45.327
484,44.980
485,45.280
486,45.633
487,45.833
488,46.100
489,46.000
490,45.493
491,45.173
492,45.627
493,46.267
494,45.800
495,44.940
496,45.867
497,46.067
498,45.673
499,45.553
500,45.733
501,45.373
502,44.900
503,45.380
504,44.233
505,45.793
506,45.600
507,45.060
508,46.020
509,46.220
510,45.280
511,45.207
512,44.993
513,45.133
514,45.620
515,45.820
516,45.473
517,44.987
518,45.260
519,45.840
520,45.800
521,45.220
522,44.800
523,45.167
524,45.907
525,46.327
526,45.793
527,45.293
528,44.093
529,44.653
530,45.320
531,46.160
532,46.167
533,44.287
534,43.767
535,45.387
536,45.133
537,45.293
538,45.773
539,45.673
540,45.193
541,45.347
542,45.480
543,44.960
544,44.620
545,45.767
546,45.993
547,44.873
548,44.573
549,45.433
550,45.947
551,45.727
552,45.920
553,45.600
554,44.980
555,44.940
556,45.433
557,46.293
558,46.327
559,45.913
560,44.720
561,45.647
562,46.113
563,45.500
564,45.313
565,45.953
566,46.293
567,45.673
568,45.580
569,46.580
570,45.800
571,44.900
572,45.927
573,47.107
574,46.773
575,45.993
576,45.247
577,46.173
578,46.647
579,46.307
580,46.267
581,46.207
582,46.380
583,46.740
584,46.520
585,46.200
586,46.867
587,47.547
588,46.847
589,46.027
590,46.280
591,46.893
592,46.560
593,46.547
594,46.200
595,46.320
596,47.020
597,47.240
598,47.033
599,47.233
600,46.673
601,46.713
602,45.513
603,45.620
604,46.593
605,47.593
606,47.827
607,46.460
608,46.520
609,47.333
610,46.753
611,46.293
612,47.213
613,47.573
614,46.933
615,46.733
616,46.533
617,46.893
618,46.813
619,46.713
620,46.733
621,47.113
622,47.213
623,47.160
624,46.707
625,47.300
626,47.213
627,47.173
628,47.413
629,47.493
630,46.953
631,46.933
632,46.327
633,47.547
634,47.667
635,46.867
636,46.767
637,47.007
638,47.027
639,46.940
640,47.380
641,47.253
642,47.193
643,46.933
644,46.840
645,46.980
646,46.907
647,46.627
648,46.893
649,47.580
650,47.300
651,46.753
652,47.347
653,47.947
654,47.353
655,46.447
656,46.327
657,46.993
658,47.113
659,46.733
660,47.073
661,47.393
662,47.367
663,47.507
664,47.660
665,47.140
666,47.227
667,47.707
668,47.527
669,46.927
670,47.173
671,48.173
672,46.633
673,47.267
674,47.733
675,47.493
676,47.080
677,46.953
678,46.947
679,47.100
680,47.773
681,48.093
682,47.260
683,46.627
684,47.247
685,47.587
686,47.273
687,47.613
688,47.593
689,47.593
690,47.107
691,46.907
692,47.193
693,47.753
694,47.600
695,47.440
696,46.673
697,46.633
698,47.367
699,47.747
700,47.667
701,47.167
702,47.413
703,47.773
704,47.467
705,48.347
706,47.907
707,47.287
708,47.333
709,47.173
710,46.913
711,47.453
712,47.313
713,48.333
714,47.773
715,46.713
716,46.733
717,47.093
718,47.253
719,47.473
720,47.260
721,47.687
722,47.347
723,46.687
724,47.113
725,48.333
726,48.193
727,47.193
728,46.807
729,47.467
730,47.087
731,47.227
732,47.427
733,47.907
734,48.267
735,47.467
736,46.847
737,47.447
738,47.527
739,47.287
740,47.887
741,47.827
742,47.500
743,47.700
744,47.393
745,48.173
746,48.613
747,48.473
748,47.840
749,47.420
750,47.267
751,47.807
752,47.700
753,47.580
754,46.593
755,46.633
756,47.867
757,47.840
758,46.980
759,47.020
760,48.227
761,48.427
762,47.893
763,47.193
764,47.400
765,47.820
766,47.280
767,46.773
768,47.453
769,48.160
770,48.120
771,47.760
772,47.753
773,47.713
774,47.573
775,47.713
776,47.020
777,47.580
778,48.280
779,47.900
780,46.773
781,47.013
782,47.573
783,47.527
784,46.993
785,47.040
786,46.807
787,46.707
788,47.313
789,47.373
790,47.367
791,47.587
792,47.140
793,47.600
794,47.233
795,46.513
796,46.727
797,47.207
798,47.333
799,47.293
800,46.713
801,47.000
802,46.560
803,46.060
804,46.820
805,47.380
806,47.273
807,46.653
808,46.980
809,47.340
810,46.940
811,47.000
812,47.260
813,46.500
814,46.033
815,46.873
816,46.900
817,47.380
818,46.600
819,45.933
820,47.067
821,47.647
822,47.193
823,47.193
824,47.433
825,46.953
826,46.307
827,46.187
828,46.707
829,47.487
830,47.380
831,47.007
832,46.900
833,46.933
834,47.607
835,47.827
836,47.000
837,46.580
838,47.113
839,47.353
840,47.393
841,47.493
842,47.347
843,47.187
844,47.540
845,47.480
846,47.433
847,47.593
848,46.780
849,47.467
850,47.153
851,46.693
852,47.553
853,48.413
854,47.707
855,46.647
856,46.780
857,47.960
858,47.380
859,46.880
860,47.840
861,48.140
862,47.667
863,47.847
864,47.040
865,46.800
866,47.627
867,48.307
868,47.580
869,47.067
870,46.947
871,46.993
872,46.740
873,47.900
874,47.880
875,47.100
876,47.227
877,47.287
878,47.187
879,47.073
880,47.140
881,46.547
882,46.700
883,46.980
884,46.593
885,46.260
886,46.567
887,46.827
888,45.773
889,46.353
890,46.333
891,45.933
892,45.833
893,45.913
894,46.173
895,46.807
896,45.847
897,45.940
898,46.327
899,46.867
900,46.940
901,46.520
902,46.133
903,45.960
904,45.387
905,46.693
906,47.220
907,47.120
908,47.520
909,47.693
910,47.347
911,47.220
912,46.307
913,46.773
914,46.973
915,46.693
916,46.667
917,47.027
918,47.393
919,47.333
920,46.527
921,48.007
922,48.140
923,47.400
924,47.707
925,47.827
926,47.653
927,48.080
928,47.480
929,47.973
930,48.347
931,48.227
932,48.140
933,47.913
934,47.707
935,47.387
936,47.793
937,48.780
938,49.120
939,48.520
940,47.953
941,47.673
942,48.213
943,49.413
944,48.807
945,48.760
946,48.733
947,48.800
948,49.033
949,49.000
950,48.927
951,48.693
952,48.747
953,49.267
954,48.913
955,48.593
956,48.940
957,49.280
958,49.053
959,48.967
960,49.147
961,49.547
962,48.980
963,48.680
964,49.667
965,49.807
966,49.047
967,48.967
968,48.820
969,48.980
970,49.087
971,49.047
972,49.260
973,49.600
974,49.767
975,49.713
976,49.320
977,49.507
978,49.407
979,49.127
980,49.320
981,49.840
982,50.227
983,50.187
984,49.873
985,49.733
986,49.800
987,49.960
988,49.873
989,49.600
990,49.947
991,50.447
992,49.947
993,50.500
994,50.260
995,49.860
996,50.253
997,50.013
998,49.907
999,50.473
1000,49.720
1001,50.920
1002,51.867
1003,51.513
1004,51.233
1005,50.873
1006,51.187
1007,51.873
1008,52.460
1009,51.067
1010,51.573
1011,52.613
1012,52.273
1013,51.653
1014,51.973
1015,52.173
1016,52.340
1017,52.653
1018,52.967
1019,52.887
1020,53.027
1021,53.087
1022,52.840
1023,52.527
1024,53.480
1025,54.053
1026,54.300
1027,53.960
1028,53.893
1029,53.980
1030,54.640
1031,54.767
1032,54.267
1033,54.993
1034,55.187
1035,54.580
1036,55.133
1037,56.180
1038,56.000
1039,55.013
1040,54.913
1041,55.873
1042,56.460
1043,56.080
1044,55.853
1045,56.213
1046,56.787
1047,56.920
1048,56.840
1049,57.707
1050,57.980
1051,57.233
1052,57.533
1053,58.707
1054,59.180
1055,58.733
1056,58.767
1057,59.333
1058,59.467
1059,59.093
1060,59.613
1061,60.273
1062,61.220
1063,61.507
1064,60.793
1065,61.027
1066,61.367
1067,61.893
1068,62.120
1069,62.027
1070,61.853
1071,62.147
1072,62.393
1073,63.100
1074,63.207
1075,63.207
1076,63.793
1077,63.987
1078,63.907
1079,64.267
1080,64.333
1081,64.647
1082,64.213
1083,64.167
1084,64.873
1085,65.207
1086,65.187
1087,65.293
1088,65.747
1089,66.133
1090,66.547
1091,66.927
1092,67.133
1093,67.833
1094,68.080
1095,68.607
1096,68.367
1097,69.527
1098,70.060
1099,69.867
1100,69.847
1101,70.720
1102,71.140
1103,71.080
1104,71.387
1105,71.387
1106,71.620
1107,72.113
1108,72.393
1109,72.400
1110,72.513
1111,73.127
1112,73.527
1113,74.220
1114,74.420
1115,74.080
1116,74.013
1117,74.560
1118,74.633
1119,74.433
1120,74.647
1121,74.740
1122,74.920
1123,75.147
1124,75.333
1125,75.380
1126,75.400
1127,75.427
1128,75.233
1129,75.467
1130,75.173
1131,75.307
1132,75.653
1133,75.653
1134,75.500
1135,75.807
1136,75.487
1137,75.607
1138,75.793
1139,75.553
1140,75.047
1141,75.253
1142,75.667
1143,75.500
1144,75.480
1145,75.193
1146,75.067
1147,75.233
1148,75.260
1149,75.120
1150,75.273
1151,75.680
1152,74.920
1153,75.340
1154,75.353
1155,75.120
1156,75.373
1157,75.613
1158,75.500
1159,75.627
1160,74.820
1161,74.880
1162,74.560
1163,74.720
1164,75.227
1165,75.133
1166,74.680
1167,74.513
1168,74.607
1169,74.673
1170,74.753
1171,74.640
1172,74.247
1173,74.107
1174,74.333
1175,74.860
1176,74.373
1177,74.513
1178,74.613
1179,74.567
1180,74.473
1181,74.440
1182,74.467
1183,74.553
1184,74.113
1185,74.447
1186,74.807
1187,74.800
1188,74.467
1189,74.240
1190,74.220
1191,74.327
1192,74.060
1193,74.653
1194,74.380
1195,73.953
1196,74.127
1197,74.453
1198,74.373
1199,74.287
1200,73.773
1201,74.160
1202,73.953
1203,73.213
1204,73.180
1205,74.200
1206,74.453
1207,73.840
1208,73.767
1209,74.247
1210,74.407
1211,74.047
1212,73.540
1213,73.647
1214,73.947
1215,74.193
1216,73.613
1217,73.733
1218,73.733
1219,73.860
1220,74.440
1221,74.360
1222,74.040
1223,74.107
1224,73.753
1225,74.053
1226,74.127
1227,73.973
1228,73.500
1229,73.560
1230,73.827
1231,73.993
1232,73.673
1233,73.740
1234,74.093
1235,74.613
1236,74.840
1237,75.633
1238,76.007
1239,76.027
1240,76.173
1241,76.493
1242,76.433
1243,76.307
1244,76.167
1245,76.553
1246,76.980
1247,76.873
1248,77.060
1249,77.307
1250,78.000
1251,78.047
1252,77.927
1253,78.893
1254,79.627
1255,79.387
1256,78.947
1257,79.020
1258,79.513
1259,79.893
1260,80.113
1261,80.213
1262,80.840
1263,81.313
1264,81.520
1265,81.613
1266,82.100
1267,82.713
1268,83.033
1269,83.013
1270,82.867
1271,82.767
1272,83.440
1273,84.293
1274,84.340
1275,83.847
1276,84.220
1277,84.833
1278,85.193
1279,85.753
1280,85.367
1281,85.787
1282,86.233
1283,86.293
1284,86.473
1285,86.887
1286,87.320
1287,87.240
1288,86.900
1289,87.173
1290,87.813
1291,88.107
1292,87.500
1293,87.153
1294,88.193
1295,89.307
1296,88.527
1297,88.873
1298,89.353
1299,89.747
1300,90.153
1301,90.907
1302,91.307
1303,91.073
1304,91.193
1305,91.573
1306,91.940
1307,92.547
1308,92.740
1309,93.200
1310,93.567
1311,93.887
1312,94.307
1313,94.387
1314,94.740
1315,94.913
1316,95.093
1317,95.487
1318,95.807
1319,96.107
1320,96.640
1321,97.040
1322,96.867
1323,97.000
1324,98.087
1325,98.700
1326,98.460
1327,98.453
1328,99.020
1329,99.767
1330,100.260
1331,100.227
1332,100.033
1333,100.520
1334,101.080
1335,101.560
1336,101.593
1337,102.080
1338,102.260
1339,102.453
1340,102.373
1341,103.007
1342,103.300
1343,103.613
1344,103.240
1345,103.773
1346,104.707
1347,105.333
1348,105.320
1349,105.193
1350,105.207
1351,105.273
1352,104.920
1353,106.007
1354,106.520
1355,106.653
1356,106.807
1357,108.007
1358,108.733
1359,108.720
1360,108.227
1361,108.813
1362,109.653
1363,109.833
1364,109.453
1365,109.827
1366,109.827
1367,110.093
1368,108.833
1369,109.240
1370,109.333
1371,109.233
1372,109.227
1373,109.780
1374,110.360
1375,110.433
1376,110.040
1377,110.080
1378,110.440
1379,110.720
1380,110.420
1381,110.753
1382,110.380
1383,110.380
1384,110.500
1385,111.033
1386,110.880
1387,110.700
1388,110.600
1389,111.133
1390,110.880
1391,110.193
1392,110.487
1393,110.467
1394,110.327
1395,110.327
1396,110.553
1397,111.407
1398,111.580
1399,111.487
1400,111.267
1401,111.653
1402,111.860
1403,112.047
1404,111.507
1405,111.680
1406,112.067
1407,112.387
1408,111.673
1409,111.913
1410,111.993
1411,111.973
1412,112.060
1413,112.400
1414,111.827
1415,111.300
1416,111.300
1417,111.520
1418,111.433
1419,111.553
1420,111.373
1421,111.780
1422,111.840
1423,111.427
1424,111.493
1425,111.600
1426,111.807
1427,112.147
1428,112.193
1429,112.173
1430,111.807
1431,111.593
1432,110.933
1433,111.660
1434,112.127
1435,112.160
1436,111.813
1437,111.800
1438,111.747
1439,111.740
1440,111.333
1441,111.453
1442,111.753
1443,111.787
1444,111.600
1445,111.400
1446,111.353
1447,111.480
1448,111.567
1449,111.500
1450,111.533
1451,111.480
1452,111.260
1453,111.100
1454,111.020
1455,110.940
1456,111.167
1457,111.513
1458,111.200
1459,110.847
1460,110.960
1461,111.213
1462,110.933
1463,110.960
1464,110.607
1465,110.440
1466,110.287
1467,110.100
1468,109.967
1469,109.993
1470,109.833
1471,109.700
1472,109.640
1473,109.307
1474,109.000
1475,109.147
1476,109.220
1477,109.313
1478,109.253
1479,109.027
1480,108.993
1481,109.193
1482,109.153
1483,108.793
1484,109.067
1485,109.573
1486,109.573
1487,108.833
1488,108.253
1489,108.527
1490,108.987
1491,109.207
1492,108.933
1493,108.787
1494,108.807
1495,108.740
1496,107.920
1497,108.133
1498,108.140
1499,107.807
1500,107.773
1501,108.067
1502,107.860
1503,107.347
1504,106.760
1505,107.200
1506,107.640
1507,107.667
1508,107.087
1509,106.833
1510,106.940
1511,107.153
1512,106.300
1513,106.367
1514,106.500
1515,106.547
1516,106.353
1517,106.087
1518,105.787
1519,105.560
1520,104.960
1521,105.180
1522,104.993
1523,104.627
1524,104.707
1525,105.040
1526,104.793
1527,104.107
1528,103.733
1529,104.073
1530,103.907
1531,103.213
1532,102.980
1533,103.293
1534,103.353
1535,102.960
1536,102.207
1537,102.173
1538,102.247
1539,102.253
1540,102.100
1541,101.793
1542,101.520
1543,101.320
1544,100.927
1545,100.713
1546,100.700
1547,100.527
1548,100.067
1549,99.727
1550,99.893
1551,100.360
1552,99.087
1553,99.307
1554,99.560
1555,99.480
1556,99.527
1557,99.453
1558,99.447
1559,99.060
1560,99.233
1561,99.060
1562,99.013
1563,99.220
1564,99.207
1565,98.820
1566,98.660
1567,98.653
1568,98.367
1569,98.647
1570,98.300
1571,97.953
1572,98.393
1573,98.380
1574,98.033
1575,97.727
1576,96.913
1577,97.080
1578,97.413
1579,97.240
1580,97.120
1581,97.133
1582,97.267
1583,97.093
1584,96.920
1585,96.753
1586,96.853
1587,96.973
1588,97.033
1589,96.907
1590,96.840
1591,96.687
1592,97.020
1593,97.107
1594,97.167
1595,97.020
1596,96.920
1597,97.093
1598,97.220
1599,97.287
1600,97.260
1601,97.093
1602,97.253
1603,97.780
1604,98.367
1605,98.720
1606,98.860
1607,98.807
1608,98.127
1609,98.380
1610,98.767
1611,98.760
1612,98.747
1613,98.653
1614,98.493
1615,98.640
1616,98.513
1617,98.713
1618,99.060
1619,99.427
1620,99.660
1621,99.840
1622,99.900
1623,99.900
1624,99.720
1625,100.100
1626,100.393
1627,100.493
1628,100.580
1629,100.687
1630,100.973
1631,101.107
1632,100.807
1633,101.187
1634,101.873
1635,102.620
1636,103.107
1637,103.653
1638,104.233
1639,104.480
1640,104.507
1641,105.180
1642,105.980
1643,106.867
1644,107.660
1645,108.320
1646,108.753
1647,108.887
1648,109.373
1649,110.020
1650,111.233
1651,112.080
1652,112.907
1653,113.667
1654,114.827
1655,116.000
1656,116.853
1657,117.347
1658,117.993
1659,118.947
1660,120.153
1661,121.300
1662,122.187
1663,122.887
1664,124.160
1665,125.333
1666,126.500
1667,127.040
1668,127.807
1669,128.820
1670,130.220
1671,131.027
1672,132.833
1673,133.900
1674,135.500
1675,136.667
1676,137.593
1677,138.533
1678,139.893
1679,140.947
1680,141.813
1681,143.560
1682,145.733
1683,147.720
1684,148.693
1685,149.453
1686,150.707
1687,151.780
1688,153.847
1689,155.260
1690,157.067
1691,158.533
1692,160.007
1693,161.380
1694,162.267
1695,162.700
1696,163.340
1697,164.433
1698,165.473
1699,166.033
1700,166.400
1701,166.793
1702,166.913
1703,166.773
1704,167.033
1705,167.353
1706,167.493
1707,167.900
1708,167.760
1709,167.967
1710,168.133
1711,168.420
1712,168.147
1713,168.113
1714,168.060
1715,167.940
1716,168.047
1717,168.207
1718,168.047
1719,168.020
1720,167.047
1721,167.380
1722,167.387
1723,167.287
1724,167.007
1725,166.827
1726,166.393
1727,166.227
1728,165.967
1729,166.087
1730,166.000
1731,165.840
1732,165.720
1733,165.653
1734,165.453
1735,165.287
1736,164.647
