Concentration,Wavelength,Transmittance,Absorbance
1 mcg,375.0004,0.19969389350885675,0.6996352153293737
1 mcg,375.23370000000006,0.21731488093491796,0.6629105337501429
1 mcg,375.46700000000004,0.21326290940703135,0.6710846702915214
1 mcg,375.7003,0.18160328849529633,0.7408762914843715
1 mcg,375.9336,0.17118687027652996,0.7665295479831605
1 mcg,376.16690000000006,0.18763894175255874,0.7266770250550872
1 mcg,376.40020000000004,0.23966225811772918,0.6204003530408944
1 mcg,376.6335,0.22573205714939287,0.6464067605745986
1 mcg,376.8668,0.1929050386752525,0.7146564284459068
1 mcg,377.10010000000005,0.178021543906505,0.7495274368285104
1 mcg,377.33340000000004,0.18351246498830148,0.7363344311842166
1 mcg,377.5667,0.18458492628506723,0.7338037675490539
1 mcg,377.8,0.1925393527301112,0.7154804925094963
1 mcg,378.03330000000005,0.21017824820535264,0.6774122320432605
1 mcg,378.26660000000004,0.19780111540213868,0.7037712637417306
1 mcg,378.4999,0.1662052336601007,0.7793553047762466
1 mcg,378.7332,0.1841360292387702,0.7348612263321633
1 mcg,378.96650000000005,0.19436368997770342,0.7113848644879013
1 mcg,379.19980000000004,0.15633100236804148,0.8059548874816207
1 mcg,379.4331,0.14333279979484376,0.8436544157441678
1 mcg,379.6664,0.18354099387352069,0.7362669209229652
1 mcg,379.89970000000005,0.20770005928605434,0.6825633794995538
1 mcg,380.13300000000004,0.23146558655600163,0.6355135691376158
1 mcg,380.3663,0.18456784278963972,0.7338439637411056
1 mcg,380.5996,0.15743671791781239,0.8028939725524737
1 mcg,380.83290000000005,0.177188861148937,0.7515635832029326
1 mcg,381.06620000000004,0.19140405164359237,0.7180488733103195
1 mcg,381.2995,0.16551530373049667,0.7811618446771784
1 mcg,381.5328,0.1613847701679541,0.792137451919398
1 mcg,381.76610000000005,0.18134149013040307,0.7415028198802001
1 mcg,381.99940000000004,0.18038854066326865,0.7437910548471856
1 mcg,382.2327,0.17835390225803643,0.7487173841636293
1 mcg,382.466,0.18843700057389662,0.7248338172154468
1 mcg,382.69930000000005,0.21144131688957918,0.6748101450139903
1 mcg,382.93260000000004,0.22755727499201778,0.6429092755678966
1 mcg,383.1659,0.24056552275795878,0.6187666145227099
1 mcg,383.3992,0.23284421662597904,0.6329345445838005
1 mcg,383.63250000000005,0.19884076852826232,0.7014945669626376
1 mcg,383.86580000000004,0.21991580121210258,0.6577435649426085
1 mcg,384.0991,0.22065550347017254,0.65628523614373
