Distance_(pixels),Gray_Value
0,0.3133
1,0.3467
2,0.4000
3,0.3533
4,0.2000
5,0.0933
6,0.0800
7,0.1133
8,0.1067
9,0.0933
10,0.0400
11,0.0000
12,0.0200
13,0.0867
14,0.1533
15,0.2000
16,0.1267
17,0.0800
18,0.0267
19,0.0400
20,0.0400
21,0.0400
22,0.0667
23,0.0667
24,0.0000
25,0.0000
26,0.0000
27,0.0000
28,0.0133
29,0.0733
30,0.0667
31,0.0800
32,0.0667
33,0.0667
34,0.0667
35,0.0400
36,0.0267
37,0.0133
38,0.0267
39,0.0667
40,0.1067
41,0.1867
42,0.2133
43,0.0933
44,0.1867
45,0.2000
46,0.1933
47,0.2067
48,0.1467
49,0.1733
50,0.1733
51,0.2067
52,0.2267
53,0.2267
54,0.2000
55,0.1800
56,0.1400
57,0.1667
58,0.2067
59,0.2333
60,0.2600
61,0.2467
62,0.2600
63,0.2600
64,0.2400
65,0.2267
66,0.2600
67,0.2733
68,0.2333
69,0.1933
70,0.1400
71,0.1400
72,0.2533
73,0.2533
74,0.2467
75,0.2067
76,0.1600
77,0.1867
78,0.2733
79,0.3067
80,0.3667
81,0.2933
82,0.2600
83,0.2400
84,0.2667
85,0.3067
86,0.3067
87,0.1867
88,0.2333
89,0.1867
90,0.1333
91,0.1867
92,0.1667
93,0.2333
94,0.2733
95,0.2600
96,0.1867
97,0.1867
98,0.0533
99,0.0533
100,0.0533
101,0.1067
102,0.1067
103,0.1467
104,0.2867
105,0.2467
106,0.1800
107,0.1000
108,0.1067
109,0.1333
110,0.1800
111,0.2467
112,0.2067
113,0.2000
114,0.2733
115,0.2600
116,0.2000
117,0.1933
118,0.1867
119,0.1933
120,0.1533
121,0.1667
122,0.1933
123,0.1933
124,0.1867
125,0.2000
126,0.2000
127,0.1867
128,0.1533
129,0.1267
130,0.1267
131,0.1333
132,0.1667
133,0.1800
134,0.0800
135,0.1067
136,0.1867
137,0.1867
138,0.2200
139,0.2467
140,0.2600
141,0.2933
142,0.3000
143,0.2800
144,0.1067
145,0.1333
146,0.1400
147,0.2200
148,0.2467
149,0.1933
150,0.2000
151,0.1867
152,0.1933
153,0.1067
154,0.0800
155,0.0800
156,0.1400
157,0.1933
158,0.0867
159,0.0867
160,0.0467
161,0.0867
162,0.1533
163,0.1400
164,0.1467
165,0.2067
166,0.2000
167,0.2200
168,0.2000
169,0.1600
170,0.1067
171,0.1533
172,0.1133
173,0.1667
174,0.1800
175,0.1400
176,0.0667
177,0.0667
178,0.0667
179,0.0667
180,0.0400
181,0.0267
182,0.0400
183,0.0800
184,0.0400
185,0.0400
186,0.0600
187,0.0600
188,0.0600
189,0.0600
190,0.0600
191,0.0600
192,0.1200
193,0.0533
194,0.0467
195,0.1400
196,0.1667
197,0.1667
198,0.2133
199,0.3200
200,0.0933
201,0.0800
202,0.0667
203,0.0533
204,0.1133
205,0.1467
206,0.1333
207,0.1067
208,0.1600
209,0.1200
210,0.1067
211,0.1200
212,0.0400
213,0.0800
214,0.1200
215,0.1200
216,0.0400
217,0.0400
218,0.0933
219,0.1933
220,0.1667
221,0.1200
222,0.0800
223,0.1067
224,0.0600
225,0.0333
226,0.0067
227,0.0067
228,0.0467
229,0.0800
230,0.0733
231,0.0867
232,0.0933
233,0.0933
234,0.0533
235,0.0267
236,0.0933
237,0.0933
238,0.0400
239,0.0400
240,0.0867
241,0.0667
242,0.0133
243,0.0733
244,0.0667
245,0.0533
246,0.0467
247,0.0533
248,0.0400
249,0.0800
250,0.1533
251,0.1800
252,0.1067
253,0.0867
254,0.1467
255,0.2133
256,0.1867
257,0.1333
258,0.0800
259,0.0933
260,0.0600
261,0.0933
262,0.1267
263,0.1867
264,0.1400
265,0.1333
266,0.1067
267,0.0933
268,0.0933
269,0.0667
270,0.1133
271,0.1467
272,0.3533
273,0.2733
274,0.2133
275,0.2800
276,0.2267
277,0.1867
278,0.1733
279,0.1600
280,0.2533
281,0.2867
282,0.2933
283,0.2333
284,0.1667
285,0.1200
286,0.1267
287,0.1533
288,0.1400
289,0.2133
290,0.3067
291,0.3067
292,0.2200
293,0.1133
294,0.1867
295,0.2200
296,0.1600
297,0.1333
298,0.1333
299,0.1733
300,0.1267
301,0.1067
302,0.1467
303,0.2267
304,0.0933
305,0.1200
306,0.2000
307,0.2467
308,0.2200
309,0.1533
310,0.0533
311,0.0200
312,0.1133
313,0.0800
314,0.0600
315,0.1333
316,0.1667
317,0.1267
318,0.1733
319,0.1600
320,0.1067
321,0.0533
322,0.0467
323,0.1200
324,0.1733
325,0.2400
326,0.2067
327,0.2600
328,0.2333
329,0.1067
330,0.1333
331,0.1600
332,0.1733
333,0.1733
334,0.1200
335,0.1067
336,0.0200
337,0.0133
338,0.0000
339,0.0000
340,0.0000
341,0.0000
342,0.0000
343,0.0267
344,0.0533
345,0.0800
346,0.0400
347,0.0400
348,0.0133
349,0.0400
350,0.0267
351,0.1067
352,0.2000
353,0.0933
354,0.0000
355,0.0000
356,0.0000
357,0.0000
358,0.0467
359,0.1267
360,0.1333
361,0.1267
362,0.1733
363,0.1467
364,0.1067
365,0.0800
366,0.1067
367,0.1333
368,0.1400
369,0.2267
370,0.1733
371,0.1533
372,0.0800
373,0.1333
374,0.1600
375,0.1867
376,0.2267
377,0.1933
378,0.2267
379,0.1867
380,0.1933
381,0.1800
382,0.1800
383,0.1800
384,0.2133
385,0.1800
386,0.1800
387,0.2067
388,0.1600
389,0.1200
390,0.0533
391,0.0533
392,0.0667
393,0.1067
394,0.1867
395,0.1867
396,0.1800
397,0.1533
398,0.1200
399,0.1400
400,0.2067
401,0.2200
402,0.3000
403,0.3867
404,0.4067
405,0.2600
406,0.1133
407,0.0933
408,0.1600
409,0.2200
410,0.2267
411,0.2067
412,0.0933
413,0.0400
414,0.0533
415,0.0933
416,0.1467
417,0.1333
418,0.1733
419,0.2000
420,0.1733
421,0.1333
422,0.1333
423,0.1333
424,0.1333
425,0.1400
426,0.1667
427,0.2333
428,0.2467
429,0.2267
430,0.2933
431,0.3600
432,0.2533
433,0.2400
434,0.2400
435,0.2533
436,0.2333
437,0.2267
438,0.0800
439,0.0800
440,0.1867
441,0.1867
442,0.2600
443,0.2000
444,0.2267
445,0.3533
446,0.2533
447,0.2200
448,0.0733
449,0.0467
450,0.1133
451,0.1867
452,0.2467
453,0.2467
454,0.2400
455,0.2867
456,0.1600
457,0.1333
458,0.1600
459,0.2000
460,0.2600
461,0.2533
462,0.1867
463,0.2467
464,0.1400
465,0.0867
466,0.0733
467,0.1000
468,0.1133
469,0.2000
470,0.2867
471,0.3400
472,0.2533
473,0.1200
474,0.0533
475,0.0667
476,0.2400
477,0.2400
478,0.3000
479,0.2933
480,0.1667
481,0.1267
482,0.1867
483,0.2667
484,0.2533
485,0.2133
486,0.1267
487,0.1333
488,0.2733
489,0.1800
490,0.1533
491,0.1533
492,0.2333
493,0.2467
494,0.2267
495,0.2200
496,0.0667
497,0.0667
498,0.0533
499,0.0400
500,0.0200
501,0.0600
502,0.0800
503,0.1000
504,0.2600
505,0.0600
506,0.0533
507,0.0400
508,0.0400
509,0.1133
510,0.1000
511,0.1133
512,0.2000
513,0.2400
514,0.2600
515,0.2733
516,0.3067
517,0.2867
518,0.1600
519,0.1800
520,0.0800
521,0.1000
522,0.1533
523,0.1867
524,0.1933
525,0.1733
526,0.1600
527,0.1600
528,0.3000
529,0.2733
530,0.2933
531,0.2267
532,0.1933
533,0.1333
534,0.1333
535,0.1200
536,0.0133
537,0.0000
538,0.0267
539,0.0400
540,0.1267
541,0.1733
542,0.1933
543,0.2267
544,0.1867
545,0.1533
546,0.1733
547,0.1533
548,0.1533
549,0.1600
550,0.1467
551,0.1467
552,0.1667
553,0.2067
554,0.2000
555,0.2000
556,0.2533
557,0.2333
558,0.1667
559,0.1733
560,0.2267
561,0.3067
562,0.3200
563,0.2667
564,0.2800
565,0.3467
566,0.3867
567,0.3600
568,0.3867
569,0.3200
570,0.3600
571,0.3867
572,0.4533
573,0.4200
574,0.3267
575,0.3267
576,0.2467
577,0.2933
578,0.4333
579,0.3800
580,0.3067
581,0.2467
582,0.1000
583,0.1600
584,0.1933
585,0.0800
586,0.0933
587,0.1133
588,0.1200
589,0.0667
590,0.0533
591,0.1200
592,0.1867
593,0.1467
594,0.1200
595,0.1600
596,0.1667
597,0.2200
598,0.1733
599,0.1867
600,0.1333
601,0.1267
602,0.1667
603,0.2333
604,0.2333
605,0.1733
606,0.1400
607,0.0800
608,0.2867
609,0.3867
610,0.4533
611,0.2933
612,0.1667
613,0.2133
614,0.1333
615,0.1067
616,0.1800
617,0.2200
618,0.2600
619,0.2467
620,0.2400
621,0.1600
622,0.1667
623,0.1000
624,0.3467
625,0.4067
626,0.4067
627,0.3067
628,0.1867
629,0.1333
630,0.1467
631,0.1800
632,0.2267
633,0.2600
634,0.2400
635,0.2200
636,0.1933
637,0.1467
638,0.0667
639,0.0533
640,0.2867
641,0.3200
642,0.2400
643,0.2533
644,0.1867
645,0.1533
646,0.1267
647,0.1400
648,0.1933
649,0.1867
650,0.2267
651,0.2000
652,0.2067
653,0.2800
654,0.2600
655,0.3200
656,0.3267
657,0.2067
658,0.1733
659,0.1333
660,0.1600
661,0.2867
662,0.2000
663,0.0800
664,0.1067
665,0.0800
666,0.0933
667,0.0667
668,0.1533
669,0.2200
670,0.2533
