Distance_(pixels),Gray_Value
0,11.423
1,11.653
2,11.543
3,11.573
4,11.937
5,12.387
6,12.167
7,11.947
8,11.647
9,12.117
10,12.237
11,11.867
12,11.417
13,11.357
14,11.467
15,11.437
16,11.487
17,11.477
18,11.507
19,11.657
20,11.937
21,12.217
22,12.377
23,12.547
24,11.417
25,11.597
26,11.793
27,11.533
28,11.210
29,11.120
30,11.407
31,11.633
32,11.310
33,11.610
34,11.720
35,11.520
36,11.460
37,11.580
38,11.627
39,11.567
40,11.437
41,11.737
42,12.120
43,12.330
44,12.360
45,12.150
46,12.090
47,11.900
48,11.607
49,11.837
50,12.147
51,12.237
52,11.950
53,11.380
54,11.530
55,12.050
56,12.633
57,12.463
58,12.263
59,12.143
60,12.157
61,12.207
62,12.180
63,12.190
64,11.910
65,12.450
66,12.520
67,12.450
68,12.580
69,13.050
70,12.580
71,11.930
72,11.240
73,11.980
74,12.090
75,11.360
76,10.713
77,10.943
78,11.213
79,11.193
80,11.027
81,10.997
82,11.067
83,10.987
84,10.827
85,10.577
86,10.437
87,10.247
88,10.790
89,11.420
90,11.750
91,11.540
92,11.350
93,11.320
94,11.300
95,11.123
96,10.317
97,10.457
98,10.297
99,10.077
100,10.450
101,11.080
102,11.480
103,11.510
104,11.320
105,11.700
106,11.570
107,10.860
108,10.437
109,10.317
110,10.047
111,10.067
112,10.897
113,11.427
114,11.327
115,11.267
116,11.507
117,11.487
118,11.077
119,11.057
120,10.757
121,11.277
122,11.877
123,11.797
124,11.203
125,10.603
126,10.313
127,10.413
128,10.880
129,11.090
130,11.217
131,11.167
132,10.840
133,10.700
134,10.747
135,10.917
136,11.203
137,11.403
138,11.340
139,10.910
140,10.783
141,11.753
142,11.867
143,10.967
144,9.963
145,10.363
146,10.683
147,10.863
148,10.717
149,10.607
150,10.757
151,10.937
152,10.957
153,11.237
154,11.397
155,11.147
156,10.973
157,11.043
158,11.073
159,11.043
160,10.557
161,10.787
162,10.903
163,10.983
164,10.693
165,10.523
166,10.590
167,10.760
168,11.050
169,11.150
170,10.897
171,10.497
172,10.467
173,10.717
174,10.817
175,10.793
176,10.597
177,10.677
178,10.697
179,10.577
180,10.847
181,10.887
182,11.133
183,11.423
184,10.733
185,11.263
186,11.343
187,10.853
188,10.700
189,10.613
190,10.803
191,10.833
192,10.383
193,11.370
194,11.850
195,11.800
196,11.580
197,11.050
198,10.710
199,11.060
200,10.530
201,10.510
202,10.760
203,10.900
204,11.053
205,10.573
206,10.603
207,10.823
208,11.410
209,11.570
210,11.387
211,10.857
212,10.947
213,11.107
214,11.123
215,11.073
216,10.587
217,10.687
218,10.853
219,11.083
220,10.963
221,11.123
222,11.700
223,12.310
224,11.323
225,10.933
226,10.883
227,11.323
228,11.513
229,11.183
230,11.223
231,11.653
232,11.493
233,11.823
234,11.533
235,11.173
236,11.413
237,11.503
238,11.163
239,11.203
240,10.713
241,11.850
242,12.367
243,12.290
244,12.050
245,11.800
246,11.553
247,11.970
248,12.163
249,12.393
250,12.100
251,11.890
252,12.317
253,12.467
254,12.407
255,12.420
256,11.390
257,11.823
258,11.863
259,11.613
260,11.500
261,11.810
262,12.183
263,12.333
264,12.290
265,12.500
266,12.573
267,12.423
268,12.360
269,12.310
270,12.293
271,12.363
272,11.807
273,12.417
274,12.810
275,12.897
276,13.380
277,13.150
278,12.820
279,13.020
280,13.133
281,13.093
282,12.917
283,13.317
284,13.913
285,13.543
286,13.197
287,13.487
288,13.083
289,13.587
290,13.697
291,13.597
292,13.453
293,13.523
294,13.287
295,13.017
296,13.360
297,13.530
298,13.640
299,13.560
300,13.053
301,12.673
302,12.473
303,12.623
304,12.430
305,12.670
306,13.213
307,13.143
308,12.433
309,12.073
310,12.447
311,12.547
312,12.533
313,12.853
314,12.557
315,12.227
316,12.637
317,12.797
318,12.187
319,12.207
320,11.820
321,12.313
322,12.403
323,12.123
324,12.233
325,12.633
326,12.437
327,11.877
328,11.820
329,12.620
330,13.233
331,13.833
332,13.937
333,13.053
334,11.957
335,11.903
336,12.773
337,13.473
338,13.677
339,13.527
340,13.307
341,12.820
342,12.530
343,12.967
344,13.057
345,13.000
346,12.853
347,12.870
348,13.010
349,13.170
350,13.357
351,13.427
352,12.063
353,12.193
354,12.313
355,12.553
356,12.803
357,12.803
358,12.553
359,12.373
360,12.803
361,13.083
362,13.003
363,12.613
364,12.303
365,12.603
366,12.633
367,12.673
368,12.513
369,12.713
370,12.733
371,12.733
372,13.053
373,13.413
374,13.407
375,13.077
376,12.533
377,12.973
378,12.927
379,12.797
380,13.300
381,14.027
382,14.357
383,14.100
384,12.893
385,13.413
386,13.787
387,13.617
388,13.777
389,13.847
390,13.967
391,13.747
392,12.783
393,13.293
394,13.630
395,13.797
396,13.927
397,13.727
398,13.780
399,13.867
400,13.990
401,14.123
402,14.007
403,13.507
404,13.417
405,13.557
406,13.563
407,13.363
408,13.473
409,13.873
410,14.067
411,13.877
412,13.323
413,13.213
414,13.447
415,13.803
416,13.343
417,13.330
418,13.540
419,13.590
420,13.240
421,13.490
422,13.483
423,12.963
424,13.230
425,13.760
426,13.860
427,13.090
428,12.477
429,12.347
430,12.637
431,13.057
432,12.480
433,12.870
434,13.240
435,13.470
436,13.720
437,13.650
438,12.880
439,12.110
440,11.790
441,12.080
442,12.660
443,13.010
444,12.990
445,12.700
446,12.410
447,12.333
448,12.863
449,13.653
450,13.763
451,13.223
452,12.767
453,12.667
454,12.583
455,12.193
456,11.737
457,12.017
458,11.973
459,12.043
460,12.570
461,13.000
462,12.940
463,12.740
464,12.277
465,12.330
466,12.353
467,12.313
468,12.397
469,12.387
470,12.240
471,12.330
472,11.867
473,13.057
474,13.700
475,13.420
476,12.833
477,12.693
478,12.447
479,12.187
480,12.193
481,13.353
482,13.763
483,13.433
484,12.933
485,12.263
486,12.193
487,12.983
488,13.353
489,13.363
490,13.593
491,13.763
492,13.460
493,12.790
494,12.480
495,12.460
496,12.427
497,12.457
498,12.397
499,12.717
500,13.347
501,14.167
502,14.427
503,14.277
504,12.987
505,12.717
506,12.577
507,12.787
508,12.937
509,12.987
510,13.287
511,13.757
512,13.613
513,13.533
514,13.607
515,13.467
516,13.307
517,13.997
518,14.427
519,14.287
520,13.457
521,13.297
522,13.267
523,13.017
524,13.203
525,13.637
526,14.333
527,14.973
528,14.053
529,13.440
530,12.900
531,13.020
532,13.290
533,13.360
534,13.267
535,13.327
536,12.840
537,13.320
538,13.937
539,14.147
540,13.647
541,12.937
542,13.053
543,13.453
544,12.957
545,13.627
546,14.057
547,13.667
548,13.343
549,13.133
550,13.253
551,13.353
552,13.843
553,13.703
554,13.347
555,13.407
556,13.777
557,14.407
558,14.320
559,14.230
560,14.223
561,14.360
562,14.200
563,13.890
564,13.827
565,14.117
566,14.540
567,14.550
568,14.480
569,14.400
570,14.557
571,14.617
572,14.730
573,14.700
574,14.853
575,14.963
576,14.600
577,14.823
578,14.880
579,14.420
580,14.157
581,14.477
582,14.437
583,14.387
584,14.583
585,15.103
586,15.113
587,14.483
588,14.727
589,15.307
590,15.460
591,15.417
592,14.483
593,14.513
594,14.200
595,14.250
596,14.657
597,15.237
598,15.523
599,15.323
600,14.973
601,15.183
602,14.683
603,13.843
604,13.483
605,13.563
606,14.073
607,15.020
608,15.213
609,15.983
610,15.760
611,14.990
612,15.117
613,15.557
614,15.223
615,15.013
616,14.880
617,15.680
618,16.340
619,16.250
620,15.910
621,15.250
622,15.083
623,15.290
624,15.603
