Wavelength,Transmittance,Absorbance
114.64779999999999,0.162206491561111,0.7899317691584323
114.87899999999999,0.16211168775496576,0.7901856727239485
115.11019999999999,0.16479503573433577,0.7830558750761433
115.3414,0.1681762537300588,0.7742353260294814
115.5726,0.16963406132401002,0.7704869400519758
115.8038,0.17023090049259007,0.7689616035032063
116.035,0.17014634901697875,0.7691773655149327
116.2662,0.16755553911126847,0.7758412105282297
116.4974,0.16459511023176934,0.783583070891087
116.7286,0.1627368230746189,0.7885141664934696
116.9598,0.16410114762278138,0.7848883817470379
117.191,0.16507663448453452,0.7823143939241033
117.4222,0.16445166618787707,0.7839617219834849
117.6534,0.1624950973865922,0.7891597375163014
117.8846,0.16283952237239205,0.7882401801279288
118.11580000000001,0.16524676454673093,0.7818670350390369
118.34700000000001,0.16751184846938869,0.7759544689681139
118.5782,0.16611782847425388,0.779583754710082
118.8094,0.16335606445407486,0.7868647380783397
119.0406,0.15986321055418098,0.7962514692845495
119.2718,0.15791652056983188,0.8015724335318937
119.503,0.15648045914282976,0.8055398882536566
119.7342,0.15724709975544662,0.8034173558783768
119.96539999999999,0.15858807360409288,0.7997294763039615
120.19659999999999,0.159823136617939,0.7963603503151168
120.42779999999999,0.16003596150813576,0.7957824165336137
120.65899999999999,0.16018943914894082,0.7953661191539297
120.8902,0.16064440255710685,0.7941344022687793
121.1214,0.16001991926495723,0.7958259530415435
121.3526,0.15648751207649614,0.8055203140450811
121.5838,0.15202284432583887,0.8180911461394684
121.815,0.14847620589127214,0.8283431387918162
122.0462,0.1490233930987191,0.8267455524182752
122.2774,0.15658790772568182,0.8052417787453726
122.5086,0.1666389849454981,0.7782233884870486
122.7398,0.17626788523484904,0.7538268058842412
122.971,0.17801861378747405,0.7495345850925418
123.2022,0.17584477391983078,0.7548705343217675
123.4334,0.17275296173829094,0.7625744981906935
123.66460000000001,0.17233691353637706,0.7636216893069084
123.89580000000001,0.17459855523922027,0.7579593542972893
124.127,0.177707374932956,0.7502945484117747
124.3582,0.17764323714300623,0.7504513213994243
124.5894,0.17415146236717655,0.7590728743764094
124.8206,0.1698970261976894,0.7698142227627182
125.0518,0.16953833341190147,0.770732090339806
125.283,0.1726222264418151,0.7629032862594626
125.51419999999999,0.1727827380066035,0.7624996482168045
125.74539999999999,0.16855372401612426,0.773261647760116
125.97659999999999,0.1663595038690571,0.7789523834937601
126.20779999999999,0.1683820996900206,0.7737040792202887
126.439,0.17495725684849248,0.7570680392119726
126.6702,0.18028050456663713,0.7440512351018388
126.9014,0.18450527280688467,0.7339912180240935
127.1326,0.18657985191390797,0.7291352559541765
127.3638,0.18528248785164397,0.7321656264922364
127.595,0.18276764017872246,0.7381006955599392
127.8262,0.1785962445198114,0.7481276775945646
128.0574,0.17517019525697614,0.7565397859337142
128.2886,0.17248212644744,0.7632559022569424
128.5198,0.17344628871344991,0.7608349884625287
128.751,0.1757738491072661,0.7550457369596679
128.9822,0.18011235062094003,0.7444565058222473
129.2134,0.184796573875803,0.7333060848509025
129.4446,0.18913129525716546,0.72323660318582
129.67579999999998,0.19027257809457118,0.7206237973164471
129.90699999999998,0.18581611746627966,0.7309166185281424
130.13819999999998,0.18033835229703138,0.7439119026746062
130.36939999999998,0.18117589647585175,0.7418995810732838
130.6006,0.19062127752581823,0.7198286241788104
130.8318,0.20316360316360318,0.6921540934404384
131.063,0.2086400931917513,0.6806022319649764
131.2942,0.20644191701449,0.6852021167356394
131.5254,0.19714117273998114,0.705222664272438
131.7566,0.18901147812951,0.7235118215571968
131.9878,0.18423888538191,0.7346187024534551
132.219,0.18712545126353788,0.7278671393220879
132.4502,0.19104925218193697,0.7188546579174403
132.6814,0.19441108229834853,0.7112789819826029
132.9126,0.19171328839617427,0.717347783433261
133.1438,0.18714628076320403,0.7278187993808042
133.375,0.18776441310659475,0.7263867158822015
133.6062,0.19253033944196643,0.7155008234853449
133.8374,0.1979955667632055,0.7033445337376169
134.0686,0.197315040371928,0.7048398093165961
134.2998,0.1951831468489033,0.7095576843460971
134.531,0.19498217642406737,0.7100050862500842
134.7622,0.19746384945682618,0.7045124008904908
134.9934,0.20176888170335347,0.6951458130575816
135.2246,0.211013269780469,0.6756902328007709
135.4558,0.21626521751742941,0.6650133236258066
135.687,0.21619182673714066,0.6651607288380995
135.9182,0.2077955733973552,0.6823637083167564
136.1494,0.20122465854631125,0.6963188008804716
136.38060000000002,0.20086440715341025,0.6970970127108586
136.6118,0.2018743517558157,0.6949188548973255
136.843,0.2022031543353436,0.6942120737709893
137.0742,0.20260460237985248,0.6933506934008564
137.3054,0.20443437150167923,0.6894460845716814
137.5366,0.20786633848439004,0.6822158338725071
137.7678,0.21059653857525143,0.6765487712797911
137.999,0.21190250948559103,0.6738639000646127
138.2302,0.20995428606491995,0.6778752551277611
138.4614,0.20226525957710004,0.6940787038312051
138.6926,0.1944342598298866,0.7112272088328567
138.9238,0.197459587300018,0.7045217750172739
139.155,0.20337335620354488,0.6917059442928962
139.3862,0.2109053257054849,0.6759124534738776
139.6174,0.215440975363447,0.6666716934156881
139.8486,0.2271980749625347,0.6435953526999733
140.0798,0.2374043200519415,0.6245113824427198
140.311,0.23868054414217316,0.6221829807254015
140.54219999999998,0.23405149165340838,0.6306885866887295
140.77339999999998,0.2297596951429839,0.6387261536817339
141.00459999999998,0.22540053975595087,0.6470450483043294
141.23579999999998,0.22368661501913253,0.650360002480249
141.46699999999998,0.22891321414452986,0.6403291367076738
141.69819999999999,0.2406849612832015,0.6185510448963938
141.9294,0.251688180308802,0.5991371791564271
142.1606,0.2542201797926001,0.5947899784683819
