Nanometers   Percentual
-----------------------
511.1,46.3
511.7,46.2
512.2,46.1
512.8,46.0
513.3,45.7
513.9,45.8
514.4,46.4
515.0,45.8
515.5,45.6
516.1,45.6
516.6,45.3
517.2,44.9
517.7,44.8
518.3,45.0
518.8,45.0
519.4,45.0
519.9,45.5
520.5,45.0
521.0,44.5
521.6,44.5
522.1,44.5
522.7,44.7
523.2,44.3
523.8,44.3
524.3,45.0
524.9,44.9
525.4,44.9
526.0,45.2
526.5,45.9
527.1,46.4
527.6,47.3
528.1,47.8
528.7,48.5
529.2,49.5
529.8,51.4
530.3,52.9
530.9,55.0
531.4,58.4
532.0,61.4
532.5,62.6
533.1,62.9
533.6,63.2
534.2,64.1
534.7,65.6
535.3,67.7
535.8,69.5
536.4,70.7
536.9,70.3
537.5,70.4
538.0,71.0
538.6,72.3
539.1,73.2
539.7,74.4
540.2,75.1
540.8,74.6
541.3,72.8
541.9,71.3
542.4,70.7
543.0,70.7
543.5,71.8
544.1,75.9
544.6,80.9
545.2,81.5
545.7,78.1
546.3,72.0
546.8,68.7
547.4,68.1
547.9,67.2
548.5,66.1
549.0,65.3
549.6,64.3
550.1,63.3
550.7,62.3
551.2,60.8
551.8,59.6
552.3,58.0
552.9,56.6
553.4,55.3
554.0,54.1
554.5,53.5
555.1,52.9
555.6,52.5
556.2,52.2
556.7,52.1
557.3,51.5
557.8,51.2
558.4,50.9
558.9,50.4
559.5,50.5
560.0,49.7
560.6,49.3
561.1,49.0
561.7,48.7
562.2,48.0
562.8,47.2
563.3,47.3
563.9,47.2
564.4,46.8
565.0,46.6
565.5,47.0
566.1,46.4
566.6,46.2
567.2,46.5
567.7,46.8
568.3,47.0
568.8,46.9
569.4,47.0
569.9,47.5
570.5,46.9
571.0,46.7
571.6,45.5
572.1,44.3
572.7,43.5
573.2,43.3
573.8,43.2
574.3,44.7
574.9,49.2
575.4,54.6
576.0,55.9
576.5,53.6
577.1,51.8
577.6,53.2
578.2,54.9
578.7,54.3
579.3,52.8
579.8,51.7
580.4,52.5
580.9,52.5
581.5,52.9
582.0,53.3
582.6,53.5
583.1,53.4
583.7,53.3
584.2,53.6
584.8,54.4
585.3,55.5
585.9,57.1
586.4,57.2
587.0,55.3
587.5,52.4
588.1,50.2
588.6,49.9
589.2,50.5
589.7,51.3
590.3,52.2
590.8,53.0
591.4,54.0
591.9,54.8
592.5,54.2
593.0,52.3
593.6,49.9
594.1,48.0
594.7,47.7
595.2,47.9
595.8,48.3
596.3,48.1
596.9,47.9
597.4,48.6
598.0,49.7
598.5,49.9
599.1,49.6
599.6,48.8
600.2,48.3
600.7,47.9
601.3,48.3
601.8,49.6
602.4,51.4
602.9,53.3
603.5,53.8
604.0,53.8
604.6,53.7
605.1,53.4
605.7,53.1
606.2,52.5
606.8,52.1
607.3,52.7
607.9,52.7
608.4,52.7
609.0,53.6
609.5,56.6
610.1,60.4
610.6,61.4
611.2,58.7
611.7,53.8
612.3,47.5
612.8,43.4
613.4,42.0
613.9,41.3
614.5,40.6
615.0,39.8
615.6,38.9
616.1,37.9
616.7,37.6
617.2,37.8
617.8,37.5
618.3,37.0
618.9,36.5
619.4,36.5
620.0,36.6
620.5,36.4
621.1,35.8
621.6,36.0
622.2,37.1
622.7,37.8
623.3,38.0
623.8,38.2
624.4,38.3
624.9,38.5
625.5,38.5
626.0,38.6
626.6,39.2
627.1,39.1
627.6,39.9
628.2,40.2
628.7,40.2
629.3,40.4
629.8,41.0
630.4,41.6
630.9,43.0
631.5,42.6
632.0,41.7
632.6,40.0
633.1,38.0
633.7,37.4
634.2,37.1
634.8,37.1
635.3,37.0
635.9,37.1
636.4,37.1
637.0,36.5
637.5,35.9
638.1,35.7
638.6,35.6
639.2,35.2
639.7,35.3
640.3,35.6
640.8,34.8
641.4,34.8
641.9,34.6
642.5,33.7
643.0,31.9
643.6,30.0
644.1,27.9
644.7,25.6
645.2,24.1
645.8,23.1
646.3,22.9
646.9,23.1
647.4,23.0
648.0,23.2
648.5,22.7
649.1,22.6
649.6,22.8
650.2,23.1
650.7,23.5
651.3,24.4
651.8,24.9
652.4,26.0
652.9,26.9
653.5,28.1
654.0,29.2
654.6,30.4
655.1,31.1
655.7,31.4
656.2,32.1
656.8,33.3
657.3,34.5
657.9,35.0
658.4,35.2
659.0,35.5
659.5,35.6
660.1,35.8
660.6,36.2
661.2,36.2
661.7,37.1
662.3,37.8
662.8,37.3
663.4,37.3
663.9,36.9
664.5,36.7
665.0,36.5
665.6,35.7
666.1,35.7
666.7,35.8
667.2,37.0
667.8,37.5
668.3,38.2
668.9,39.1
669.4,39.4
670.0,39.8
670.5,40.8
671.1,41.2
671.6,41.5
672.2,41.5
672.7,41.6
673.3,41.9
673.8,42.9
674.4,43.7
674.9,45.1
675.5,45.8
676.0,46.4
676.6,46.9
677.1,46.8
677.7,48.0
678.2,47.8
678.8,48.2
679.3,48.0
679.9,49.1
680.4,49.7
681.0,49.1
681.5,48.0
682.1,49.2
682.6,49.7
683.2,49.6
683.7,50.1
684.3,50.2
684.8,50.2
685.4,49.7
685.9,50.4
686.5,50.0
687.0,50.6
687.6,50.5
688.1,50.9
688.7,51.7
689.2,52.4
689.8,53.1
690.3,52.7
690.9,52.4
691.4,53.5
692.0,54.9
692.5,54.0
693.1,53.7
693.6,55.5
694.2,55.6
694.7,56.4
695.3,57.0
695.8,57.1
696.4,56.8
696.9,56.6
697.5,56.6
698.0,58.3
698.6,57.9
699.1,57.3
699.7,57.4
700.2,58.2
700.8,59.7
701.3,58.6
701.9,58.9
702.4,58.9
703.0,58.6
703.5,58.8
704.1,59.3
704.6,59.6
705.2,59.1
705.7,59.5
706.3,60.2
706.8,60.4
707.4,60.0
707.9,60.2
708.5,61.1
709.0,63.2
709.6,61.9
710.1,63.4
710.7,62.7
711.2,61.9
711.8,62.1
712.3,63.2
712.9,63.5
713.4,63.7
714.0,62.8
714.5,62.9
715.1,62.8
715.6,63.3
716.2,62.6
716.7,62.6
717.3,62.0
717.8,61.7
718.4,62.4
718.9,63.5
719.5,64.3
720.0,64.2
720.6,64.4
721.1,63.8
721.7,66.1
722.2,66.1
722.8,65.3
723.3,65.0
723.9,66.4
724.4,65.5
725.0,66.6
725.5,65.9
726.1,65.6
726.6,65.4
727.2,65.4
727.7,65.5
728.2,66.8
728.8,65.9
729.3,67.2
729.9,67.7
730.4,65.0
731.0,65.8
731.5,66.9
732.1,67.4
732.6,66.2
733.2,67.1
733.7,67.6
734.3,66.5
734.8,66.5
735.4,67.3
735.9,66.2
736.5,65.6
737.0,65.4
737.6,65.5
738.1,65.2
738.7,65.8
739.2,64.8
739.8,65.4
740.3,64.9
740.9,67.1
741.4,67.9
742.0,66.6
742.5,65.1
743.1,65.6
743.6,66.1
744.2,64.5
744.7,66.2
745.3,66.4
745.8,65.8
746.4,65.4
746.9,65.1
747.5,65.6
748.0,66.6
748.6,66.6
749.1,66.8
749.7,66.2
750.2,67.7
750.8,68.3
751.3,68.8
751.9,69.9
752.4,68.3
753.0,67.7
753.5,67.5
754.1,66.7
754.6,66.2
755.2,67.3
755.7,66.1
756.3,67.1
756.8,67.3
757.4,67.1
757.9,67.3
758.5,67.1
759.0,67.0
759.6,67.2
760.1,67.5
760.7,67.1
761.2,67.2
761.8,66.7
762.3,66.1
762.9,68.3
763.4,68.5
764.0,68.8
764.5,69.7
765.1,69.2
765.6,69.3
766.2,68.8
766.7,68.5
767.3,67.3
767.8,68.1
768.4,68.1
768.9,67.0
769.5,66.5
770.0,68.6
770.6,68.3
771.1,66.9
771.7,66.9
772.2,68.0
772.8,68.6
773.3,67.4
773.9,68.7
774.4,67.6
775.0,66.4
775.5,65.0
776.1,65.4
