Distance_(pixels),Gray_Value
0,1.297
1,1.257
2,1.237
3,1.130
4,1.160
5,1.253
6,1.220
7,1.107
8,1.093
9,1.100
10,1.053
11,0.967
12,0.963
13,1.000
14,0.917
15,0.857
16,0.377
17,0.387
18,0.380
19,0.487
20,0.447
21,0.600
22,0.667
23,0.493
24,0.440
25,0.393
26,0.613
27,0.787
28,0.860
29,1.043
30,1.190
31,1.097
32,1.320
33,1.177
34,1.190
35,1.313
36,1.627
37,1.940
38,2.593
39,2.627
40,2.730
41,2.790
42,2.623
43,2.493
44,2.103
45,1.957
46,1.830
47,1.730
48,1.700
49,1.727
50,1.633
51,1.533
52,1.663
53,1.743
54,1.670
55,1.580
56,1.480
57,1.440
58,1.453
59,1.400
60,1.397
61,1.557
62,1.660
63,1.717
64,1.657
65,1.703
66,1.403
67,1.117
68,0.803
69,0.610
70,0.563
71,0.530
72,0.590
73,0.577
74,0.537
75,0.537
76,0.537
77,0.517
78,0.637
79,0.833
80,0.360
81,0.560
82,0.560
83,0.380
84,0.167
85,0.147
86,0.167
87,0.187
88,0.167
89,0.180
90,0.260
91,0.167
92,0.167
93,0.180
94,0.180
95,0.167
96,0.230
97,0.217
98,0.197
99,0.190
100,0.170
101,0.180
102,0.160
103,0.173
104,0.470
105,0.270
106,0.577
107,0.657
108,0.910
109,1.130
110,1.200
111,0.907
112,0.317
113,0.343
114,0.330
115,0.410
116,0.473
117,0.627
118,0.760
119,0.720
120,0.990
121,1.050
122,1.667
123,1.733
124,1.800
125,1.813
126,1.793
127,1.707
128,0.910
129,0.990
130,0.933
131,1.000
132,1.040
133,1.213
134,1.440
135,1.567
136,1.333
137,1.443
138,1.597
139,1.773
140,1.780
141,1.927
142,1.960
143,2.033
144,2.327
145,2.477
146,2.290
147,2.340
148,2.433
149,2.507
150,2.437
151,2.267
152,2.370
153,2.123
154,2.193
155,2.247
156,2.447
157,2.580
158,2.820
159,2.727
160,2.133
161,2.027
162,1.920
163,1.933
164,1.837
165,1.597
166,1.857
167,1.950
168,2.053
169,2.200
170,2.193
171,2.260
172,2.407
173,2.540
174,2.580
175,2.287
176,1.987
177,1.867
178,1.867
179,1.940
180,1.933
181,1.913
182,1.790
183,1.683
184,1.537
185,1.477
186,1.157
187,1.217
188,1.230
189,1.260
190,1.290
191,1.230
192,1.557
193,1.683
194,1.763
195,1.863
196,1.837
