Distance_(pixels),Gray_Value
0,8.200
1,8.260
2,8.280
3,8.720
4,9.040
5,8.900
6,8.387
7,7.920
8,8.360
9,8.533
10,9.093
11,9.293
12,9.020
13,9.393
14,9.767
15,9.647
16,9.460
17,9.493
18,9.473
19,9.540
20,9.853
21,9.960
22,9.387
23,8.893
24,8.713
25,9.013
26,9.120
27,9.233
28,9.347
29,9.393
30,8.927
31,8.527
32,8.787
33,8.527
34,8.927
35,9.527
36,10.000
37,9.500
38,8.507
39,7.673
40,8.000
41,8.120
42,8.133
43,8.707
44,9.180
45,9.333
46,8.687
47,8.067
48,8.293
49,8.647
50,8.520
51,8.460
52,8.527
53,8.360
54,7.940
55,8.087
56,8.513
57,8.920
58,9.167
59,9.087
60,8.607
61,8.287
62,7.933
63,7.907
64,7.307
65,7.247
66,7.827
67,8.480
68,8.793
69,8.693
70,8.413
71,8.313
72,7.780
73,7.020
74,6.227
75,6.153
76,6.600
77,7.067
78,7.373
79,7.713
80,8.320
81,8.933
82,8.820
83,8.020
84,7.280
85,7.433
86,7.600
87,7.913
88,8.560
89,8.720
90,8.400
91,7.573
92,6.607
93,6.600
94,6.973
95,7.700
96,8.627
97,8.620
98,8.267
99,7.700
100,7.653
101,8.167
102,8.380
103,7.973
104,7.820
105,7.513
106,7.333
107,7.933
108,8.540
109,8.760
110,8.113
111,7.467
112,6.107
113,6.247
114,6.553
115,7.633
116,9.007
117,9.547
118,8.833
119,7.987
120,7.960
121,7.873
122,7.680
123,7.773
124,7.600
125,7.507
126,7.127
127,6.953
128,7.653
129,7.333
130,7.540
131,8.153
132,8.947
133,8.907
134,8.133
135,7.113
136,7.667
137,7.760
138,8.053
139,8.487
140,8.040
141,7.787
142,8.007
143,8.153
144,8.567
145,8.340
146,8.380
147,8.067
148,7.773
149,7.627
150,8.187
151,8.853
152,9.573
153,9.480
154,9.120
155,8.667
156,8.253
157,8.333
158,8.080
159,7.847
160,7.280
161,7.833
162,8.127
163,7.920
164,7.420
165,7.307
166,7.533
167,7.860
168,8.380
169,8.180
170,7.827
171,8.227
172,8.400
173,7.580
174,6.300
175,6.247
176,7.033
177,7.313
178,7.467
179,7.653
180,7.633
181,7.787
182,7.813
183,7.640
184,8.900
185,8.647
186,8.253
187,8.040
188,7.593
189,7.047
190,6.453
191,6.593
192,7.093
193,7.293
194,6.967
195,6.567
196,6.413
197,6.447
198,6.607
199,6.633
200,7.347
201,8.020
202,8.193
203,7.493
204,7.420
205,7.893
206,7.847
207,7.413
208,7.620
209,7.320
210,6.960
211,6.687
212,7.027
213,7.213
214,7.127
215,7.087
216,7.733
217,7.860
218,7.547
219,6.967
220,5.867
221,5.560
222,5.960
223,6.773
224,6.767
225,6.940
226,6.427
227,5.967
228,6.167
229,6.893
230,6.907
231,6.213
232,6.567
233,6.633
234,6.560
235,6.853
236,7.353
237,7.840
238,7.627
239,7.473
240,6.227
241,6.440
242,6.227
243,6.347
244,6.293
245,6.200
246,5.773
247,5.800
248,7.340
249,7.380
250,7.160
251,6.940
252,6.627
253,6.507
254,6.593
255,6.700
256,6.833
257,6.820
258,6.700
259,6.173
260,6.013
261,6.440
262,6.980
263,6.987
264,8.193
265,8.473
266,8.253
267,7.567
268,7.087
269,7.073
270,6.753
271,6.620
272,7.153
273,7.047
274,7.013
275,6.947
276,6.713
277,7.133
278,7.453
279,6.960
280,6.507
281,6.660
282,6.713
283,6.527
284,6.380
285,6.513
286,6.633
287,6.780
288,6.480
289,5.727
290,5.833
291,6.187
292,5.900
293,6.280
294,7.053
295,7.060
296,7.227
297,7.327
298,7.933
299,7.913
300,7.547
301,7.520
302,7.367
303,6.867
304,6.160
305,6.233
306,6.720
307,6.560
308,6.273
309,6.580
310,6.887
311,6.487
312,6.753
313,7.340
314,7.400
315,6.893
316,6.920
317,7.687
318,8.033
319,8.120
320,7.660
321,7.907
322,8.227
323,8.447
324,9.033
325,9.660
326,9.433
327,8.853
328,8.220
329,7.553
330,7.513
331,7.627
332,8.053
333,9.240
334,9.660
335,8.967
336,9.207
337,8.793
338,8.553
339,8.247
340,7.680
341,7.853
342,8.107
343,7.960
344,9.227
345,8.440
346,8.293
347,9.267
348,10.313
349,10.233
350,9.253
351,8.333
352,7.693
353,7.420
354,7.613
355,7.980
356,8.240
357,8.920
358,8.987
359,8.300
360,8.807
361,8.933
362,9.033
363,9.440
364,9.600
365,9.633
366,9.247
367,8.927
368,8.373
369,8.093
370,8.100
371,8.800
372,9.593
373,10.000
374,9.593
375,9.087
376,9.140
377,8.927
378,8.613
379,8.767
380,8.873
381,9.020
382,8.847
383,8.720
384,8.747
385,8.760
386,9.073
387,9.553
388,9.160
389,8.400
390,8.267
391,8.767
392,9.520
393,9.173
394,8.633
395,8.513
396,9.433
397,10.420
398,10.660
399,10.140
400,9.573
401,9.727
402,9.640
403,8.947
404,8.600
405,9.487
406,10.113
407,9.600
408,8.980
409,9.700
410,10.280
411,10.340
412,9.987
413,9.713
414,9.393
415,9.113
416,8.947
417,8.160
418,7.960
419,8.500
420,9.267
421,9.553
422,9.627
423,9.860
424,10.533
425,10.093
426,9.167
427,8.827
428,8.860
429,9.407
430,9.480
431,9.387
432,9.660
433,10.247
434,10.687
435,10.947
436,11.153
437,11.247
438,10.527
439,9.487
440,8.427
441,9.053
442,9.660
443,10.000
444,10.093
445,10.693
446,11.013
447,11.047
448,11.067
449,11.593
450,11.587
451,10.627
452,10.073
453,10.333
454,10.647
455,10.620
456,11.753
457,12.233
458,11.927
459,10.940
460,9.927
461,9.520
462,9.760
463,10.220
464,10.533
465,9.960
466,9.593
467,9.560
468,9.947
