Concentration,Wavelength,Transmittance,Absorbance
1 mcg,375.0004,0.8929684238649458,0.049163897868081584
1 mcg,375.23370000000006,0.876319303625303,0.05733762153101078
1 mcg,375.46700000000004,0.8961179626474111,0.04763481717407299
1 mcg,375.7003,0.9174365871743143,0.03742394428789078
1 mcg,375.9336,0.9028470293340561,0.044385826589955275
1 mcg,376.16690000000006,0.9134777849984609,0.03930200985484432
1 mcg,376.40020000000004,0.9481666104912101,0.02311534234625515
1 mcg,376.6335,0.9267137919655418,0.033054373474023103
1 mcg,376.8668,0.8971299782215996,0.04714463082993905
1 mcg,377.10010000000005,0.8804599605653404,0.05529038904470038
1 mcg,377.33340000000004,0.8815152368800439,0.05477017657426258
1 mcg,377.5667,0.8939231801408924,0.04869980097408374
1 mcg,377.8,0.8774156933706202,0.0567946021133037
1 mcg,378.03330000000005,0.8900993743099006,0.05056150424813009
1 mcg,378.26660000000004,0.9446433640880056,0.024732121905766898
1 mcg,378.4999,0.9251886939774088,0.03376968304930522
1 mcg,378.7332,0.919027851938612,0.0366713267423342
1 mcg,378.96650000000005,0.9114218438070537,0.04028056700748234
1 mcg,379.19980000000004,0.9103572464881285,0.04078814643481302
1 mcg,379.4331,0.9274312086381052,0.03271829391436967
1 mcg,379.6664,0.9094235469041069,0.041233805180252804
1 mcg,379.89970000000005,0.8913412706420475,0.049955984425677995
1 mcg,380.13300000000004,0.9279554961858895,0.032472851609106096
1 mcg,380.3663,0.8977938424902192,0.04682337752836286
1 mcg,380.5996,0.870367794392833,0.06029718724176633
1 mcg,380.83290000000005,0.8716452995015254,0.059660207507557815
1 mcg,381.06620000000004,0.8955770916026599,0.04789702397844503
1 mcg,381.2995,0.8989918867598826,0.04624422767868772
1 mcg,381.5328,0.8745991958683109,0.05819092629383255
1 mcg,381.76610000000005,0.8561456953642383,0.06745232257926234
1 mcg,381.99940000000004,0.8752443991853359,0.05787065966682627
1 mcg,382.2327,0.8606851549755303,0.06515568764408727
1 mcg,382.466,0.8693188667872211,0.06082089479945555
1 mcg,382.69930000000005,0.8690086091831287,0.060975921017149555
1 mcg,382.93260000000004,0.8720403777922142,0.059463405610591644
1 mcg,383.1659,0.890436340890264,0.05039712368902594
1 mcg,383.3992,0.8800826763122367,0.05547652764572943
1 mcg,383.63250000000005,0.8937548684255089,0.048781579513016246
1 mcg,383.86580000000004,0.9239630854953856,0.03434537952221513
1 mcg,384.0991,0.9305529407663077,0.0312589140661118
1 mcg,384.3324,0.9126496660802431,0.03969590076424689
1 mcg,384.56570000000005,0.8979711656544926,0.04673760854226657
1 mcg,384.79900000000004,0.892243221584079,0.049516742716446224
1 mcg,385.0323,0.8864658913958188,0.052337970117842275
1 mcg,385.2656,0.8612419250645995,0.06487483697555296
1 mcg,385.49890000000005,0.8667282507398263,0.062117047510838144
1 mcg,385.73220000000003,0.9111701030927836,0.040400538572109436
1 mcg,385.9655,0.9142598624683314,0.03893034606514709
1 mcg,386.1988,0.8873732548980173,0.051893664897407266
1 mcg,386.43210000000005,0.8843801155914877,0.053361030663625075
1 mcg,386.66540000000003,0.9080911475747131,0.04187055797445575
1 mcg,386.8987,0.92816879176386,0.032373038149914685
1 mcg,387.132,0.9169260159777703,0.037665704841254546
1 mcg,387.36530000000005,0.9114741339052528,0.04025565137719962
1 mcg,387.59860000000003,0.9209831945971415,0.0357482944071857
1 mcg,387.8319,0.9019558143517726,0.044814737461642766
1 mcg,388.0652,0.9045327983674315,0.04357568099682493
1 mcg,388.29850000000005,0.915055043141922,0.0385527811097109
