Wavelength,Transmittance,Absorbance
741.6622,0.9898939983407036,0.004411308837267903
741.8933999999999,0.9893694129016671,0.004641520304322659
742.1245999999999,0.9888274229394145,0.004879497892273812
742.3558,0.988301974897149,0.005110336795286484
742.587,0.9881697057521234,0.005168464377339745
742.8181999999999,0.9879333800220564,0.00527234049769803
743.0493999999999,0.9878250020123964,0.005319985970980794
743.2806,0.9876631165422914,0.005391164294822824
743.5118,0.9873559886964711,0.005526235322135894
743.7429999999999,0.9863320699450385,0.005976845844514045
743.9741999999999,0.985516514632302,0.006336093704593277
744.2054,0.9848645692594737,0.0066234861187497735
744.4366,0.984193600257276,0.006919463303144166
744.6677999999999,0.9835607741022921,0.00719879991158431
744.8989999999999,0.9833711080034075,0.00728255567471406
745.1302000000001,0.9829399805533456,0.007472999879243987
745.3614,0.9821923419841444,0.007803456324343569
745.5926,0.981541240216737,0.008091448461023913
745.8237999999999,0.9810022468303643,0.008329997936145736
746.0550000000001,0.9807263331889015,0.00845216343241241
746.2862,0.9806558008522522,0.008483398349957611
746.5174,0.9806641142334271,0.008479716690945768
746.7485999999999,0.9804915847626389,0.008556129387154122
746.9798000000001,0.980515515274229,0.008545529844569062
747.211,0.9805210469183453,0.0085430797499998
747.4422,0.9807242633450811,0.00845308002113625
747.6733999999999,0.981071788058139,0.008299212786387929
747.9046000000001,0.9816038760411541,0.008063735387041025
748.1358,0.9819489839448857,0.00791107490832471
748.367,0.9822132083546612,0.00779422997129079
748.5981999999999,0.9825033174804584,0.007665974529101104
748.8294000000001,0.9826117540359297,0.007618045124448733
749.0606,0.9824848193284998,0.0076741513167068376
749.2918,0.9826826913010455,0.007586693422531947
749.5229999999999,0.9827802694935138,0.007543571093164022
749.7541999999999,0.9827935300468988,0.007537711241792854
749.9854,0.9829261018639132,0.00747913197368377
750.2166,0.9832052688019257,0.0073558028174205425
750.4477999999999,0.9830329321912381,0.007431932799235959
750.6789999999999,0.9828434796516864,0.007515639172911249
750.9102,0.9826501661593793,0.007601068076165213
751.1414,0.9823746008909907,0.007722874659223704
751.3725999999999,0.9824837287568474,0.007674633389818116
751.6037999999999,0.9826418222683052,0.0076047557784226175
751.835,0.9825057762225915,0.007664887696328413
752.0662,0.9820006363063432,0.007888230803433122
752.2973999999999,0.9815256892802054,0.008098329210551872
752.5285999999999,0.9805752347824677,0.00851907940835411
752.7598,0.9793464576985532,0.009063643182510062
752.991,0.9782988634359626,0.009528451026947786
753.2221999999999,0.9774361032889548,0.00991162359555506
753.4533999999999,0.9766765042950885,0.010249259888193194
753.6846,0.9761288659689201,0.01049284413165146
753.9158,0.9760755095534287,0.01051658385595326
754.1469999999999,0.9760232812877868,0.010539822892501492
754.3781999999999,0.9757658223857494,0.010654397751957152
754.6094,0.9752037856815753,0.010904621481730235
754.8406,0.9746300176972407,0.011160216882989482
755.0717999999999,0.9738597166787891,0.011503598213918711
755.3029999999999,0.9730770720332332,0.011852760314234689
755.5342,0.9723813543253146,0.012163377462663888
755.7654,0.9718468399576664,0.01240217314199694
755.9966,0.971535525513212,0.012541314207514502
756.2277999999999,0.9712779312076324,0.012656478929841774
756.4590000000001,0.971051852033447,0.012757579102544186
756.6902,0.9709560590351273,0.012800423799902894
756.9214,0.9707731826880764,0.012882229426478459
757.1525999999999,0.9703909481460536,0.013053263242632361
757.3838000000001,0.9702475203874695,0.01311745849097794
757.615,0.9704425712356405,0.01303016015550226
757.8462,0.9709329108800221,0.012810777755442726
758.0773999999999,0.9714620200685962,0.01257417375391415
758.3086000000001,0.9717504557673888,0.012445247005195502
758.5398,0.9719808305523281,0.012342300163683586
758.771,0.9718710384760338,0.012391359553137816
759.0021999999999,0.9714404771786891,0.012583804662541354
759.2334000000001,0.9712711984490034,0.012659489407029618
759.4646,0.9712212646527957,0.01268181739292426
759.6958,0.9709030430705227,0.012824137714945765
759.9269999999999,0.9706471882573867,0.012938599171944004
760.1582000000001,0.9707099001778505,0.01291054102521901
760.3894,0.9707437031149089,0.012895417893753857
760.6206,0.9707179550915571,0.01290693728113395
760.8517999999999,0.9709580192864191,0.012799547008979242
761.0829999999999,0.9715572539354562,0.012531601306533822
761.3142,0.9719989535579033,0.012334202629561686
761.5454,0.9726748149995844,0.012032328956746158
761.7765999999999,0.9738149369576442,0.011523568269760965
762.0077999999999,0.9747624529702763,0.011101207823251483
762.239,0.9750653308286372,0.010966284949828774
762.4702,0.9758114128572263,0.010634106789513209
762.7013999999999,0.9763321283930785,0.010402419022249457
762.9325999999999,0.9761204587309561,0.010496584654964392
763.1638,0.9752901843622639,0.010866146643184102
763.395,0.9746728784187662,0.011141118594171466
763.6261999999999,0.9736881766345985,0.011580103541531822
763.8573999999999,0.9726286786258648,0.012052929107407361
764.0886,0.9717779844649456,0.012432944060513876
764.3198,0.9713468021939315,0.012625685242506068
764.5509999999999,0.9710012763670561,0.012780199217839587
764.7821999999999,0.97070638283562,0.012912114682898743
765.0134,0.9701921539924114,0.013142241863716202
765.2446,0.9691857872462162,0.013592963256982513
765.4757999999999,0.968022248026792,0.014114661199627825
765.7069999999999,0.966929219997812,0.014605315461388275
765.9382,0.9661625797197702,0.014949787110238604
766.1694,0.9653124944740985,0.015332072504560652
766.4005999999999,0.9647489085407029,0.0155857040911271
766.6317999999999,0.9645209929264613,0.015688315440622495
766.863,0.9645668875960894,0.015667650957709847
767.0942,0.964160580396827,0.015850628573921385
767.3254,0.963894542188408,0.015970478805661777
767.5565999999999,0.9637578581418921,0.01603206784241485
767.7878000000001,0.9633910094700702,0.01619741091317368
768.019,0.9628431565847692,0.0164444520004823
768.2502,0.9628791978928556,0.016428195720143708
768.4813999999999,0.9631394545898802,0.01631082609037572
768.7126000000001,0.9632085915374956,0.016279652289858955
768.9438,0.963354970864041,0.01621365733890446
769.175,0.9635692101066061,0.016117085899140095
769.4061999999999,0.9632855346362517,0.016244961332046975
769.6374000000001,0.9631335717209012,0.01631347877512023
769.8686,0.9630447006443993,0.016353554212276494
770.0998,0.9629675662954624,0.01638834009884783
