Distance_(pixels),Gray_Value
0,8.067
1,7.893
2,8.087
3,8.067
4,7.620
5,7.973
6,8.493
7,8.453
8,8.187
9,7.440
10,8.027
11,9.013
12,8.733
13,8.347
14,8.640
15,8.393
16,8.393
17,8.033
18,8.113
19,8.493
20,8.840
21,9.200
22,9.160
23,8.773
24,10.153
25,9.533
26,9.273
27,9.187
28,8.907
29,9.433
30,10.087
31,10.447
32,10.327
33,10.327
34,10.440
35,10.500
36,10.527
37,10.613
38,10.540
39,10.253
40,10.593
41,10.627
42,10.847
43,10.647
44,10.533
45,10.700
46,10.887
47,10.933
48,11.607
49,11.760
50,11.587
51,11.047
52,10.653
53,10.587
54,10.873
55,11.127
56,12.627
57,12.580
58,11.440
59,11.680
60,11.733
61,11.827
62,12.633
63,11.747
64,12.007
65,12.320
66,12.553
67,13.087
68,13.493
69,13.540
70,13.153
71,12.687
72,13.473
73,13.047
74,12.673
75,12.560
76,13.033
77,13.513
78,13.380
79,13.300
80,13.893
81,13.680
82,13.707
83,13.647
84,13.413
85,13.633
86,13.573
87,13.033
88,13.427
89,14.133
90,14.487
91,14.393
92,14.233
93,13.840
94,13.427
95,13.527
96,13.740
97,13.633
98,13.720
99,14.080
100,14.460
101,14.560
102,14.273
103,13.833
104,14.067
105,13.947
106,13.967
107,14.580
108,15.140
109,15.020
110,14.333
111,14.040
112,15.080
113,14.500
114,14.193
115,13.813
116,13.907
117,14.887
118,15.400
119,14.767
120,15.240
121,15.093
122,14.893
123,14.433
124,14.240
125,14.420
126,14.940
127,15.320
128,14.960
129,14.727
130,14.480
131,14.000
132,13.827
133,14.707
134,15.187
135,14.420
136,15.333
137,15.080
138,15.300
139,15.260
140,14.747
141,14.480
142,15.060
143,15.460
144,15.173
145,15.240
146,15.240
147,15.060
148,14.960
149,15.187
150,15.360
151,15.420
152,15.093
153,14.760
154,14.620
155,14.720
156,14.880
157,15.040
158,14.820
159,14.840
160,15.333
161,15.520
162,15.013
163,14.773
164,15.507
165,15.487
166,14.680
167,14.313
168,13.927
