Distance_(pixels),Gray_Value
0,9.673
1,9.807
2,10.087
3,10.107
4,10.053
5,10.200
6,10.607
7,10.780
8,10.440
9,10.153
10,10.433
11,10.627
12,10.207
13,10.193
14,10.180
15,9.767
16,10.040
17,10.320
18,10.880
19,11.573
20,11.707
21,11.147
22,10.787
23,10.760
24,11.580
25,11.120
26,10.960
27,11.033
28,10.953
29,10.913
30,11.033
31,11.107
32,11.460
33,11.533
34,11.513
35,11.747
36,12.353
37,12.553
38,12.267
39,11.787
40,12.507
41,12.060
42,11.533
43,11.267
44,11.313
45,11.647
46,12.180
47,12.487
48,12.093
49,11.987
50,11.953
51,12.160
52,12.653
53,12.767
54,12.607
55,12.133
56,12.013
57,11.347
58,12.093
59,13.093
60,13.513
61,13.273
62,12.780
63,12.040
64,12.113
65,13.580
66,13.247
67,13.500
68,13.333
69,12.833
70,13.760
71,12.827
72,13.287
73,13.407
74,13.113
75,12.780
76,13.707
77,15.000
78,14.940
79,13.873
80,13.487
81,13.493
82,13.273
83,14.440
84,15.653
85,15.480
86,14.653
87,14.180
88,14.147
89,14.180
90,14.040
91,14.720
92,14.840
93,14.160
94,14.580
95,14.647
96,15.080
97,15.080
98,14.553
99,15.933
100,15.973
101,15.233
102,15.933
103,15.040
104,14.573
105,14.160
106,14.687
107,15.660
108,16.013
109,16.067
110,15.640
111,14.920
112,15.100
113,15.193
114,15.220
115,15.040
116,15.080
117,15.240
118,15.280
119,15.220
120,15.180
121,15.520
122,15.627
123,15.720
124,15.847
125,16.027
126,15.473
127,14.913
128,15.707
129,16.240
130,15.900
131,16.200
132,16.007
133,15.540
134,15.853
135,15.713
136,15.293
137,15.473
138,15.893
139,15.953
140,15.600
141,15.733
142,15.693
143,15.267
144,16.180
145,16.500
146,15.807
147,16.113
148,16.640
149,16.420
150,16.800
151,17.013
152,16.047
153,15.853
154,16.133
155,16.980
156,16.253
157,15.780
158,16.580
159,16.333
160,16.127
161,16.147
162,16.487
163,16.440
164,16.233
165,16.927
166,17.107
167,16.060
168,16.440
169,16.807
170,15.693
171,15.373
172,15.527
173,16.093
174,17.187
175,17.367
176,17.467
177,16.827
178,16.493
179,16.347
180,16.187
181,16.307
182,16.547
183,16.453
184,16.673
185,17.073
186,16.447
187,16.100
188,16.993
189,17.753
190,17.253
191,16.420
192,16.233
193,15.920
194,16.847
195,17.447
196,17.140
197,17.240
198,17.587
199,17.047
200,17.420
201,17.120
202,16.707
203,16.667
204,17.287
205,18.247
206,17.847
207,16.247
208,17.627
209,17.447
210,18.047
211,18.067
212,17.127
213,17.087
214,17.407
215,16.867
216,18.007
217,17.660
218,17.207
219,17.347
220,18.087
221,18.227
222,17.247
223,16.307
224,17.213
225,17.573
226,18.220
227,18.600
228,18.647
229,17.947
230,17.073
231,16.553
232,16.800
233,18.140
234,18.173
235,18.493
236,18.927
237,18.867
238,18.687
239,17.927
240,18.053
241,18.420
242,17.873
243,18.020
244,17.553
245,17.060
246,17.853
247,18.280
248,18.913
249,18.540
250,17.880
251,17.620
252,17.773
253,17.880
254,17.733
255,17.953
256,18.173
257,17.560
258,17.880
259,18.287
260,18.140
261,18.440
262,18.527
263,17.707
264,18.440
265,18.100
266,18.427
267,18.367
268,17.673
269,17.640
270,17.947
271,17.807
272,18.127
273,17.473
274,18.153
275,18.673
276,17.900
277,17.960
278,18.367
279,18.127
280,17.833
281,17.487
282,17.393
283,18.007
284,18.713
285,18.793
286,18.000
287,17.293
288,18.133
289,17.893
290,17.993
291,17.793
292,17.173
293,17.553
294,18.093
295,17.753
296,18.593
297,18.653
298,18.493
299,17.973
300,17.533
301,17.873
302,18.413
303,18.287
304,19.160
305,18.587
306,18.307
307,18.047
308,17.660
309,18.233
310,19.113
311,19.213
312,18.273
313,18.833
314,19.293
315,19.033
316,18.453
317,18.433
318,18.620
319,18.433
320,20.033
321,19.207
322,18.273
323,18.267
324,18.893
325,19.507
326,19.020
327,18.220
328,18.593
329,18.487
330,18.993
331,19.547
332,19.173
333,18.987
334,19.213
335,19.313
336,19.347
337,18.507
338,19.167
339,19.427
340,18.600
341,19.020
342,19.967
343,19.347
344,19.740
345,19.060
346,19.147
347,19.287
348,19.207
349,19.927
350,20.060
351,18.727
352,18.240
353,18.980
354,19.193
355,19.753
356,19.547
357,19.373
358,20.047
359,19.553
360,19.607
361,19.227
362,19.547
363,19.267
364,18.587
365,19.760
366,20.800
367,20.020
368,20.267
369,19.613
370,19.407
371,20.153
372,20.707
373,20.453
374,20.207
375,20.373
376,20.067
377,20.353
378,20.607
379,20.273
380,19.667
381,19.933
382,20.447
383,20.253
384,21.513
385,22.073
386,21.700
387,20.660
388,20.873
389,21.853
390,21.793
391,20.853
392,21.793
393,21.333
394,20.987
395,20.887
396,21.240
397,21.580
398,21.473
399,20.920
400,21.240
401,21.007
402,21.493
403,21.560
404,21.013
405,21.167
406,21.527
407,21.200
408,22.213
409,21.800
410,22.007
411,22.647
412,22.687
413,22.307
414,21.947
415,21.660
416,21.933
417,22.247
418,22.807
419,23.067
420,22.827
421,22.887
422,23.147
423,23.173
424,22.607
425,22.107
426,22.013
427,22.227
428,22.527
429,22.647
430,22.327
431,21.907
432,22.373
433,21.773
434,21.480
435,22.467
436,23.573
437,23.113
438,22.413
439,22.573
440,24.360
441,23.100
442,22.813
443,22.973
444,22.980
445,23.600
446,24.133
447,23.513
448,23.813
449,23.013
450,22.920
451,23.440
452,24.240
453,25.080
