Wavelength,Gray_Value
181.18,14.452153846153845
181.4162,14.452153846153845
181.6524,14.452153846153845
181.8886,14.452153846153845
182.1248,14.452153846153845
182.36100000000002,14.452153846153845
182.59720000000002,14.452153846153845
182.8334,14.452153846153845
183.0696,14.452153846153845
183.3058,14.452153846153845
183.542,14.452153846153845
183.7782,14.452153846153845
184.0144,14.452153846153845
184.25060000000002,14.93069230769231
184.48680000000002,14.93069230769231
184.723,14.93069230769231
184.9592,14.93069230769231
185.1954,14.93069230769231
185.4316,14.93069230769231
185.6678,14.93069230769231
185.904,14.93069230769231
186.1402,14.93069230769231
186.37640000000002,14.93069230769231
186.61260000000001,14.93069230769231
186.8488,14.93069230769231
187.085,14.93069230769231
187.3212,14.10246153846154
187.5574,14.10246153846154
187.7936,14.10246153846154
188.0298,14.10246153846154
188.26600000000002,14.10246153846154
188.50220000000002,14.10246153846154
188.7384,14.10246153846154
188.9746,14.10246153846154
189.2108,14.10246153846154
189.447,14.10246153846154
189.6832,14.10246153846154
189.9194,14.10246153846154
190.1556,14.10246153846154
190.39180000000002,15.11338461538462
190.62800000000001,15.11338461538462
190.8642,15.11338461538462
191.1004,15.11338461538462
191.3366,15.11338461538462
191.5728,15.11338461538462
191.809,15.11338461538462
192.0452,15.11338461538462
192.28140000000002,15.11338461538462
192.51760000000002,15.11338461538462
192.7538,15.11338461538462
192.99,15.11338461538462
193.2262,15.11338461538462
193.4624,14.867692307692304
193.6986,14.867692307692304
193.9348,14.867692307692304
194.171,14.867692307692304
194.40720000000002,14.867692307692304
194.6434,14.867692307692304
194.8796,14.867692307692304
195.1158,14.867692307692304
195.352,14.867692307692304
195.5882,14.867692307692304
195.8244,14.867692307692304
196.0606,14.867692307692304
196.29680000000002,14.867692307692304
196.53300000000002,14.398846153846153
196.7692,14.398846153846153
197.0054,14.398846153846153
197.2416,14.398846153846153
197.4778,14.398846153846153
197.714,14.398846153846153
197.9502,14.398846153846153
198.1864,14.398846153846153
198.42260000000002,14.398846153846153
198.6588,14.398846153846153
198.895,14.398846153846153
199.1312,14.398846153846153
199.3674,14.398846153846153
199.6036,15.21376923076923
199.8398,15.21376923076923
200.07600000000002,15.21376923076923
200.31220000000002,15.21376923076923
200.54840000000002,15.21376923076923
200.7846,15.21376923076923
201.0208,15.21376923076923
201.257,15.21376923076923
201.4932,15.21376923076923
201.7294,15.21376923076923
201.9656,15.21376923076923
202.2018,15.21376923076923
202.43800000000002,15.21376923076923
202.6742,14.872230769230766
202.9104,14.872230769230766
203.1466,14.872230769230766
203.3828,14.872230769230766
203.619,14.872230769230766
203.8552,14.872230769230766
204.09140000000002,14.872230769230766
204.32760000000002,14.872230769230766
204.56380000000001,14.872230769230766
204.8,14.872230769230766
205.0362,14.872230769230766
205.2724,14.872230769230766
205.5086,14.872230769230766
205.7448,14.918846153846154
205.981,14.918846153846154
206.2172,14.918846153846154
206.45340000000002,14.918846153846154
206.6896,14.918846153846154
206.9258,14.918846153846154
207.162,14.918846153846154
207.3982,14.918846153846154
207.6344,14.918846153846154
207.8706,14.918846153846154
208.10680000000002,14.918846153846154
208.34300000000002,14.918846153846154
208.57920000000001,14.918846153846154
208.8154,14.28369230769231
209.0516,14.28369230769231
209.2878,14.28369230769231
209.524,14.28369230769231
209.7602,14.28369230769231
209.9964,14.28369230769231
210.2326,14.28369230769231
210.46880000000002,14.28369230769231
210.705,14.28369230769231
210.9412,14.28369230769231
211.1774,14.28369230769231
211.4136,14.28369230769231
211.6498,14.28369230769231
211.886,15.104307692307689
212.12220000000002,15.104307692307689
212.35840000000002,15.104307692307689
212.5946,15.104307692307689
212.8308,15.104307692307689
213.067,15.104307692307689
213.3032,15.104307692307689
213.5394,15.104307692307689
213.7756,15.104307692307689
214.0118,15.104307692307689
214.248,15.104307692307689
214.48420000000002,15.104307692307689
214.7204,15.104307692307689
214.9566,15.47876923076923
215.1928,15.47876923076923
215.429,15.47876923076923
215.6652,15.47876923076923
215.9014,15.47876923076923
216.13760000000002,15.47876923076923
216.37380000000002,15.47876923076923
216.61,15.47876923076923
216.8462,15.47876923076923
217.0824,15.47876923076923
217.3186,15.47876923076923
217.5548,15.47876923076923
217.791,15.47876923076923
218.0272,14.679307692307694
218.2634,14.679307692307694
218.49960000000002,14.679307692307694
218.7358,14.679307692307694
218.972,14.679307692307694
219.2082,14.679307692307694
219.4444,14.679307692307694
219.6806,14.679307692307694
219.91680000000002,14.679307692307694
220.15300000000002,14.679307692307694
220.38920000000002,14.679307692307694
220.6254,14.679307692307694
220.8616,14.679307692307694
221.0978,15.032076923076922
221.334,15.032076923076922
221.5702,15.032076923076922
221.8064,15.032076923076922
222.0426,15.032076923076922
222.2788,15.032076923076922
222.51500000000001,15.032076923076922
222.7512,15.032076923076922
222.9874,15.032076923076922
223.2236,15.032076923076922
223.4598,15.032076923076922
223.696,15.032076923076922
223.93220000000002,15.032076923076922
224.16840000000002,16.046615384615386
224.40460000000002,16.046615384615386
224.6408,16.046615384615386
224.877,16.046615384615386
225.1132,16.046615384615386
225.3494,16.046615384615386
225.5856,16.046615384615386
225.8218,16.046615384615386
226.058,16.046615384615386
226.2942,16.046615384615386
226.53040000000001,16.046615384615386
226.7666,16.046615384615386
227.0028,16.046615384615386
227.239,15.747923076923078
227.4752,15.747923076923078
227.7114,15.747923076923078
227.94760000000002,15.747923076923078
228.18380000000002,15.747923076923078
228.42000000000002,15.747923076923078
228.6562,15.747923076923078
228.8924,15.747923076923078
229.1286,15.747923076923078
229.3648,15.747923076923078
229.601,15.747923076923078
229.8372,15.747923076923078
230.0734,15.747923076923078
230.3096,16.251
230.5458,16.251
230.782,16.251
231.0182,16.251
231.2544,16.251
231.4906,16.251
231.7268,16.251
231.96300000000002,16.251
232.19920000000002,16.251
232.43540000000002,16.251
232.6716,16.251
232.9078,16.251
233.144,16.251
233.3802,15.690076923076923
233.6164,15.690076923076923
233.8526,15.690076923076923
234.0888,15.690076923076923
234.325,15.690076923076923
234.5612,15.690076923076923
234.7974,15.690076923076923
235.0336,15.690076923076923
235.2698,15.690076923076923
235.506,15.690076923076923
235.7422,15.690076923076923
235.97840000000002,15.690076923076923
236.21460000000002,15.690076923076923
236.45080000000002,15.710769230769232
236.687,15.710769230769232
236.9232,15.710769230769232
237.1594,15.710769230769232
237.3956,15.710769230769232
237.6318,15.710769230769232
237.868,15.710769230769232
238.1042,15.710769230769232
238.3404,15.710769230769232
238.5766,15.710769230769232
