Distance_(pixels),Gray_Value
0,5.080
1,4.980
2,4.913
3,5.267
4,6.047
5,6.020
6,5.633
7,5.307
8,5.720
9,5.513
10,5.373
11,5.160
12,5.127
13,5.247
14,5.573
15,5.873
16,5.540
17,5.360
18,5.780
19,5.973
20,5.347
21,5.380
22,5.960
23,5.653
24,5.333
25,5.993
26,6.020
27,5.253
28,4.980
29,5.473
30,5.640
31,5.260
32,5.580
33,5.473
34,5.420
35,5.307
36,5.540
37,5.787
38,5.607
39,5.120
40,5.687
41,5.587
42,5.627
43,5.527
44,5.640
45,5.620
46,5.673
47,5.880
48,6.033
49,6.073
50,6.213
51,6.427
52,6.427
53,6.180
54,5.920
55,5.700
56,5.300
57,5.773
58,5.933
59,5.820
60,6.240
61,6.753
62,6.467
63,5.807
64,6.233
65,5.807
66,5.873
67,6.053
68,6.167
69,6.473
70,6.720
71,6.420
72,6.367
73,5.873
74,5.700
75,5.633
76,5.587
77,6.033
78,6.860
79,6.980
80,6.407
81,5.967
82,5.987
83,6.113
84,6.240
85,6.253
86,6.280
87,5.973
88,5.947
89,6.093
90,6.393
91,6.380
92,5.993
93,5.807
94,5.933
95,6.140
96,6.240
97,5.873
98,5.753
99,5.940
100,6.513
101,6.673
102,6.107
103,5.687
104,6.820
105,6.020
106,5.807
107,5.880
108,5.947
109,6.340
110,6.300
111,5.720
112,6.227
113,6.007
114,5.793
115,5.687
116,5.580
117,5.493
118,5.527
119,5.567
120,5.593
121,5.533
122,5.533
123,5.713
124,5.967
125,5.807
126,5.533
127,5.253
128,5.853
129,6.093
130,6.387
131,6.587
132,6.387
133,5.840
134,5.307
135,5.020
136,5.693
137,6.067
138,6.427
139,6.187
140,5.600
141,5.187
142,5.587
143,5.807
144,5.960
145,5.840
146,5.573
147,5.247
148,5.353
149,5.700
150,5.860
151,5.787
152,5.767
153,6.140
154,6.040
155,5.673
156,5.813
157,6.253
158,5.913
159,5.300
160,5.760
161,5.693
162,5.587
163,5.473
164,5.580
165,5.667
166,5.360
167,4.967
168,5.987
169,5.867
170,6.467
171,6.733
172,6.233
173,6.113
174,5.960
175,5.467
176,5.033
177,5.327
178,5.713
179,5.720
180,5.620
181,5.587
182,5.727
183,5.800
184,5.820
185,5.733
186,5.600
187,5.407
188,5.667
189,5.993
190,5.773
191,5.467
192,5.513
193,5.393
194,5.160
195,5.420
196,6.053
197,5.840
198,5.373
199,5.433
200,5.673
201,5.940
202,5.893
203,5.613
204,5.367
205,5.373
206,5.413
207,5.367
208,5.807
209,5.520
210,5.327
211,5.207
212,5.220
213,5.327
214,5.533
215,5.613
216,5.740
217,5.513
218,5.780
219,5.960
220,5.413
221,5.587
222,6.160
223,6.320
224,5.527
225,5.313
226,5.600
227,5.893
228,5.633
229,5.673
230,5.440
231,5.140
232,5.893
233,5.833
234,5.680
235,5.507
236,5.393
237,5.313
238,5.407
239,5.507
240,6.327
241,6.213
242,5.927
243,5.773
244,5.813
245,5.820
246,6.133
247,6.233
248,5.727
249,6.000
250,6.327
251,6.133
252,5.787
253,5.887
254,5.893
255,5.367
256,5.427
257,5.700
258,6.140
259,6.260
260,6.060
261,6.173
262,6.133
263,5.833
264,5.720
265,5.647
266,5.400
267,5.887
268,6.340
269,6.253
270,6.127
271,5.927
272,5.933
273,5.987
274,6.067
275,6.287
276,6.647
277,6.973
278,6.700
279,6.133
280,6.547
281,6.580
282,6.327
283,6.180
284,6.687
285,6.900
286,6.540
287,5.987
288,6.007
289,6.207
290,6.187
291,5.767
292,5.707
293,6.247
294,6.573
295,6.520
296,6.387
297,5.940
298,5.967
299,6.247
300,6.127
301,6.160
302,6.340
303,5.893
304,6.120
305,6.420
306,6.360
307,6.320
308,6.527
309,6.587
310,6.320
311,6.400
312,6.633
313,6.540
314,5.880
315,6.127
316,6.367
317,6.260
318,6.587
319,6.127
320,6.780
321,6.520
322,6.433
323,6.427
324,6.733
325,6.933
326,6.833
327,6.707
328,6.580
329,6.753
330,6.960
331,7.027
332,6.980
333,6.947
334,6.913
335,6.813
336,6.860
337,7.047
338,6.913
339,6.973
340,7.087
341,7.147
342,7.053
343,6.460
344,7.167
345,7.353
346,7.320
347,6.973
348,6.613
349,6.667
350,6.873
351,6.987
352,7.667
353,7.767
354,7.553
355,7.380
356,7.627
357,7.527
358,7.367
359,7.387
360,7.627
361,7.840
362,7.587
363,7.620
364,7.713
365,7.567
366,7.173
367,7.380
368,8.107
369,8.180
370,8.040
371,7.740
372,7.773
373,8.080
374,7.993
375,7.707
376,7.953
377,7.820
378,8.093
379,8.200
380,8.093
381,8.520
382,8.673
383,7.727
384,8.060
385,8.113
386,7.880
387,7.967
388,8.773
389,8.767
390,8.333
391,8.327
392,8.173
393,8.460
394,8.393
395,8.033
396,7.947
397,8.053
398,7.960
399,7.933
400,8.373
401,8.533
402,9.173
403,9.107
404,8.640
405,8.693
406,8.867
407,8.513
408,8.413
409,8.327
410,8.520
411,8.760
412,8.680
413,8.300
414,8.040
415,7.873
416,9.560
417,9.127
418,9.167
419,9.067
420,8.720
421,8.873
422,9.093
423,8.880
424,8.227
425,8.353
426,8.273
427,8.220
428,8.540
429,8.853
430,8.880
431,8.573
432,9.573
433,9.520
434,9.460
435,9.340
436,9.513
437,9.800
438,9.780
439,9.720
440,9.600
441,9.800
442,9.360
443,9.413
444,9.407
445,9.580
446,10.140
447,9.253
448,9.647
449,10.047
450,9.613
451,9.853
452,10.207
453,10.253
454,10.473
455,9.753
456,9.767
457,9.960
458,10.767
459,10.540
460,9.767
461,10.313
462,11.093
463,10.693
464,10.413
465,10.167
466,10.520
467,10.367
468,10.113
469,10.767
470,11.053
471,10.320
472,10.947
473,10.600
474,11.000
475,10.753
476,10.160
477,10.553
478,11.193
479,10.620
480,12.340
481,11.967
482,11.973
483,12.093
484,11.540
485,11.113
486,11.533
487,12.500
488,12.413
489,12.400
490,13.280
491,14.260
492,14.800
493,15.300
494,15.573
495,15.220
496,16.800
497,16.633
498,16.513
499,16.700
500,17.267
501,17.607
502,17.507
503,16.987
504,18.413
505,18.993
506,19.220
507,19.480
508,18.827
509,17.267
510,17.547
511,18.073
512,19.480
513,19.140
514,18.760
515,18.560
516,19.000
517,19.360
518,19.120
519,18.980
520,19.360
521,19.740
522,19.620
523,18.980
524,18.500
525,18.540
526,19.060
527,19.300
528,19.033
529,20.693
530,20.673
531,19.793
532,20.000
533,20.740
534,20.493
535,19.873
536,20.460
537,20.780
538,20.007
539,20.467
540,20.953
541,21.033
542,21.533
543,20.627
544,20.713
545,21.300
546,21.620
547,22.080
548,22.980
549,22.740
550,21.500
551,20.760
552,22.500
553,22.680
554,22.600
555,23.080
556,22.680
557,22.200
558,22.820
559,22.240
560,22.473
561,23.553
562,23.987
563,22.787
564,22.360
565,23.260
566,23.793
567,23.073
568,24.333
569,23.433
570,23.413
571,23.313
572,22.953
573,23.413
574,24.227
575,23.787
576,24.140
577,24.360
578,24.300
579,24.040
580,24.300
581,24.400
582,23.900
583,23.460
584,23.807
585,24.427
586,25.220
587,24.880
588,24.100
589,23.880
590,24.033
591,23.793
592,23.887
593,24.427
594,25.300
595,25.380
596,25.000
597,25.200
598,25.887
599,25.607
600,25.640
601,24.500
602,24.587
603,24.867
604,24.633
605,25.613
606,26.447
607,25.747
608,25.833
609,25.453
610,25.913
611,26.853
612,26.993
613,26.373
614,25.673
615,25.153
616,25.893
617,25.573
618,25.853
619,26.393
620,25.633
621,25.053
622,25.313
623,25.293
624,26.440
625,27.160
626,25.767
627,26.047
628,26.373
629,25.213
630,25.867
631,26.407
632,26.967
633,26.167
634,25.987
635,26.207
636,26.187
637,26.327
638,26.113
639,25.453
640,26.587
641,26.467
642,26.607
643,26.527
644,26.747
645,27.127
646,27.320
647,26.560
648,26.720
649,26.980
650,27.100
651,26.980
652,26.787
653,26.707
654,26.267
655,26.267
656,26.200
657,26.873
658,28.027
659,27.427
660,26.227
661,27.487
662,28.847
663,27.627
664,27.700
665,26.980
666,27.713
667,28.513
668,27.940
669,27.480
670,27.280
671,26.800
672,26.980
673,27.020
674,26.873
675,26.933
676,27.647
677,28.367
678,28.587
679,27.987
680,28.580
681,28.160
682,28.667
683,28.787
684,28.360
685,28.920
686,29.267
687,28.333
688,28.580
689,29.440
690,29.760
691,28.860
692,28.520
693,28.580
694,28.540
695,28.240
696,29.100
697,29.540
698,29.980
699,29.700
700,29.220
701,29.340
702,29.340
703,28.573
704,29.293
705,29.000
706,28.520
707,29.080
708,30.233
709,30.593
710,29.853
711,28.833
712,29.953
713,30.433
714,30.393
715,29.733
716,29.553
717,29.853
718,29.653
719,28.893
720,29.527
721,29.407
722,29.240
723,29.760
724,30.393
725,29.933
726,29.047
727,28.793
728,29.047
729,29.227
730,29.240
731,29.100
732,28.820
733,29.120
734,29.713
735,30.153
736,30.440
737,30.520
738,29.227
739,29.207
740,29.667
741,29.687
742,30.273
743,30.333
744,29.787
745,29.167
746,29.553
747,29.773
748,28.687
749,29.107
750,30.387
751,29.707
752,29.507
753,29.807
754,30.220
755,30.500
756,30.253
757,29.793
758,29.207
759,28.407
760,28.673
761,29.173
762,29.447
763,29.187
764,29.140
765,29.840
766,29.933
767,29.133
768,29.240
769,29.360
770,29.640
771,29.400
772,29.040
773,28.800
774,29.240
775,29.800
776,29.560
777,28.960
778,29.160
779,29.380
780,29.373
781,29.813
782,29.933
783,29.073
784,29.413
785,29.353
786,29.613
787,29.813
788,29.667
789,29.267
790,29.027
791,29.247
792,29.047
793,28.907
794,28.887
795,29.167
796,29.647
797,30.367
798,30.067
799,28.827
800,29.680
