Distance_(pixels),Gray_Value
0,7.553
1,7.240
2,7.260
3,7.673
4,8.787
5,9.320
6,9.547
7,9.200
8,8.427
9,8.227
10,8.087
11,8.173
12,8.273
13,8.513
14,8.267
15,8.120
16,8.487
17,8.693
18,8.620
19,7.993
20,7.713
21,8.447
22,9.067
23,8.807
24,8.727
25,8.313
26,8.333
27,9.140
28,9.340
29,9.447
30,8.940
31,8.407
32,8.047
33,7.920
34,7.707
35,8.033
36,8.260
37,8.333
38,8.453
39,8.467
40,9.147
41,8.247
42,7.933
43,8.727
44,9.300
45,9.007
46,8.253
47,7.993
48,7.913
49,7.927
50,8.393
51,8.607
52,8.193
53,8.680
54,9.073
55,8.427
56,7.953
57,8.167
58,8.353
59,8.380
60,7.980
61,8.367
62,8.660
63,8.253
64,7.667
65,8.173
66,8.680
67,8.367
68,7.707
69,7.020
70,6.440
71,5.887
72,7.067
73,6.693
74,6.767
75,7.380
76,8.173
77,8.607
78,8.927
79,9.147
80,8.973
81,9.173
82,9.033
83,8.960
84,9.113
85,9.093
86,8.640
87,8.207
88,7.780
89,7.693
90,7.693
91,7.513
92,7.233
93,6.960
94,6.480
95,6.280
96,6.820
97,7.480
98,7.713
99,7.393
100,7.607
101,8.253
102,8.347
103,7.860
104,7.987
105,8.107
106,8.207
107,8.313
108,8.173
109,8.207
110,8.147
111,8.147
112,8.487
113,8.133
114,7.727
115,7.780
116,7.480
117,7.353
118,7.367
119,7.567
120,7.933
121,7.707
122,7.547
123,7.493
124,8.100
125,8.340
126,8.240
127,7.740
128,8.573
129,8.073
130,7.467
131,6.940
132,7.007
133,7.287
134,7.860
135,8.420
136,9.560
137,9.573
138,9.400
139,9.080
140,8.540
141,8.160
142,7.747
143,7.667
144,7.840
145,7.287
146,6.687
147,6.500
148,6.767
149,7.053
150,6.967
151,6.927
152,7.033
153,6.847
154,6.773
155,7.653
156,8.333
157,8.293
158,7.453
159,7.140
160,6.653
161,7.147
162,7.693
163,7.720
164,7.087
165,6.833
166,7.107
167,7.293
168,6.860
169,6.873
170,6.793
171,7.133
172,7.740
173,7.847
174,7.053
175,6.347
176,6.667
177,6.593
178,7.060
179,7.327
180,7.633
181,8.413
182,8.360
183,7.593
184,6.173
185,5.887
186,5.907
187,6.073
188,6.080
189,6.080
190,6.300
191,6.800
192,7.980
193,8.707
194,8.387
195,7.087
196,6.020
197,5.800
198,6.120
199,6.220
200,7.200
201,7.800
202,7.567
203,7.287
204,7.107
205,6.467
206,6.093
207,6.447
208,6.800
209,7.160
210,7.567
211,7.067
212,7.193
213,7.473
214,7.893
215,7.973
216,8.520
217,7.873
218,7.373
219,7.507
220,7.667
221,7.707
222,7.473
223,7.553
224,7.333
225,7.553
226,7.520
227,7.100
228,6.893
229,7.247
230,7.160
231,6.947
232,7.047
233,7.047
234,7.473
235,7.193
236,6.513
237,6.653
238,6.793
239,6.540
240,6.620
241,6.887
242,7.293
243,7.767
244,8.067
245,8.667
246,8.653
247,8.133
248,7.667
249,7.427
250,7.200
251,7.040
252,6.900
253,6.840
254,6.680
255,6.760
256,6.533
257,6.727
258,7.127
259,7.460
260,7.720
261,7.580
262,6.900
263,6.640
264,6.033
265,6.393
