Distance_(pixels),Gray_Value
0,29.287
1,28.750
2,28.390
3,29.053
4,29.787
5,29.543
6,28.453
7,27.953
8,28.167
9,27.667
10,27.557
11,27.857
12,28.253
13,28.163
14,27.947
15,27.967
16,28.547
17,28.987
18,28.883
19,28.397
20,27.793
21,27.743
22,28.063
23,28.160
24,28.757
25,28.437
26,27.940
27,27.743
28,27.533
29,27.510
30,27.150
31,27.173
32,27.990
33,28.157
34,27.423
35,26.853
36,27.233
37,27.800
38,27.373
39,26.367
40,26.087
41,26.440
42,27.060
43,27.413
44,27.250
45,26.770
46,26.303
47,26.217
48,26.313
49,25.743
50,25.543
51,26.000
52,26.340
53,26.500
54,26.210
55,25.347
56,24.450
57,25.400
58,26.407
59,26.340
60,25.477
61,25.403
62,24.917
63,24.237
64,24.500
65,24.647
66,24.480
67,24.097
68,23.940
69,24.110
70,23.993
71,23.923
72,23.820
73,24.200
74,23.643
75,22.710
76,22.430
77,22.847
78,22.930
79,23.143
80,23.857
81,23.817
82,23.607
83,23.607
84,23.840
85,24.150
86,23.827
87,23.223
88,23.430
89,23.580
90,23.803
91,23.370
92,22.437
93,22.397
94,22.413
95,21.913
96,22.110
97,22.110
98,21.813
99,21.447
100,21.457
101,22.647
102,22.810
103,21.840
104,21.930
105,22.240
106,22.193
107,21.767
108,21.110
109,20.870
110,20.850
111,20.830
112,21.313
113,21.493
114,21.727
115,21.517
116,20.133
117,19.773
118,19.907
119,19.783
120,20.423
121,20.880
122,21.100
123,20.720
124,19.990
125,19.630
126,19.827
127,20.180
128,20.507
129,20.423
130,20.007
131,19.570
132,18.973
133,19.547
134,19.557
135,18.883
136,19.167
137,19.893
138,20.823
139,21.307
140,21.507
141,21.357
142,20.420
143,19.497
144,18.787
145,19.013
146,19.350
147,20.523
148,21.457
149,21.360
150,20.570
151,20.197
152,20.603
153,19.830
154,18.710
155,18.753
156,19.793
157,20.483
158,20.003
159,19.817
160,20.800
161,20.997
162,20.777
163,20.507
164,20.230
165,20.127
166,20.013
167,20.377
168,20.360
169,20.730
170,21.087
171,21.073
172,20.973
173,21.357
174,21.063
175,20.107
176,18.740
177,18.863
178,18.890
179,19.467
180,19.970
181,20.120
182,20.017
183,20.027
184,20.697
185,20.287
186,19.740
187,19.753
188,19.420
189,19.127
190,18.577
191,18.587
192,19.317
193,19.120
194,18.703
195,18.943
196,19.797
197,19.997
198,19.383
199,18.817
200,18.823
201,18.400
202,18.623
203,18.507
204,18.023
205,18.753
206,19.113
207,18.327
208,18.247
209,17.950
210,17.470
211,17.070
212,16.643
213,16.457
214,16.690
215,17.130
216,16.887
217,17.483
218,17.497
219,17.227
220,17.457
221,18.153
222,18.127
223,17.490
224,17.520
225,17.327
226,17.257
227,17.163
228,16.950
229,17.087
230,16.847
231,15.997
232,15.737
233,16.460
234,17.150
235,17.290
236,16.707
237,16.287
238,16.120
239,16.147
240,15.757
241,15.690
242,16.147
243,17.377
244,18.093
245,17.483
246,16.147
247,15.207
248,14.927
