Distance_(pixels),Gray_Value
0,32.303
1,32.077
2,32.220
3,32.410
4,32.227
5,32.207
6,32.070
7,31.590
8,32.357
9,32.493
10,32.600
11,32.037
12,31.013
13,31.423
14,32.080
15,32.277
16,32.123
17,32.010
18,32.130
19,32.063
20,30.650
21,30.297
22,30.693
23,30.677
24,31.637
25,32.533
26,32.463
27,31.193
28,30.900
29,31.753
30,31.707
31,30.707
32,30.553
33,30.743
34,30.660
35,30.563
36,30.347
37,29.870
38,29.687
39,30.173
40,31.403
41,31.023
42,30.600
43,30.270
44,30.060
45,30.140
46,30.270
47,30.727
48,30.470
49,30.353
50,29.983
51,29.753
52,29.707
53,29.987
54,30.100
55,30.223
56,30.127
57,30.093
58,29.740
59,29.900
60,30.113
61,30.503
62,30.270
63,29.893
64,29.953
65,29.650
66,29.337
67,29.513
68,29.750
69,29.947
70,29.567
71,29.113
72,29.250
73,29.370
74,29.187
75,29.183
76,29.583
77,30.193
78,29.897
79,29.243
80,28.153
81,27.553
82,27.453
83,28.267
84,28.530
85,28.583
86,28.070
87,27.227
88,27.523
89,27.820
90,27.927
91,27.857
92,27.740
93,27.617
94,27.157
95,27.097
96,27.673
97,27.303
98,27.013
99,27.170
100,27.507
101,27.487
102,26.753
103,26.093
104,26.280
105,26.727
106,26.807
107,25.817
108,25.220
109,26.333
110,27.077
111,26.813
112,27.077
113,26.950
114,26.687
115,26.693
116,26.947
117,26.930
118,27.017
119,27.133
120,27.383
121,27.323
122,27.230
123,26.890
124,26.237
125,26.467
126,26.597
127,26.063
128,26.553
129,26.717
130,26.960
131,26.933
132,26.547
133,26.230
134,26.320
135,26.703
136,26.963
137,27.983
138,28.733
139,28.177
140,27.303
141,27.647
142,27.620
143,26.843
144,25.687
145,25.810
146,26.583
147,26.473
148,25.707
149,26.363
150,27.137
151,26.537
152,27.363
153,27.720
154,28.143
155,27.997
156,27.343
157,26.607
158,26.130
159,26.033
160,26.443
161,26.917
162,27.373
163,27.123
164,26.607
165,26.867
166,26.660
167,25.990
168,25.523
169,25.560
170,25.293
171,25.130
172,25.170
173,24.950
174,24.810
175,24.933
176,26.047
177,25.513
178,24.843
179,24.407
180,24.147
