Distance_(pixels),Gray_Value
0,11.500
1,11.567
2,12.673
3,13.540
4,13.020
5,12.387
6,11.893
7,11.127
8,11.160
9,11.173
10,11.347
11,11.653
12,11.880
13,12.027
14,11.867
15,11.887
16,12.687
17,12.700
18,12.160
19,11.587
20,11.087
21,11.160
22,11.267
23,11.667
24,12.533
25,12.313
26,12.247
27,11.987
28,11.820
29,12.120
30,12.100
31,11.747
32,12.587
33,12.847
34,12.720
35,12.533
36,11.947
37,11.467
38,11.060
39,11.147
40,11.827
41,12.047
42,12.193
43,12.007
44,11.547
45,11.193
46,10.820
47,10.447
48,10.647
49,10.827
50,11.107
51,11.747
52,11.933
53,11.607
54,10.693
55,10.113
56,10.853
57,11.233
58,11.767
59,11.687
60,11.620
61,12.180
62,12.127
63,11.307
64,10.693
65,11.073
66,11.480
67,11.527
68,11.593
69,11.727
70,11.560
71,11.520
72,10.880
73,10.747
74,10.427
75,10.253
76,10.640
77,11.280
78,11.447
79,11.273
80,10.453
81,9.787
82,9.547
83,10.447
84,11.893
85,12.513
86,11.920
87,10.940
88,10.520
89,10.273
90,10.313
91,10.540
92,10.787
93,11.107
94,10.840
95,10.047
96,10.673
97,10.653
98,10.720
99,10.600
100,10.333
101,10.753
102,11.280
103,11.700
104,11.453
105,10.973
106,10.473
107,10.113
108,9.893
109,9.853
110,9.693
111,9.647
112,9.373
113,9.720
114,9.987
115,10.173
116,10.640
117,10.793
118,10.047
119,9.060
120,7.693
121,7.607
122,7.853
123,9.033
124,10.380
125,10.820
126,10.660
127,10.567
128,9.227
129,9.173
130,9.333
131,9.153
132,8.920
133,9.420
134,9.887
135,9.520
136,9.547
137,9.587
138,9.727
139,10.127
140,9.873
141,9.093
142,8.620
143,8.820
144,9.873
145,9.527
146,8.973
147,8.800
148,8.947
149,9.220
150,9.127
151,9.067
152,8.967
153,8.927
154,8.600
155,8.100
156,7.673
157,7.847
158,8.140
159,8.353
160,9.247
161,10.027
162,9.720
163,8.667
164,8.293
165,8.260
166,8.260
167,8.607
168,9.320
169,9.253
170,8.900
171,8.533
172,8.380
173,8.753
174,8.533
175,8.387
176,9.167
177,9.627
178,9.573
179,8.420
180,7.153
181,7.313
182,7.713
183,7.333
184,7.580
185,8.220
186,8.580
187,7.753
188,6.873
189,7.147
190,7.360
191,6.960
192,7.387
193,7.513
194,7.593
195,7.853
196,7.493
197,7.853
198,8.053
199,7.633
200,7.553
201,7.100
202,6.660
203,6.493
204,6.513
205,7.373
206,7.813
207,7.453
208,8.093
209,8.000
210,7.833
211,7.760
212,7.787
213,7.600
214,7.033
215,6.600
216,6.020
217,5.987
218,5.767
219,6.147
220,6.487
221,6.820
222,6.287
223,5.800
224,6.620
225,6.933
226,7.227
227,7.753
228,7.967
229,7.960
