Distance_(pixels),Gray_Value
0,16.453
1,15.977
2,15.587
3,15.597
4,16.360
5,16.790
6,16.733
7,16.047
8,16.167
9,16.823
10,15.750
11,15.500
12,16.257
13,16.267
14,15.580
15,14.403
16,14.283
17,15.580
18,15.483
19,14.623
20,14.320
21,13.970
22,14.070
23,14.907
24,15.207
25,16.077
26,15.467
27,14.993
28,14.933
29,15.313
30,15.510
31,14.240
32,13.650
33,15.810
34,17.000
35,15.427
36,13.577
37,13.563
38,14.810
39,15.530
40,16.367
41,16.597
42,15.383
43,15.253
44,14.920
45,13.810
46,14.013
47,14.490
48,15.367
49,15.980
50,15.887
51,15.317
52,15.410
53,15.477
54,14.827
55,14.367
56,14.777
57,15.137
58,15.400
59,16.197
60,16.940
61,16.213
62,16.047
63,17.250
64,15.033
65,14.113
66,13.730
67,14.063
68,14.777
69,15.807
70,16.363
71,16.393
72,14.927
73,15.363
74,16.123
75,16.697
76,16.457
77,15.373
78,14.390
79,13.787
80,13.633
81,14.520
82,15.220
83,15.110
84,14.850
85,15.290
86,15.587
87,14.993
88,15.100
89,15.440
90,15.430
91,15.700
92,16.123
93,15.743
94,14.043
95,12.880
96,13.090
97,14.507
98,14.557
99,15.070
100,16.000
101,15.680
102,15.890
103,16.167
104,15.953
105,14.897
106,13.843
107,13.627
108,14.210
109,14.950
110,15.427
111,15.567
112,15.223
113,15.643
114,16.187
115,17.847
116,16.163
117,13.983
118,14.720
119,14.987
120,15.200
121,15.990
122,15.463
123,14.483
124,14.103
125,13.203
126,13.100
127,13.710
128,13.753
129,15.303
130,16.117
131,16.280
132,15.863
133,15.107
134,16.030
135,15.900
136,15.787
137,15.767
138,15.147
139,15.177
140,16.107
141,15.617
142,14.467
143,14.267
144,14.710
145,14.590
146,14.020
147,14.360
148,15.900
149,15.520
150,14.320
151,14.080
152,14.897
153,15.390
154,14.980
155,15.000
156,15.810
157,15.293
158,14.407
159,14.987
160,15.007
161,14.550
162,14.683
163,15.857
164,16.217
165,14.977
166,14.263
167,14.993
168,14.360
169,15.350
170,15.527
171,14.803
172,14.897
173,16.087
174,16.513
175,15.773
176,14.137
177,14.247
178,14.253
179,14.177
180,14.453
181,14.413
182,14.360
183,14.333
184,15.347
185,16.077
186,16.050
187,14.790
188,14.087
189,14.347
190,14.457
191,14.060
192,13.147
193,13.903
194,14.180
195,14.200
196,14.713
197,15.343
198,15.103
