Distance_(pixels),Gray_Value
0,32.293
1,32.767
2,32.163
3,31.700
4,31.300
5,30.753
6,31.497
7,31.733
8,32.253
9,31.833
10,31.370
11,31.147
12,31.163
13,31.377
14,30.893
15,30.610
16,31.927
17,32.010
18,31.713
19,31.123
20,30.277
21,30.347
22,30.557
23,30.567
24,31.590
25,31.443
26,30.823
27,31.133
28,31.113
29,30.987
30,30.763
31,29.267
32,30.137
33,30.000
34,30.403
35,30.507
36,30.493
37,30.837
38,30.427
39,29.277
40,29.137
41,27.977
42,27.863
43,28.930
44,29.593
45,30.160
46,29.887
47,28.777
48,28.647
49,28.403
50,28.460
51,28.887
52,29.033
53,29.077
54,28.437
55,27.603
56,27.847
57,28.470
58,28.747
59,28.523
60,27.903
61,27.457
62,26.980
63,26.727
64,26.863
65,27.483
66,27.550
67,27.073
68,26.740
69,26.660
70,26.883
71,26.963
72,27.163
73,26.883
74,26.667
75,26.363
76,25.470
77,24.707
78,24.800
79,25.550
80,26.120
81,26.073
82,25.543
83,25.270
84,24.987
85,25.050
86,25.027
87,24.797
88,24.467
89,23.970
90,23.453
91,23.997
92,24.940
93,25.607
94,24.830
95,23.930
96,23.540
97,22.807
98,22.653
99,24.020
100,25.663
101,26.113
102,25.453
103,24.743
104,24.170
105,23.430
106,23.807
107,24.110
108,23.917
109,24.337
110,24.413
111,23.573
112,23.807
113,23.860
114,23.877
115,24.220
116,24.573
117,24.710
118,24.160
119,23.463
120,23.870
121,24.140
122,24.237
123,23.883
124,23.203
125,23.267
126,23.503
127,23.527
128,23.857
129,23.487
130,22.927
131,22.663
132,23.057
133,23.730
134,24.227
135,24.093
136,24.150
137,24.713
138,25.013
139,24.137
140,23.080
141,23.017
142,23.233
143,23.293
144,23.610
145,23.510
146,23.720
147,24.110
148,24.597
149,24.607
150,23.827
151,23.177
152,23.527
153,23.057
154,23.433
155,24.773
156,24.890
157,23.307
158,22.003
159,21.960
160,22.917
161,23.380
162,23.547
163,23.510
