Distance_(pixels),Gray_Value
0,29.720
1,29.223
2,28.580
3,28.067
4,28.043
5,28.083
6,27.957
7,28.110
8,27.987
9,28.130
10,28.173
11,28.130
12,27.827
13,27.670
14,27.797
15,28.193
16,27.777
17,27.313
18,26.897
19,26.933
20,27.220
21,27.393
22,27.280
23,27.213
24,26.553
25,26.840
26,26.477
27,26.440
28,26.800
29,26.843
30,26.710
31,26.893
32,26.650
33,26.270
34,25.887
35,26.093
36,26.547
37,26.467
38,25.847
39,25.340
40,25.407
41,24.300
42,24.123
43,25.360
44,26.313
45,25.803
46,25.127
47,24.987
48,25.060
49,24.813
50,25.703
51,26.543
52,25.907
53,25.413
54,25.123
55,24.317
56,24.500
57,24.910
58,25.250
59,25.493
60,25.290
61,24.897
62,24.360
63,23.933
64,24.147
65,24.527
66,25.740
67,25.970
68,25.033
69,24.117
70,23.880
71,23.893
72,24.893
73,25.073
74,25.200
75,24.257
76,22.897
77,23.103
78,23.540
79,23.473
80,23.957
81,24.203
82,24.310
83,23.763
84,22.687
85,22.653
86,23.123
87,22.987
88,23.323
89,23.920
90,23.793
91,22.890
92,22.347
93,23.147
94,23.180
95,22.463
96,22.503
97,22.663
98,22.993
99,22.923
100,22.433
101,22.530
102,22.427
103,21.697
104,22.080
105,22.287
106,22.643
107,22.267
108,21.300
109,21.223
110,21.757
111,22.073
112,22.303
113,22.597
114,22.427
115,21.743
116,21.060
117,21.087
118,21.677
119,22.493
120,22.043
121,21.610
122,21.923
123,21.953
124,21.417
125,21.757
126,22.300
127,22.113
128,22.153
129,22.537
130,22.430
131,22.197
132,21.960
133,22.083
134,22.107
135,22.037
136,22.243
137,22.407
138,21.870
139,21.293
140,21.510
141,22.233
142,22.113
143,21.793
144,22.600
145,22.680
146,22.267
147,21.660
148,21.067
149,21.693
150,22.427
151,22.727
152,23.070
153,23.213
154,22.913
155,21.997
156,21.457
157,21.717
158,22.077
159,22.180
160,22.623
161,22.527
162,22.287
163,22.313
164,22.667
165,22.423
166,21.717
167,21.373
168,22.287
169,22.410
170,22.960
171,22.723
172,21.223
173,20.993
174,21.360
175,20.817
176,21.670
177,21.837
178,21.890
179,21.723
180,21.207
181,20.730
182,20.477
183,20.180
184,20.977
185,21.443
186,21.823
187,21.450
188,21.063
189,21.733
190,22.057
191,21.403
192,20.973
193,20.933
194,20.860
195,20.963
196,20.597
197,20.570
198,20.177
199,20.153
200,19.550
201,20.007
202,19.753
203,19.253
204,18.917
205,19.350
206,19.263
207,18.790
208,18.600
209,19.277
210,19.707
211,19.603
212,19.563
213,19.643
214,19.173
215,18.040
216,17.287
217,17.213
218,17.700
219,18.280
220,18.430
221,19.060
222,19.240
223,18.227
224,18.017
225,18.200
226,18.480
227,18.417
228,18.037
229,17.523
230,17.150
231,16.560
232,17.450
233,17.430
234,17.667
235,17.817
236,17.340
237,17.610
238,17.313
239,16.567
240,15.620
241,16.493
242,16.820
243,16.813
244,16.860
245,17.240
246,16.747
247,16.087
248,16.483
249,16.447
250,15.987
251,15.627
252,15.810
253,16.363
254,16.570
255,16.517
256,17.000
257,16.770
258,16.377
259,15.947
260,15.243
261,14.830
262,14.827
263,15.247
264,16.007
265,16.053
266,15.463
267,15.500
268,16.183
269,16.167
270,15.333
271,14.933
272,15.920
273,15.243
274,15.057
275,15.727
276,16.160
277,15.767
278,15.400
279,15.373
280,15.507
281,15.473
282,15.320
283,15.687
284,16.330
285,16.867
286,15.810
287,14.303
288,14.940
289,14.880
290,14.910
291,14.313
292,13.090
293,12.963
294,14.130
295,15.223
296,16.220
297,15.613
298,15.140
299,15.263
300,15.427
301,15.287
302,14.797
303,14.523
304,14.220
305,14.403
306,14.657
307,14.730
308,14.817
309,14.643
310,14.700
311,14.633
312,14.563
313,15.840
314,15.807
315,14.527
316,13.880
317,14.450
318,14.323
319,13.267
320,13.933
321,14.537
322,15.140
323,15.010
324,14.233
325,13.667
326,12.963
327,12.277
328,13.283
329,12.927
330,13.650
331,14.680
332,15.093
333,15.080
334,14.760
335,14.107
336,13.533
337,13.560
338,13.017
339,12.890
340,14.123
341,14.887
342,14.867
343,14.700
344,15.230
345,15.237
346,14.970
347,14.967
348,14.890
349,14.793
350,14.263
351,13.950
352,13.743
353,14.390
354,14.803
355,14.517
356,13.657
357,13.343
358,13.203
359,13.413
360,14.170
361,14.257
362,14.167
363,13.853
364,13.420
365,13.420
366,13.263
367,12.940
368,13.620
369,13.787
370,13.787
371,13.610
372,13.807
373,14.273
374,14.190
375,13.700
376,13.273
377,12.943
378,13.683
379,14.523
380,14.407
381,14.707
382,14.083
383,12.643
384,12.713
385,13.787
386,15.147
387,15.653
388,15.033
389,15.027
390,15.233
391,14.683
392,14.430
393,15.043
394,15.107
395,14.380
396,13.357
397,13.380
398,13.927
399,14.047
400,15.453
401,15.233
402,15.473
403,15.347
404,14.870
405,14.833
406,15.087
407,14.793
408,15.233
409,15.780
410,16.037
411,15.437
412,14.730
413,14.617
414,14.263
415,13.630
416,14.067
417,14.437
418,15.210
419,15.303
420,15.100
421,14.680
422,14.637
423,14.633
424,15.987
425,15.573
426,15.077
427,15.130
428,15.007
429,14.447
430,13.867
431,14.077
432,15.220
433,14.210
434,13.193
435,13.983
436,15.867
437,16.997
438,16.007
439,15.253
440,13.453
441,13.297
442,13.500
443,14.073
444,14.180
445,14.230
446,14.070
447,14.023
448,15.507
449,15.507
450,14.800
451,14.237
452,13.693
453,14.293
454,14.173
455,13.313
456,13.590
457,14.003
458,13.880
459,14.293
460,15.003
461,15.357
462,14.717
463,14.613
464,14.013
465,13.337
466,14.277
467,15.810
468,16.237
469,16.543
470,16.463
471,15.650
472,14.483
473,14.597
474,14.817
475,14.620
476,14.420
477,15.230
478,15.433
479,14.633
480,13.950
481,14.563
482,15.230
483,15.043
484,14.750
485,15.770
486,16.060
487,14.590
488,14.280
